regime,country,L,protocol,refit_step,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
normal,US,60,expanding,51,40,0.04751590603621729,0.026522872409619883,0.04759503542927319,0.026522872409619883,0.00025
normal,US,60,expanding,52,1,0.3939514808174371,0.053918910494745224,0.06790053686544077,0.053918910494745224,0.001
normal,US,60,expanding,52,2,0.27837919978075326,0.04093908708057558,0.05620295022850606,0.04093908708057558,0.001
normal,US,60,expanding,52,3,0.1423047781677019,0.03671411411534305,0.04720916415550815,0.03671411411534305,0.001
normal,US,60,expanding,52,4,0.1033095324009453,0.035299340418209146,0.04142003195054496,0.035299340418209146,0.001
normal,US,60,expanding,52,5,0.08963789373526419,0.04840688968947718,0.04956689001019321,0.04840688968947718,0.001
normal,US,60,expanding,52,6,0.09748702686182933,0.028411353903353906,0.04619191838289375,0.028411353903353906,0.001
normal,US,60,expanding,52,7,0.0932328738360444,0.030643631701512408,0.04695959034473149,0.030643631701512408,0.001
normal,US,60,expanding,52,8,0.0799517202426153,0.029926325352198954,0.04718428832381519,0.029926325352198954,0.001
normal,US,60,expanding,52,9,0.0766892650893493,0.028563932571432058,0.047103520549500164,0.028563932571432058,0.001
normal,US,60,expanding,52,10,0.08199983326829509,0.032056600352056215,0.05620918211652272,0.032056600352056215,0.001
normal,US,60,expanding,52,11,0.07540487037115064,0.03080561730109952,0.04609027579426765,0.03080561730109952,0.001
normal,US,60,expanding,52,12,0.06598759840102095,0.027856426581580097,0.03778595374480112,0.027856426581580097,0.001
normal,US,60,expanding,52,13,0.07234008781902176,0.0280423410021914,0.04614896131540412,0.0280423410021914,0.001
normal,US,60,expanding,52,14,0.07807522372125199,0.04356956338445327,0.05536347623191663,0.04356956338445327,0.001
normal,US,60,expanding,52,15,0.06684110547330355,0.05188617247492226,0.0449585651839847,0.05188617247492226,0.001
normal,US,60,expanding,52,16,0.08767256288828192,0.05324866356459696,0.053723937906880875,0.05324866356459696,0.001
normal,US,60,expanding,52,17,0.07155503897782328,0.04959926768644314,0.051607268798484734,0.04959926768644314,0.001
normal,US,60,expanding,52,18,0.07891301115938992,0.03512684388156599,0.04554986485572004,0.03512684388156599,0.001
normal,US,60,expanding,52,19,0.07347901441082338,0.03164006000052177,0.0456913659766094,0.03164006000052177,0.0005
normal,US,60,expanding,52,20,0.06147658315745348,0.029871717320235032,0.041471893896362674,0.029871717320235032,0.0005
normal,US,60,expanding,52,21,0.06135893141775813,0.02872401506120882,0.042476276953273745,0.02872401506120882,0.0005
normal,US,60,expanding,52,22,0.06322812642701113,0.026136814816718056,0.040840171372045334,0.026136814816718056,0.0005
normal,US,60,expanding,52,23,0.06067922479412012,0.02429482333200373,0.04067943137861899,0.02429482333200373,0.0005
normal,US,60,expanding,52,24,0.06334863474705825,0.02278913882404934,0.039068409856130824,0.02278913882404934,0.0005
normal,US,60,expanding,52,25,0.05962537489532365,0.023807238311384062,0.03992081932834725,0.023807238311384062,0.0005
normal,US,60,expanding,52,26,0.05699929211187689,0.022849980567330456,0.03985288023615061,0.022849980567330456,0.0005
normal,US,60,expanding,52,27,0.05396922568124544,0.023215984397173227,0.04063485135226997,0.023215984397173227,0.0005
normal,US,60,expanding,52,28,0.057218847886045594,0.022892705141622918,0.03985062129795551,0.022892705141622918,0.0005
normal,US,60,expanding,52,29,0.055776107819982816,0.02194358631897044,0.040705728175035163,0.02194358631897044,0.0005
normal,US,60,expanding,52,30,0.0547285229019148,0.020912610921953925,0.03754358328322866,0.020912610921953925,0.0005
normal,US,60,expanding,52,31,0.052788181016655555,0.021968737630631213,0.04314349825813699,0.021968737630631213,0.0005
normal,US,60,expanding,52,32,0.05080908495873001,0.02235738874221304,0.04313955265861839,0.02235738874221304,0.0005
normal,US,60,expanding,52,33,0.05453335865645636,0.024865883476987195,0.03884458647512678,0.024865883476987195,0.0005
normal,US,60,expanding,52,34,0.05212793515999557,0.02220256704146303,0.03817121920300953,0.02220256704146303,0.0005
normal,US,60,expanding,52,35,0.05092830209404222,0.027727418566680373,0.041363868879070925,0.027727418566680373,0.0005
normal,US,60,expanding,52,36,0.04915984753773271,0.028469176212433885,0.04184877127408981,0.028469176212433885,0.0005
normal,US,60,expanding,52,37,0.05421281915974871,0.030629022660336448,0.04296978893342303,0.030629022660336448,0.00025
normal,US,60,expanding,52,38,0.04747994766070768,0.029148483635183423,0.047149351622853705,0.029148483635183423,0.00025
normal,US,60,expanding,52,39,0.05089783442588378,0.0332852638671882,0.05028553780223896,0.0332852638671882,0.00025
normal,US,60,expanding,52,40,0.053941272251861024,0.029734168915376835,0.05348325553002642,0.029734168915376835,0.00025
normal,US,60,expanding,53,1,0.39250092405193254,0.05257228245809008,0.06667539491740236,0.05257228245809008,0.001
normal,US,60,expanding,53,2,0.2685384452108692,0.037993857205962496,0.05155077795837113,0.037993857205962496,0.001
normal,US,60,expanding,53,3,0.12840434174742588,0.037492501780825964,0.04513950434473259,0.037492501780825964,0.001
normal,US,60,expanding,53,4,0.10008056331777347,0.040986637331765656,0.043267373421836924,0.040986637331765656,0.001
normal,US,60,expanding,53,5,0.08715783156438943,0.05724402193469468,0.04838533108890677,0.05724402193469468,0.001
normal,US,60,expanding,53,6,0.0958978882336704,0.028843111343013605,0.047843796836231654,0.028843111343013605,0.001
normal,US,60,expanding,53,7,0.09405297459936866,0.030661168139571694,0.04654890860127836,0.030661168139571694,0.001
normal,US,60,expanding,53,8,0.08166131997711379,0.028583528584225287,0.0475287883449761,0.028583528584225287,0.001
normal,US,60,expanding,53,9,0.07742079527779196,0.030207861836805124,0.049718272118077764,0.030207861836805124,0.001
normal,US,60,expanding,53,10,0.08024799948718313,0.030141612086907018,0.0497624432836918,0.030141612086907018,0.001
normal,US,60,expanding,53,11,0.07464463148164549,0.027727812205922357,0.044683955847818466,0.027727812205922357,0.001
normal,US,60,expanding,53,12,0.0819502522626138,0.04480439258816549,0.05277801611713988,0.04480439258816549,0.001
normal,US,60,expanding,53,13,0.07249964159411579,0.04506134731454882,0.049595231248445004,0.04506134731454882,0.001
normal,US,60,expanding,53,14,0.06811566496232771,0.04555180946877904,0.046745693205923596,0.04555180946877904,0.001
normal,US,60,expanding,53,15,0.07437808144704851,0.05427180897086353,0.050388022031175615,0.05427180897086353,0.001
normal,US,60,expanding,53,16,0.06810097294455429,0.056681792743496,0.05326245072537156,0.056681792743496,0.001
normal,US,60,expanding,53,17,0.06675552654488157,0.05630432992090236,0.050872640158388806,0.05630432992090236,0.001
normal,US,60,expanding,53,18,0.08005205022885739,0.029013469811313905,0.042149261655881,0.029013469811313905,0.0005
normal,US,60,expanding,53,19,0.0696393293787411,0.030179484026744606,0.042603891597504426,0.030179484026744606,0.0005
normal,US,60,expanding,53,20,0.06638220061920974,0.027153500627371586,0.040055598357877795,0.027153500627371586,0.0005
normal,US,60,expanding,53,21,0.06299609969715653,0.027108617380460488,0.04190460549055822,0.027108617380460488,0.0005
normal,US,60,expanding,53,22,0.06238652514664757,0.02515396014939831,0.04033204955761535,0.02515396014939831,0.0005
normal,US,60,expanding,53,23,0.0590603541996744,0.02347872412338227,0.04164978228564779,0.02347872412338227,0.0005
normal,US,60,expanding,53,24,0.060558416769377094,0.022053194125009022,0.038836550606860275,0.022053194125009022,0.0005
normal,US,60,expanding,53,25,0.05743990817050639,0.021670877291273396,0.03810713576626193,0.021670877291273396,0.0005
normal,US,60,expanding,53,26,0.053796359175812276,0.02352672886023219,0.04066271870985162,0.02352672886023219,0.0005
normal,US,60,expanding,53,27,0.0528441220795271,0.023830650436589683,0.041263175834894715,0.023830650436589683,0.0005
normal,US,60,expanding,53,28,0.05480234862639094,0.024030080108220844,0.03980907948374925,0.024030080108220844,0.0005
normal,US,60,expanding,53,29,0.0538055707331536,0.022738730342601546,0.042192784751063826,0.022738730342601546,0.0005
normal,US,60,expanding,53,30,0.05367320421028812,0.0218960196168755,0.03995626486760369,0.0218960196168755,0.0005
normal,US,60,expanding,53,31,0.05315264372205834,0.020972701261273558,0.04086813395967455,0.020972701261273558,0.0005
normal,US,60,expanding,53,32,0.050735625869885434,0.020334979370095676,0.04052595470382944,0.020334979370095676,0.0005
normal,US,60,expanding,53,33,0.05536574720008693,0.025795362517311342,0.038836199280987166,0.025795362517311342,0.0005
normal,US,60,expanding,53,34,0.05386096684250442,0.024472308261439944,0.040474941591451284,0.024472308261439944,0.0005
normal,US,60,expanding,53,35,0.050918798842926195,0.03178824188260546,0.04243593798039749,0.03178824188260546,0.0005
normal,US,60,expanding,53,36,0.04936423538490911,0.029146333172011086,0.04363580484823344,0.029146333172011086,0.0005
normal,US,60,expanding,53,37,0.05197269790093229,0.026927236596384664,0.04180878325521857,0.026927236596384664,0.0005
normal,US,60,expanding,53,38,0.04860468597329013,0.026623062317106327,0.043708394072606696,0.026623062317106327,0.0005
normal,US,60,expanding,53,39,0.04617312827793807,0.02895316197728292,0.04567705024238593,0.02895316197728292,0.00025
normal,US,60,expanding,53,40,0.04741148781070419,0.024460146217944952,0.043993461276522185,0.024460146217944952,0.00025
normal,US,60,expanding,53,41,0.05071478272618363,0.028290314674098625,0.047925525747604926,0.028290314674098625,0.00025
normal,US,60,expanding,53,42,0.04883473875700053,0.02596994626083913,0.04874914389430237,0.02596994626083913,0.00025
normal,US,60,expanding,54,1,0.3908817820511457,0.05216208625087122,0.06713689438249232,0.05216208625087122,0.001
normal,US,60,expanding,54,2,0.26859722630029215,0.036619366953057945,0.051204578256642326,0.036619366953057945,0.001
normal,US,60,expanding,54,3,0.12783028955792217,0.036298093890417514,0.04540048418401261,0.036298093890417514,0.001
normal,US,60,expanding,54,4,0.09888454509217233,0.04114649894148102,0.043901540559424454,0.04114649894148102,0.001
normal,US,60,expanding,54,5,0.08716677253671766,0.06082892862264181,0.04927998798838734,0.06082892862264181,0.001
normal,US,60,expanding,54,6,0.0956114615803789,0.02990424896385289,0.05007055232069901,0.02990424896385289,0.001
normal,US,60,expanding,54,7,0.09370228037249784,0.03189001749784857,0.04839394879720268,0.03189001749784857,0.001
normal,US,60,expanding,54,8,0.08166064157209242,0.028437822690774717,0.0469350673963685,0.028437822690774717,0.001
normal,US,60,expanding,54,9,0.08112683571085913,0.032342575608809356,0.05436467734226108,0.032342575608809356,0.001
normal,US,60,expanding,54,10,0.07135681109199193,0.027839911065882197,0.042521163016645866,0.027839911065882197,0.001
normal,US,60,expanding,54,11,0.1056336299889227,0.04464952148980661,0.06783489276759723,0.04464952148980661,0.001
normal,US,60,expanding,54,12,0.07085247679149206,0.03752588609176859,0.043802085150716576,0.03752588609176859,0.001
normal,US,60,expanding,54,13,0.07390864830908282,0.02967988233317997,0.04198243427117901,0.02967988233317997,0.001
normal,US,60,expanding,54,14,0.07148945992999604,0.03904747817418519,0.04753004574387736,0.03904747817418519,0.001
normal,US,60,expanding,54,15,0.06659909530292284,0.054759683087469556,0.04997373252181259,0.054759683087469556,0.001
normal,US,60,expanding,54,16,0.07029972032505602,0.047072526661776984,0.048843115006061,0.047072526661776984,0.001
normal,US,60,expanding,54,17,0.08990684324550374,0.03279089478399433,0.04840365437978118,0.03279089478399433,0.0005
normal,US,60,expanding,54,18,0.06966312866664776,0.02799937736665379,0.041999531182399866,0.02799937736665379,0.0005
normal,US,60,expanding,54,19,0.06248317754536113,0.02865175025305465,0.04153635791508404,0.02865175025305465,0.0005
normal,US,60,expanding,54,20,0.06220247284085251,0.025441166295571898,0.03988533425172405,0.025441166295571898,0.0005
normal,US,60,expanding,54,21,0.06280449731676348,0.02360872503987836,0.04103774182807059,0.02360872503987836,0.0005
normal,US,60,expanding,54,22,0.06166850310183445,0.02177856670245055,0.04071790903542169,0.02177856670245055,0.0005
normal,US,60,expanding,54,23,0.05799222042545493,0.021341036998998253,0.04115711180107481,0.021341036998998253,0.0005
normal,US,60,expanding,54,24,0.059817183108214544,0.01991679798481668,0.03922437337508216,0.01991679798481668,0.0005
normal,US,60,expanding,54,25,0.05668473824131685,0.019323791196502543,0.03823807522566361,0.019323791196502543,0.0005
normal,US,60,expanding,54,26,0.053275584933529505,0.020546736670073937,0.040001841173810365,0.020546736670073937,0.0005
normal,US,60,expanding,54,27,0.05037163044677106,0.02202975641147022,0.040873464913322374,0.02202975641147022,0.0005
normal,US,60,expanding,54,28,0.05440878925396495,0.023651982292859936,0.040955221820512464,0.023651982292859936,0.0005
normal,US,60,expanding,54,29,0.055682131482646384,0.02080500453584993,0.04324897609033881,0.02080500453584993,0.0005
normal,US,60,expanding,54,30,0.0563449906401517,0.019751555741311964,0.03892411902194193,0.019751555741311964,0.0005
normal,US,60,expanding,54,31,0.05180169345833849,0.019571688081408068,0.04163270778733598,0.019571688081408068,0.0005
normal,US,60,expanding,54,32,0.05412825651781742,0.028993856172339714,0.04722462445717944,0.028993856172339714,0.00025
normal,US,60,expanding,54,33,0.056228393722328476,0.02472514590049399,0.04179890723843899,0.02472514590049399,0.00025
normal,US,60,expanding,54,34,0.052283384726170674,0.023744325992914428,0.04262535928709973,0.023744325992914428,0.00025
normal,US,60,expanding,54,35,0.05103259791877386,0.0255760004482323,0.04322933378083819,0.0255760004482323,0.00025
normal,US,60,expanding,55,1,0.3927598891165349,0.05303819900062956,0.03914400518752514,0.05303819900062956,0.001
normal,US,60,expanding,55,2,0.22331782954853852,0.03512846551761272,0.027375072125614304,0.03512846551761272,0.001
normal,US,60,expanding,55,3,0.12677089417135562,0.03428548119566405,0.023073341574009636,0.03428548119566405,0.001
normal,US,60,expanding,55,4,0.11093655991089808,0.03270368596913605,0.02227929094874894,0.03270368596913605,0.001
normal,US,60,expanding,55,5,0.09679156297987157,0.04713378036895046,0.025024918249543532,0.04713378036895046,0.001
normal,US,60,expanding,55,6,0.08945747460637773,0.04947200447221761,0.024497081625751264,0.04947200447221761,0.001
normal,US,60,expanding,55,7,0.08292535445519857,0.022262513939485955,0.017911032303092406,0.022262513939485955,0.001
normal,US,60,expanding,55,8,0.07383036514187788,0.02376593590485995,0.01842530189419442,0.02376593590485995,0.001
normal,US,60,expanding,55,9,0.08123073112654995,0.027653080521049832,0.019695514925537474,0.027653080521049832,0.001
normal,US,60,expanding,55,10,0.07220755990062441,0.031214097347374434,0.019863531616172138,0.031214097347374434,0.001
normal,US,60,expanding,55,11,0.06744266270817101,0.03837354719682836,0.021407721901589537,0.03837354719682836,0.001
normal,US,60,expanding,55,12,0.08143664998280538,0.024554319733730727,0.019140983145788246,0.024554319733730727,0.001
normal,US,60,expanding,55,13,0.07055053241841205,0.026132163419651987,0.01848285443619969,0.026132163419651987,0.001
normal,US,60,expanding,55,14,0.06945482368206049,0.043040417048067256,0.023469207731565248,0.043040417048067256,0.0005
normal,US,60,expanding,55,15,0.06956319589312975,0.03746937224957551,0.022560121145905908,0.03746937224957551,0.0005
normal,US,60,expanding,55,16,0.06219221819143791,0.02994502976470333,0.01979134961776161,0.02994502976470333,0.0005
normal,US,60,expanding,55,17,0.06608244533952955,0.02595155498079149,0.017614444531226018,0.02595155498079149,0.0005
normal,US,60,expanding,56,1,0.39164307451476293,0.052148583896073124,0.03741068711444255,0.052148583896073124,0.001
normal,US,60,expanding,56,2,0.2322806131613942,0.03519452633579074,0.026170415612609504,0.03519452633579074,0.001
normal,US,60,expanding,56,3,0.12419085244484147,0.03716220427189903,0.02267539394675287,0.03716220427189903,0.001
normal,US,60,expanding,56,4,0.10933434329339321,0.03577351794268296,0.022677527748791178,0.03577351794268296,0.001
normal,US,60,expanding,56,5,0.10206907268161763,0.02869811353388426,0.020716694601513774,0.02869811353388426,0.001
normal,US,60,expanding,56,6,0.08828567929483058,0.0252774666302557,0.01877122491740149,0.0252774666302557,0.001
normal,US,60,expanding,56,7,0.07760648444036751,0.02309976623027447,0.016904712195816803,0.02309976623027447,0.001
normal,US,60,expanding,56,8,0.07496212978028714,0.027367781100999723,0.018963462558419297,0.027367781100999723,0.001
normal,US,60,expanding,56,9,0.07877640570758355,0.029995094736809138,0.018672673553337623,0.029995094736809138,0.001
normal,US,60,expanding,56,10,0.09478590829152915,0.03916000796761804,0.030443083369268698,0.03916000796761804,0.001
normal,US,60,expanding,56,11,0.08584559704980278,0.04198882530151818,0.023260363282040418,0.04198882530151818,0.001
normal,US,60,expanding,56,12,0.07966060946469841,0.02589733740646449,0.017095227733997305,0.02589733740646449,0.001
normal,US,60,expanding,56,13,0.07214163769376596,0.02545842711057728,0.016612432471031318,0.02545842711057728,0.001
normal,US,60,expanding,56,14,0.06722427809811822,0.04140331709758473,0.0230487985317964,0.04140331709758473,0.0005
normal,US,60,expanding,56,15,0.06675972170474642,0.037315552081395136,0.020916466218831777,0.037315552081395136,0.0005
normal,US,60,expanding,56,16,0.059671551283937356,0.03433042934230549,0.019395164066592443,0.03433042934230549,0.0005
normal,US,60,expanding,56,17,0.06593753454013637,0.0278082059990641,0.017375096386500644,0.0278082059990641,0.0005
normal,US,60,expanding,57,1,0.39026644729254295,0.05020295672988981,0.0365146831548127,0.05020295672988981,0.001
normal,US,60,expanding,57,2,0.24252589876417274,0.03533905340546076,0.025812878314215335,0.03533905340546076,0.001
normal,US,60,expanding,57,3,0.11873773443987391,0.03601648051291388,0.022792343807535885,0.03601648051291388,0.001
normal,US,60,expanding,57,4,0.11222654084620343,0.044639427339475485,0.027109944934610032,0.044639427339475485,0.001
normal,US,60,expanding,57,5,0.11455718635837524,0.04008602163133616,0.024130691313286767,0.04008602163133616,0.001
normal,US,60,expanding,57,6,0.09633543013943212,0.026239706577772342,0.01989862596357826,0.026239706577772342,0.001
normal,US,60,expanding,57,7,0.07675661911648898,0.0225374405860385,0.01659040105440756,0.0225374405860385,0.001
normal,US,60,expanding,57,8,0.07167132044964912,0.025307411538048833,0.018074441675341477,0.025307411538048833,0.001
normal,US,60,expanding,57,9,0.08022159288505938,0.03769455653563602,0.02041254916982929,0.03769455653563602,0.001
normal,US,60,expanding,57,10,0.08499459656057103,0.045200460183657115,0.02592177476706731,0.045200460183657115,0.001
normal,US,60,expanding,57,11,0.07243848184601286,0.02935327769863212,0.019624407354225642,0.02935327769863212,0.001
normal,US,60,expanding,57,12,0.08070531972404857,0.029108851235889015,0.017934645626721157,0.029108851235889015,0.001
normal,US,60,expanding,57,13,0.07285238061211505,0.028126290168238106,0.017892211428197632,0.028126290168238106,0.001
normal,US,60,expanding,57,14,0.06465803622340076,0.038921898991684994,0.021074440059707548,0.038921898991684994,0.0005
normal,US,60,expanding,57,15,0.06679438282836356,0.03734343184618482,0.021103736887393643,0.03734343184618482,0.0005
normal,US,60,expanding,57,16,0.06020229321306938,0.031132462443986285,0.018699533474652003,0.031132462443986285,0.0005
normal,US,60,expanding,57,17,0.06570405844909769,0.026237315066349576,0.0166783604988434,0.026237315066349576,0.0005
normal,US,60,expanding,58,1,0.3888976016401542,0.04933508183167629,0.03591036138146422,0.04933508183167629,0.001
normal,US,60,expanding,58,2,0.24582920972543384,0.03594996422098784,0.025524928754325524,0.03594996422098784,0.001
normal,US,60,expanding,58,3,0.12036171291568774,0.04096088080118042,0.023919104620121246,0.04096088080118042,0.001
normal,US,60,expanding,58,4,0.11644538799460745,0.059603273288668705,0.031423923581145534,0.059603273288668705,0.001
normal,US,60,expanding,58,5,0.11165021944927637,0.0412687129249819,0.024142507636962934,0.0412687129249819,0.001
normal,US,60,expanding,58,6,0.0962987118456737,0.02557853614055404,0.019406555220484734,0.02557853614055404,0.001
normal,US,60,expanding,58,7,0.07616991627654855,0.023130602478516116,0.016522431464562583,0.023130602478516116,0.001
normal,US,60,expanding,58,8,0.07333971386581041,0.028103012932808064,0.018402085574560387,0.028103012932808064,0.001
normal,US,60,expanding,58,9,0.08426558574524576,0.046395585791849894,0.022937702968023544,0.046395585791849894,0.001
normal,US,60,expanding,58,10,0.09457780221289502,0.028842538182770053,0.0251388467068589,0.028842538182770053,0.001
normal,US,60,expanding,58,11,0.07788043814789818,0.030908667466828497,0.01958687846050706,0.030908667466828497,0.001
normal,US,60,expanding,58,12,0.07627916864724198,0.03786579975832317,0.021086315776026526,0.03786579975832317,0.001
normal,US,60,expanding,58,13,0.07341396811107158,0.031799542753252426,0.01810585984656977,0.031799542753252426,0.001
normal,US,60,expanding,58,14,0.06389329038986302,0.03903422774250195,0.02081269502293232,0.03903422774250195,0.0005
normal,US,60,expanding,58,15,0.06498202687557676,0.0377814298865258,0.02101983478682679,0.0377814298865258,0.0005
normal,US,60,expanding,58,16,0.05998143215583276,0.030993169147721794,0.018407531472486117,0.030993169147721794,0.0005
normal,US,60,expanding,58,17,0.06706680944659746,0.024766047184843355,0.016146404192198153,0.024766047184843355,0.0005
normal,US,60,expanding,59,1,0.3875398646323215,0.049040319388716266,0.03357067974297769,0.049040319388716266,0.001
normal,US,60,expanding,59,2,0.2707120700491637,0.03406933600769314,0.0230380725843344,0.03406933600769314,0.001
normal,US,60,expanding,59,3,0.11441853552706817,0.03271163802437369,0.019992190582998497,0.03271163802437369,0.001
normal,US,60,expanding,59,4,0.10378703441529812,0.041944152583701794,0.02251254159056847,0.041944152583701794,0.001
normal,US,60,expanding,59,5,0.09682472138425535,0.025871777685916152,0.01818840453662679,0.025871777685916152,0.001
normal,US,60,expanding,59,6,0.08869634490153995,0.023964062151290377,0.017317778648547128,0.023964062151290377,0.001
normal,US,60,expanding,59,7,0.08472724865899517,0.0233641801690352,0.016174322464564,0.0233641801690352,0.001
normal,US,60,expanding,59,8,0.07382913509639567,0.02912586323785437,0.017169044642842628,0.02912586323785437,0.001
normal,US,60,expanding,59,9,0.06973633040817129,0.05358641283595486,0.021240823121819585,0.05358641283595486,0.001
normal,US,60,expanding,59,10,0.08973056673927536,0.08523025298088553,0.02980504958592517,0.08523025298088553,0.001
normal,US,60,expanding,59,11,0.08259932993283194,0.03513685674052111,0.019123488380782597,0.03513685674052111,0.001
normal,US,60,expanding,59,12,0.07077032429198941,0.023484782823888842,0.015576584759948697,0.023484782823888842,0.001
normal,US,60,expanding,59,13,0.07260970762755385,0.02446611976057351,0.015866761126821016,0.02446611976057351,0.001
normal,US,60,expanding,59,14,0.06042938652833911,0.03222499016927544,0.01777992882616225,0.03222499016927544,0.0005
normal,US,60,expanding,59,15,0.062496112329641,0.029170857076137972,0.016896187136416066,0.029170857076137972,0.0005
normal,US,60,expanding,59,16,0.0670791046238481,0.02702289119578497,0.016448790735838728,0.02702289119578497,0.0005
normal,US,60,expanding,59,17,0.06572557059499365,0.02251618731665224,0.015774910703473945,0.02251618731665224,0.0005
normal,US,60,expanding,59,18,0.06214343045608556,0.021543086562952698,0.014636070103628504,0.021543086562952698,0.0005
normal,US,60,expanding,59,19,0.0571296150344954,0.024099998599773166,0.01608480902607034,0.024099998599773166,0.0005
normal,US,60,expanding,59,20,0.05824015373977366,0.021654151621969132,0.015212101763445889,0.021654151621969132,0.0005
normal,US,60,expanding,59,21,0.0621185792498804,0.02036309280968806,0.014722566112239781,0.02036309280968806,0.0005
normal,US,60,expanding,59,22,0.05374995234929645,0.020103099662496425,0.015042149417328765,0.020103099662496425,0.0005
normal,US,60,expanding,59,23,0.058592474954264576,0.020118757101829303,0.015794283020351886,0.020118757101829303,0.0005
normal,US,60,expanding,59,24,0.05683680126493899,0.020441559615270482,0.014971335370001934,0.020441559615270482,0.0005
normal,US,60,expanding,59,25,0.05406753549988383,0.020802701510184148,0.015966857817191118,0.020802701510184148,0.0005
normal,US,60,expanding,59,26,0.054864882643183864,0.019516886938150756,0.014534366679648759,0.019516886938150756,0.0005
normal,US,60,expanding,59,27,0.05561830023528971,0.01889098025324251,0.014554171686838402,0.01889098025324251,0.0005
normal,US,60,expanding,59,28,0.052560669807845566,0.021857251555260516,0.0162279984499995,0.021857251555260516,0.0005
normal,US,60,expanding,59,29,0.05234208792607781,0.01971014996475364,0.015199078715981864,0.01971014996475364,0.0005
normal,US,60,expanding,59,30,0.05217155256613351,0.01928338376315983,0.014864170377974313,0.01928338376315983,0.0005
normal,US,60,expanding,59,31,0.04799237869957566,0.021062558796722673,0.01606244451801701,0.021062558796722673,0.0005
normal,US,60,expanding,59,32,0.050213023532427285,0.018515728229990154,0.014591672146415227,0.018515728229990154,0.0005
normal,US,60,expanding,59,33,0.05380756261931079,0.01873103266112925,0.015583320859113408,0.01873103266112925,0.0005
normal,US,60,expanding,59,34,0.05137550494252814,0.0201888769586109,0.0159547672150104,0.0201888769586109,0.0005
normal,US,60,expanding,59,35,0.05198446399569816,0.01901959332059288,0.015167001192761227,0.01901959332059288,0.0005
normal,US,60,expanding,59,36,0.052869504446001185,0.030683940081350305,0.016903545262693668,0.030683940081350305,0.0005
normal,US,60,expanding,59,37,0.053486998454915315,0.02018091331701156,0.016033235590975036,0.02018091331701156,0.0005
normal,US,60,expanding,59,38,0.051896267337130306,0.021992339775950602,0.016080606247631322,0.021992339775950602,0.0005
normal,US,60,expanding,59,39,0.046048264267829195,0.023147580861522996,0.016386585803392483,0.023147580861522996,0.00025
normal,US,60,expanding,59,40,0.04734583012664604,0.02090095666648649,0.015650388482801734,0.02090095666648649,0.00025
normal,US,60,expanding,59,41,0.049540120830655766,0.019549876693506565,0.01543519748091784,0.019549876693506565,0.00025
normal,US,60,expanding,59,42,0.04496581431035183,0.01953302451663656,0.01528625680988199,0.01953302451663656,0.00025
normal,US,60,expanding,60,1,0.38639286544263896,0.04819952622028075,0.031178819815432305,0.04819952622028075,0.001
normal,US,60,expanding,60,2,0.27034242422600413,0.03366014168957877,0.0211211900476377,0.03366014168957877,0.001
normal,US,60,expanding,60,3,0.11356771785429806,0.030220093529379065,0.01795113199425362,0.030220093529379065,0.001
normal,US,60,expanding,60,4,0.10405232807505388,0.04003236681792304,0.02064501307367935,0.04003236681792304,0.001
normal,US,60,expanding,60,5,0.09552761971041693,0.029470527371902176,0.017571950170294694,0.029470527371902176,0.001
normal,US,60,expanding,60,6,0.0894448344653716,0.023416982140280783,0.014775294531405143,0.023416982140280783,0.001
normal,US,60,expanding,60,7,0.0886906773145423,0.023807621859896953,0.014885394299880571,0.023807621859896953,0.001
normal,US,60,expanding,60,8,0.07387327817866278,0.03132607301023774,0.01644327379333698,0.03132607301023774,0.001
normal,US,60,expanding,60,9,0.07046608092142635,0.060715457722939126,0.020860664235154217,0.060715457722939126,0.001
normal,US,60,expanding,60,10,0.09683699790563487,0.0804137353882525,0.0317554518752208,0.0804137353882525,0.001
normal,US,60,expanding,60,11,0.10913518915352857,0.04226775239086144,0.020690052335282053,0.04226775239086144,0.001
normal,US,60,expanding,60,12,0.08155723235545043,0.022677962826626947,0.013909407802763521,0.022677962826626947,0.001
normal,US,60,expanding,60,13,0.07448375379285636,0.025338132907257022,0.014113894239690703,0.025338132907257022,0.001
normal,US,60,expanding,60,14,0.0651325988686221,0.05330742140365236,0.018800016734158615,0.05330742140365236,0.001
normal,US,60,expanding,60,15,0.10554983340004953,0.02507367588240246,0.017403895853983737,0.02507367588240246,0.001
normal,US,60,expanding,60,16,0.07731831328235708,0.044322418004597804,0.019690672306059417,0.044322418004597804,0.001
normal,US,60,expanding,60,17,0.06805005974622663,0.02510799483691088,0.013354279033796759,0.02510799483691088,0.001
normal,US,60,expanding,60,18,0.06566794937265874,0.027618086539107953,0.014148359801566566,0.027618086539107953,0.001
normal,US,60,expanding,60,19,0.06484434299615922,0.031404346132111884,0.015835944987210828,0.031404346132111884,0.0005
normal,US,60,expanding,60,20,0.06694053823301116,0.02644654159962023,0.013833457416175766,0.02644654159962023,0.0005
normal,US,60,expanding,60,21,0.06585386890581936,0.02464943780704436,0.013579469249296601,0.02464943780704436,0.0005
normal,US,60,expanding,60,22,0.06049047942915896,0.0223919443083459,0.013074454008695544,0.0223919443083459,0.0005
normal,US,60,expanding,60,23,0.06245620165592985,0.020981645716347606,0.012836877345201433,0.020981645716347606,0.0005
