date,RV_target,RV_d,RV_w,RV_m,log_return,neg_return,semivariance,parkinson_rv,hl_range,log_volume,implied_vol,fx_level,fx_change,rate_3y,rate_10y,rate_spread,policy_rate,gold_chg,crb_chg,wti_chg,natgas_chg,corn_chg,spillover_SP500,spillover_Nikkei,epu,weekday_sin,weekday_cos,momentum_1w,momentum_1m,momentum_3m,momentum_6m,US_RV_target,US_RV_d,US_RV_w,US_RV_m,US_log_return,US_neg_return,US_semivariance,US_parkinson_rv,US_hl_range,US_log_volume,US_implied_vol,US_fx_level,US_fx_change,US_rate_3y,US_rate_10y,US_rate_spread,US_policy_rate,US_gold_chg,US_crb_chg,US_wti_chg,US_natgas_chg,US_corn_chg,US_spillover_Nikkei,US_spillover_KOSPI,US_epu,US_weekday_sin,US_weekday_cos,US_momentum_1w,US_momentum_1m,US_momentum_3m,US_momentum_6m,split
2000-01-25,1.644797615639991,2.120503329547021,2.311499920640341,2.334736394315442,-0.03911411201815879,-0.03911411201815879,0.001529913758969074,0.0002138981986984246,0.02465160117591619,28.6146362348099,,1126.2,-0.001241575026605046,9.29,3.58,-5.709999999999999,4.75,-0.00520652551197498,0.008867601283690796,0.01616960114983845,0.03481012658227844,0.001100110011001076,-0.02802261529488139,-0.00614681367386923,60.74466767119721,0.9510565162951535,0.3090169943749475,-0.092,-0.1013,0.1156,-0.0152,1.436860981167976,0.7651123305454971,0.9480669404653664,,-0.02802261529488139,-0.02802261529488139,0.0007852669679649206,0.0006150444642285179,0.04197555528600881,17.96731049386457,24.07,102.2,0.004323899371069251,6.446,6.68661,0.2406100000000002,5.5,-0.005522954780807665,-0.006978680580099206,-0.01312056737588652,0.01730382293762589,0.02020202020202011,0.003406709126236078,-0.0221701596918265,60.74466767119721,0.0,1.0,-0.0434,-0.039,0.0767,0.0329,train
2000-01-26,2.077425275920171,1.644797615639991,2.178266251193589,2.291615220648227,-0.00639368215117562,-0.00639368215117562,4.08791714502617e-05,0.0003231048616624557,0.03004946134561951,28.6366182226024,,1125.9,-0.0002663825253063079,9.36,3.58,-5.779999999999999,4.75,-0.0003489183531054652,-0.007336673802035398,-0.01555869872701565,-0.03555045871559637,-0.01978021978021982,0.006046483729051793,0.006646822894982361,60.74466767119721,0.5877852522924732,-0.8090169943749473,-0.0567,-0.107,0.1111,0.0144,1.32797842907368,1.436860981167976,1.00043179101164,1.141699010934713,0.006046483729051793,0.0,0.0,0.0001219717152445105,0.01827620688921511,17.98645843052348,23.02,102.41,0.002054794520547798,6.466,6.69141,0.2254100000000001,5.5,-0.00520652551197498,0.008867601283690796,0.01616960114983845,0.03481012658227844,0.001100110011001076,-0.00614681367386923,0.001738727063775572,60.74466767119721,0.9510565162951535,0.3090169943749475,-0.031,-0.0331,0.09,0.0391,train
2000-01-27,1.978517418156585,2.077425275920171,2.19827453059816,2.279015812134812,0.0264004590527665,0.0,0.0,0.0005042863963064758,0.03683336449523224,28.95715668421683,,1126.8,0.0007993605115905744,9.22,3.58,-5.640000000000001,4.75,0.002094240837696493,-0.004270698430864583,-0.01867816091954022,0.0344827586206895,0.0123318385650224,-0.004221574646237659,-0.001137225293146595,60.74466767119721,-0.587785252292473,-0.8090169943749476,-0.0388,-0.096,0.146,-0.0211,0.8271323809858123,1.32797842907368,1.065355611217567,1.153341474568399,-0.004221574646237659,-0.004221574646237659,1.782169249375662e-05,2.799530529513757e-05,0.008824220669615105,18.00633655879923,23.03,102.44,0.000292940142564202,6.48,6.6639,0.1838999999999995,5.5,-0.0003489183531054652,-0.007336673802035398,-0.01555869872701565,-0.03555045871559637,-0.01978021978021982,0.006646822894982361,-0.03911411201815879,60.74466767119721,0.5877852522924732,-0.8090169943749473,-0.0356,-0.0372,0.0953,0.0418,train
2000-01-28,1.719196560302515,1.978517418156585,2.083026025833072,2.262321456913799,0.03505680725466924,0.0,0.0,0.0003058087130762863,0.02876803975915133,28.98130143701892,,1126.1,-0.0006212282570110528,9.01,3.58,-5.43,4.75,-0.0142807384186695,-0.003853459644537982,-0.003660322108345548,-0.02988505747126435,-0.009966777408637828,-0.003946270263199617,0.007494445759114039,60.74466767119721,-0.9510565162951536,0.3090169943749472,0.0178,-0.084,0.147,-0.003,1.376800636702351,0.8271323809858123,1.094040774380461,1.134152704357658,-0.003946270263199617,-0.003946270263199617,1.557304899021357e-05,0.0002717622054495849,0.02747111314494914,18.02821916198896,23.54,103.17,0.0071261226083561,6.547,6.67785,0.1308500000000006,5.5,0.002094240837696493,-0.004270698430864583,-0.01867816091954022,0.0344827586206895,0.0123318385650224,-0.001137225293146595,-0.00639368215117562,60.74466767119721,-0.587785252292473,-0.8090169943749476,-0.0325,-0.04019999999999999,0.0785,0.0262,train
2000-01-31,1.859165599602951,1.719196560302515,1.908088039913256,2.233735936039521,0.002344144691997958,0.0,0.0,0.0002766939960609905,0.0274611179387211,28.93108061667355,,1122.1,-0.003552082408311841,9.0,3.58,-5.42,4.75,0.0007067137809186885,0.004730702196527492,0.01542983100661277,0.05134281200631907,-0.01565995525727071,-0.02784079596312897,0.00705457433257445,60.74466767119721,0.0,1.0,0.0185,-0.0819,0.1324,-0.0266,1.680664733272225,1.376800636702351,1.146776951695063,1.147633145043475,-0.02784079596312897,-0.02784079596312897,0.0007751099198605782,0.0003421652599302086,0.03118750735207611,17.99123698463524,26.14,104.48,0.01269748958030448,6.601,6.63692,0.03591999999999995,5.5,-0.0142807384186695,-0.003853459644537982,-0.003660322108345548,-0.02988505747126435,-0.009966777408637828,0.007494445759114039,0.0264004590527665,60.74466767119721,-0.9510565162951536,0.3090169943749472,-0.0563,-0.0669,0.0132,-0.0038,train
2000-02-01,2.235734629371742,1.859165599602951,1.855820493924443,2.215007419217693,-0.01615944338920434,-0.01615944338920434,0.0002611276106489,0.0005214111910249912,0.03853566621803495,28.99992691854203,,1125.4,0.002940914357009383,9.07,3.58,-5.49,4.75,0.007768361581920846,0.008455829021807526,0.02098408104196814,0.01389932381667913,0.009090909090909038,0.024904903670927,0.005906410414328431,65.06198311460845,0.9510565162951535,0.3090169943749475,0.0421,-0.0966,0.0596,-0.04219999999999999,1.407692886274915,1.680664733272225,1.329887432240409,1.175687439160777,0.024904903670927,0.0,0.0,0.0003765971616707295,0.03179725485134025,17.9737301346896,24.95,105.13,0.006221286370597268,6.649,6.66245,0.01344999999999974,5.5,0.0007067137809186885,0.004730702196527492,0.01542983100661277,0.05134281200631907,-0.01565995525727071,0.00705457433257445,0.03505680725466924,60.74466767119721,0.0,1.0,-0.005,-0.0509,0.0231,0.0495,train
2000-02-02,1.741073304853934,2.235734629371742,1.974007896670793,2.215994429225028,0.01585215373450057,0.0,0.0,0.0002937041566197055,0.02832798143261376,29.08592740932059,,1125.0,-0.0003554291807358334,9.06,3.58,-5.48,4.75,0.008058864751226302,-0.008175154482849556,-0.02374202693125438,0.02223045572434246,-0.005630630630630629,0.01057169211422985,0.008306011495841207,65.06198311460845,0.5877852522924732,-0.8090169943749473,0.06559999999999999,-0.08220000000000001,0.06,-0.0169,1.035230698878757,1.407692886274915,1.324053813261797,1.187287711516484,0.01057169211422985,0.0,0.0,0.0001429062320710418,0.01975476839237051,17.93001752131828,23.45,104.92,-0.00199752687149235,6.629,6.6143,-0.01469999999999949,5.5,0.007768361581920846,0.008455829021807526,0.02098408104196814,0.01389932381667913,0.009090909090909038,0.005906410414328431,0.002344144691997958,65.06198311460845,0.9510565162951535,0.3090169943749475,-0.0005,-0.0408,0.0407,0.06059999999999999,train
2000-02-03,2.076706114778401,1.741073304853934,1.906737502457545,2.194407105389979,0.007001786965220107,0.0,0.0,0.0002494150669479056,0.02619393403632841,29.11220033914528,,1131.0,0.005333333333333412,8.98,3.58,-5.4,4.75,0.00764685436218282,0.005347981363644561,0.01742286751361166,-0.03624501631025734,-0.01245753114382786,-0.0001135395970565019,-0.0007373460996142649,65.06198311460845,-0.587785252292473,-0.8090169943749476,0.0451,-0.0757,0.0711,-0.0237,1.037427379118173,1.035230698878757,1.265504267222812,1.180046901390878,-0.0001135395970565019,-0.0001135395970565019,1.289124009975281e-08,5.434207708835412e-05,0.01229845577381623,17.93905343593944,23.12,104.79,-0.00123903926801372,6.636,6.5663,-0.0697000000000001,5.75,0.008058864751226302,-0.008175154482849556,-0.02374202693125438,0.02223045572434246,-0.005630630630630629,0.008306011495841207,-0.01615944338920434,65.06198311460845,0.5877852522924732,-0.8090169943749473,0.0036,-0.0409,0.0455,0.061,train
2000-02-07,1.852057918791418,2.076706114778401,1.926375241781908,2.135971500956751,0.02382414392943611,0.0,0.0,0.0003643121010944151,0.03156823857038631,29.10531216013122,,1129.0,-0.001768346595932835,8.92,3.58,-5.34,4.75,0.05036219385995189,0.007315108674745163,0.0149839457723866,-0.03647987965400523,0.01605504587155959,0.01118536479241293,0.006438508151052748,65.06198311460845,0.0,1.0,0.031,0.0258,0.0658,0.0372,0.8642608787574599,1.363487174168133,1.304900574342441,1.178543061109768,-0.0004211501673149076,-0.0004211501673149076,1.773674634293747e-07,4.236862156203255e-05,0.01086796267823671,17.9120605351367,21.54,104.29,0.00472061657032774,6.665,6.53605,-0.1289499999999997,5.75,0.07968264918937562,0.01695037507212915,0.02818408847663223,0.03121474238435518,0.008027522935779796,0.006438508151052748,0.007001786965220107,65.06198311460845,-0.9510565162951536,0.3090169943749472,0.0472,0.0178,0.0453,0.09119999999999999,train
2000-02-08,1.451651489031372,1.852057918791418,1.952947513479689,2.095391592685798,-0.01231436969110312,-0.01231436969110312,0.0001516437008891592,0.0001679295187068599,0.02179521857639243,28.90473395254727,,1129.0,0.0,9.05,3.58,-5.470000000000001,4.75,-0.00919540229885063,-0.01285914610496164,-0.01511423550087876,-0.02615144418423099,-0.001128668171557545,-9.127258564011562e-05,-0.001682662428806735,65.06198311460845,0.9510565162951535,0.3090169943749475,0.035,0.0133,0.0591,0.0245,0.7431230024639576,0.8642608787574599,1.141619803439487,1.139341525091739,-9.127258564011562e-05,-9.127258564011562e-05,8.330684889432239e-09,3.454642711785821e-05,0.009759591080155094,17.74836870550089,22.79,104.64,0.003356026464665707,6.713,6.63828,-0.07472000000000012,5.75,-0.02715654952076674,-0.009474667234082634,-0.01283830673143649,-0.06564551422319476,0.007963594994311762,0.01102388513072232,0.0,65.06198311460845,0.0,1.0,0.0214,-0.012,0.0394,0.0953,train
2000-02-09,1.336002794905759,1.451651489031372,1.871444691365374,2.024512580977329,0.01531050363908003,0.0,0.0,7.223372311892694e-05,0.01410788381742737,28.97161859873352,,1130.1,0.0009743135518156532,9.1,3.58,-5.52,4.75,0.02287040106065641,0.01277881883576137,0.02676659528907921,0.01803607214428848,0.005649717514124353,0.0121985071366468,0.006157639448190027,65.06198311460845,0.5877852522924732,-0.8090169943749473,0.0344,0.0289,0.0345,0.0285,0.9688132492108807,0.7431230024639576,1.008705826677296,1.093447755494322,0.0121985071366468,0.0,0.0,5.557883682770663e-05,0.01233942790555723,17.97654823570504,21.25,104.22,-0.004013761467889898,6.714,6.60854,-0.1054600000000008,5.75,-0.00919540229885063,-0.01285914610496164,-0.01511423550087876,-0.02615144418423099,-0.001128668171557545,-0.001682662428806735,0.02382414392943611,65.06198311460845,0.9510565162951535,0.3090169943749475,0.023,0.0002,0.047,0.1088,train
2000-02-10,2.181607247552134,1.336002794905759,1.691498324472177,1.936819102934549,-0.01016366235114317,-0.01016366235114317,0.000103300032388045,0.0004384191550130481,0.03516943012689149,29.09618719168486,,1125.5,-0.004070436244580034,9.08,3.58,-5.5,5.0,0.0327284510693453,0.01628229002530657,0.02294056308654846,0.02047244094488199,0.01348314606741563,-0.02104219334309998,-0.00124856794463981,65.06198311460845,-0.587785252292473,-0.8090169943749476,0.0168,-0.0213,0.0292,-0.0026,0.96602808733643,0.9688132492108807,0.9954223367437208,1.084429724053164,-0.02104219334309998,-0.02104219334309998,0.0004427739006884011,0.0001896039803326078,0.02319189629524687,17.95976194129724,22.9,103.68,-0.005181347150258975,6.681,6.63626,-0.04474,5.75,0.02287040106065641,0.01277881883576137,0.02676659528907921,0.01803607214428848,0.005649717514124353,0.006157639448190027,-0.01231436969110312,65.06198311460845,0.5877852522924732,-0.8090169943749473,0.0018,-0.0207,0.034,0.08779999999999999,train
2000-02-11,2.423062507447548,2.181607247552134,1.779605113011817,1.956817814978786,-0.01350442529797235,-0.01350442529797235,0.0001823695026285156,0.0009478526650313043,0.05193974108810137,29.06349891331958,,1121.1,-0.003909373611728162,9.11,3.58,-5.529999999999999,5.0,-0.01600251019767795,-0.003200761135124908,0.0003397893306151811,-0.008487654320987748,-0.01662971175166295,0.003627329831989955,-0.000747881247229822,65.06198311460845,-0.9510565162951536,0.3090169943749472,0.0032,-0.0286,0.0061,0.0097,1.043055951661271,0.96602808733643,0.9811424783873722,1.08457112011281,0.003627329831989955,0.0,0.0,4.41138774393077e-05,0.01103872729967595,17.85912695906339,23.07,104.13,0.004340277777777679,6.695,6.67768,-0.01732000000000067,5.75,0.0327284510693453,0.01628229002530657,0.02294056308654846,0.02047244094488199,0.01348314606741563,-0.00124856794463981,0.01531050363908003,65.06198311460845,-0.587785252292473,-0.8090169943749476,-0.005699999999999999,-0.028,0.0316,0.1057,train
2000-02-14,1.731690362467263,2.423062507447548,1.848876391545646,1.981806341660827,-0.04544554021199808,-0.04544554021199808,0.002065297125160334,0.0004685316774890155,0.03658041213345489,28.88243202795022,,1116.8,-0.003835518687003825,9.0,3.58,-5.42,5.0,-0.008290816326530726,0.002757369186988434,0.02751358695652173,-0.01128404669260696,0.002254791431792524,-0.02119232648572652,0.0,65.06198311460845,0.0,1.0,-0.064,-0.0392,-0.0602,-0.0072,1.023932348765776,1.043055951661271,0.9170562338859998,1.082650983026563,-0.02119232648572652,-0.02119232648572652,0.0004491147018776255,0.0002635558784056576,0.02724349731818441,17.87418863019883,24.42,104.19,0.0005762028233937677,6.693,6.59552,-0.09748000000000001,5.75,-0.01600251019767795,-0.003200761135124908,0.0003397893306151811,-0.008487654320987748,-0.01662971175166295,-0.000747881247229822,-0.01016366235114317,65.06198311460845,-0.9510565162951536,0.3090169943749472,-0.0262,-0.0358,0.004099999999999999,0.0654,train
2000-02-15,2.188798744579775,1.731690362467263,1.824802880280815,1.985871974705893,-0.03481924648936028,-0.03481924648936028,0.001212379926086828,0.000882772967268041,0.05044901671024212,28.78336435880919,,1119.7,0.002596704871060229,8.9,3.58,-5.32,5.0,-0.02218649517684879,-0.003601750932753611,-0.0062809917355372,0.03030303030303028,0.0,0.002030925489038545,-0.0109507557931414,65.06198311460845,0.9510565162951535,0.3090169943749475,-0.0848,-0.0721,-0.0975,-0.0412,1.029287243282457,1.023932348765776,0.948990527887663,1.089922060061866,0.002030925489038545,0.0,0.0,3.635003912007407e-05,0.01002201533879165,17.7330466300745,24.38,104.72,0.00508686054323837,6.67,6.55603,-0.1139700000000001,5.75,-0.008290816326530726,0.002757369186988434,0.02751358695652173,-0.01128404669260696,0.002254791431792524,0.0,-0.01350442529797235,65.06198311460845,0.0,1.0,-0.0241,-0.0513,-0.0044,0.0469,train
2000-02-16,3.154498237142953,2.188798744579775,1.972232331390496,1.993783521320453,-0.0002273760810159971,-0.0002273760810159971,5.169988221819327e-08,0.0008935163542802045,0.04894826606026146,28.75154067831507,,1127.4,0.006876842011253048,8.9,3.58,-5.32,5.0,0.002959552778691199,0.0001533181587669574,-0.0003326679973385538,-0.02062643239113826,0.003374578177727683,0.008674870571246085,-0.00564064377369972,65.06198311460845,0.5877852522924732,-0.8090169943749473,-0.0989,-0.0723,-0.1272,-0.0306,1.1261129695186,1.029287243282457,1.006223376051363,1.085096677167838,0.008674870571246085,0.0,0.0,0.0001860027117885263,0.02254555828964723,17.93085080527723,22.92,104.69,-0.0002864782276547073,6.682,6.556,-0.1260000000000003,5.75,-0.02218649517684879,-0.003601750932753611,-0.0062809917355372,0.03030303030303028,0.0,-0.0109507557931414,-0.04544554021199808,65.06198311460845,0.9510565162951535,0.3090169943749475,-0.0275,-0.0431,0.005500000000000001,0.05599999999999999,train
2000-02-17,3.132831616593525,3.154498237142953,2.335931419837935,2.023404156512901,0.02028184005909631,0.0,0.0,0.000485264542722342,0.0361886086103931,28.80217667705556,,1125.3,-0.001862692921766995,8.95,3.58,-5.369999999999999,5.0,-0.003934426229508126,-0.003920805622376289,-0.01963394342762059,0.04017160686427457,-0.007847533632286963,-0.01030936965886121,-0.008675553818781993,65.06198311460845,-0.587785252292473,-0.8090169943749476,-0.0711,-0.0872,-0.0725,0.0273,0.9620430566812236,1.1261129695186,1.037683320112907,1.09082835149844,-0.01030936965886121,-0.01030936965886121,0.0001062831027630482,6.788443863663702e-05,0.01379290465312365,17.86688335649791,23.51,104.28,-0.00391632438628331,6.676,6.54085,-0.1351500000000003,5.75,0.002959552778691199,0.0001533181587669574,-0.0003326679973385538,-0.02062643239113826,0.003374578177727683,-0.00564064377369972,-0.03481924648936028,65.06198311460845,0.5877852522924732,-0.8090169943749473,-0.017,-0.0529,-0.0227,0.0428,train
