date,RV_target,RV_d,RV_w,RV_m,log_return,neg_return,semivariance,parkinson_rv,hl_range,log_volume,implied_vol,fx_level,fx_change,rate_3y,rate_10y,rate_spread,policy_rate,gold_chg,crb_chg,wti_chg,natgas_chg,corn_chg,spillover_SP500,spillover_KOSPI,epu,weekday_sin,weekday_cos,momentum_1w,momentum_1m,momentum_3m,momentum_6m,US_RV_target,US_RV_d,US_RV_w,US_RV_m,US_log_return,US_neg_return,US_semivariance,US_parkinson_rv,US_hl_range,US_log_volume,US_implied_vol,US_fx_level,US_fx_change,US_rate_3y,US_rate_10y,US_rate_spread,US_policy_rate,US_gold_chg,US_crb_chg,US_wti_chg,US_natgas_chg,US_corn_chg,US_spillover_Nikkei,US_spillover_KOSPI,US_epu,US_weekday_sin,US_weekday_cos,US_momentum_1w,US_momentum_1m,US_momentum_3m,US_momentum_6m,split
2000-06-30,0.8396943596316727,0.6709809924707204,0.9240887212086321,1.054036784572619,0.001929546411064375,0.0,0.0,4.965882122426465e-05,0.01168395101275009,,,105.98,0.007127245082200862,0.73,1.761,1.031,0.0,0.002751977984176257,-0.01026825012782606,-0.00672371638141811,0.01198281709247118,-0.03722721437740695,-0.008580721637060992,0.000207617105952749,85.76241873364768,-0.9510565162951536,0.3090169943749472,0.0306,0.066,-0.1439,-0.0805,1.25034545813907,0.8762437975079492,0.8686853024440409,0.9644858387663588,-0.008580721637060992,-0.008580721637060992,7.362878381272667e-05,7.2676480638208e-05,0.01421945520975602,17.8943994736442,19.7,106.84,-0.007063197026022205,6.367,6.03144,-0.3355600000000001,6.5,-0.01223241590214075,0.01041783174882172,0.02570532915360513,0.01235980773632406,0.01037613488975353,0.01867019799317202,0.01088061821137832,85.76241873364768,-0.587785252292473,-0.8090169943749476,-0.0067,0.0467,-0.0438,-0.0144,train
2000-07-03,0.6252128159436473,0.8396943596316727,0.8558992809677044,1.019430650019346,-0.001746165321725376,-0.001746165321725376,3.049093330796284e-06,4.0113891211606e-05,0.01060189323615008,,,105.66,-0.00301943762974155,0.73,1.77,1.04,0.0,0.0,-0.002476526259167167,0.0,0.0,-0.02266666666666661,0.008429488744993581,0.002829063175087555,89.0993547303677,0.0,1.0,0.0311,0.04849999999999999,-0.1502,-0.0697,0.7913155811224248,1.25034545813907,0.9223852725482773,0.9555520676346269,0.008429488744993581,0.0,0.0,4.395206045914359e-05,0.01097896328887669,17.97641275045674,19.54,106.84,0.0,6.363,6.02485,-0.3381500000000006,6.5,0.002751977984176257,-0.01026825012782606,-0.00672371638141811,0.01198281709247118,-0.03722721437740695,0.009160140854522403,0.000207617105952749,85.76241873364768,-0.9510565162951536,0.3090169943749472,0.0091,0.0239,-0.0293,-0.01,train
2000-07-04,0.8445604114630706,0.6252128159436473,0.81270281081906,0.9964141029856322,0.01162167852023688,0.0,0.0,6.038046651845807e-05,0.01285937606198605,,,106.07,0.003880371001324878,0.7,1.753,1.053,0.0,0.0,0.0,0.0,0.0,0.0,0.01021847791097615,0.01689215078554305,89.0993547303677,0.9510565162951535,0.3090169943749475,0.0218,0.0399,-0.1517,-0.08070000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
2000-07-05,0.7694060589454088,0.8445604114630706,0.8104891934159244,0.9776618997116352,-0.01035039727564756,-0.01035039727564756,0.0001071307237637324,5.290104093978695e-05,0.01210841373942692,,,106.92,0.00801357594041674,0.71,1.77,1.06,0.0,-0.02126929674099487,-0.02173541628848141,-0.05630769230769228,-0.08154602323503135,0.1132332878581173,0.0,-0.02017314168431615,89.0993547303677,0.5877852522924732,-0.8090169943749473,0.006,0.0136,-0.1479,-0.0597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
2000-07-06,1.028306985026845,0.7694060589454088,0.7499709276909039,0.9420860990826552,-0.004077249637834211,-0.004077249637834211,1.662396460921921e-05,7.438213884570824e-05,0.01425813235877176,,,107.44,0.004863449307893619,0.69,1.742,1.052,0.0,-0.002453557658604888,-0.01362790418442705,-0.0221715030974895,-0.01094624179031867,-0.01960784313725494,-0.01598925608691115,0.01439746385916735,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.0042,0.006500000000000001,-0.1454,-0.0488,0.8470480817279796,0.7913155811224248,0.8986338153047677,0.9360546854778797,-0.005770778175935052,-0.005770778175935052,3.330188075584828e-05,0.0001166887425152513,0.01810223823319947,17.83057252795466,21.16,107.12,0.002620741295394913,6.292,5.97912,-0.3128799999999998,6.5,-0.02126929674099487,-0.02415811421845626,-0.05630769230769228,-0.08154602323503135,0.08800000000000008,0.001929546411064375,0.002829063175087555,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0059,-0.0146,-0.0277,0.0315,train
2000-07-07,0.8273754501763502,1.028306985026845,0.8214361262021288,0.9535857347243245,-0.006468148869242845,-0.006468148869242845,4.18369497946875e-05,4.444629137470853e-05,0.01116277724762164,,,107.84,0.003723008190618105,0.69,1.761,1.071,0.0,0.0,0.006103026614286522,0.009669889963321188,0.04820462370880474,0.01249999999999996,0.007192838203922259,0.008668963122214341,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0069,0.0148,-0.1409,-0.0437,0.7755091342220914,0.8470480817279796,0.88789568294068,0.9213032641856572,0.007192838203922259,0.0,0.0,8.364200307429461e-05,0.01516472502351263,17.8549952520768,20.94,107.37,0.002333831217326443,6.335,6.04363,-0.2913699999999997,6.5,-0.002453557658604888,-0.01362790418442705,-0.0221715030974895,-0.01094624179031867,-0.01960784313725494,-0.01035039727564756,0.01439746385916735,89.0993547303677,-0.587785252292473,-0.8090169943749476,0.009899999999999999,-0.0008,-0.0298,0.0379,train
2000-07-10,0.8090762686488475,0.8273754501763502,0.8189723443110644,0.9452267712454067,0.007553597929563539,0.0,0.0,3.525634000274306e-05,0.009935941589750572,,,107.01,-0.007696587537092014,0.69,1.77,1.08,0.0,0.00105411103302866,-0.00197433909136413,-0.01948480845442535,-0.007977475363678987,-0.01851851851851849,0.01514555942429593,0.004894702424897397,89.0993547303677,0.0,1.0,-0.011,0.04219999999999999,-0.1477,-0.0341,0.681856936898591,0.7755091342220914,0.908092410543903,0.875824275085406,0.01514555942429593,0.0,0.0,0.0001183312611828437,0.01801338832916348,17.84088629466032,19.22,107.65,0.002607804787184476,6.289,6.0031,-0.2858999999999998,6.5,0.0,0.006103026614286522,0.009669889963321188,0.04820462370880474,0.01249999999999996,-0.004077249637834211,0.008668963122214341,89.0993547303677,-0.9510565162951536,0.3090169943749472,0.0167,0.0051,-0.0247,0.026,train
2000-07-11,0.7964368776445037,0.8090762686488475,0.8557450348521044,0.9432895887828497,0.008339788427612195,0.0,0.0,2.21271928573251e-05,0.007804753095204038,,,107.05,0.0003737968414165849,0.72,1.776,1.056,0.0,-0.005616005616005504,0.007753176763613645,0.0003368137420005635,0.006859035004730396,-0.010062893081761,-0.002220327733434733,0.01149308957971859,89.0993547303677,0.9510565162951535,0.3090169943749475,0.005600000000000001,0.0381,-0.1471,-0.07139999999999999,0.6576152335330752,0.681856936898591,0.8692150384220314,0.858871747721849,-0.002220327733434733,-0.002220327733434733,4.92985524385942e-06,2.290722445326482e-05,0.007996638701020558,17.7199339596161,20.33,107.01,-0.005945192754296391,6.314,6.02953,-0.2844699999999998,6.5,0.00105411103302866,-0.00197433909136413,-0.01948480845442535,-0.007977475363678987,-0.01851851851851849,-0.006468148869242845,0.004894702424897397,89.0993547303677,0.0,1.0,0.004099999999999999,0.0128,-0.0192,0.0124,train
2000-07-12,1.124970082209301,0.7964368776445037,0.8461203280883911,0.9190297917199842,-0.002764597830530752,-0.002764597830530752,7.643001164575343e-06,0.0001315194820350568,0.01893943718248754,,,108.06,0.009434843531060277,0.73,1.785,1.055,0.0,-0.006706671373102879,0.003554223784865584,0.02087542087542094,-0.05308902983321584,0.003811944091486552,0.003558265212141005,-0.0173074750774004,89.0993547303677,0.5877852522924732,-0.8090169943749473,0.0048,0.0213,-0.1676,-0.07150000000000001,0.9010756941597798,0.6576152335330752,0.7506689935008324,0.8500426375513488,0.003558265212141005,0.0,0.0,5.511244742990863e-05,0.01235076441035058,17.87076198033527,20.11,107.14,0.001214839734604123,6.326,6.04752,-0.2784800000000001,6.5,-0.005616005616005504,0.007753176763613645,0.0003368137420005635,0.006859035004730396,-0.010062893081761,0.007553597929563539,0.01149308957971859,89.0993547303677,0.9510565162951535,0.3090169943749475,0.0077,0.0164,-0.0131,0.0294,train
2000-07-13,1.262808168107492,1.124970082209301,0.9172331327411694,0.9282578643118924,-0.009791487370369768,-0.009791487370369768,9.587322492411066e-05,0.0001402012627056735,0.01952295037554104,,,108.1,0.000370164723301869,0.66,1.712,1.052,0.0,-0.001776830135039043,0.0157466586026338,0.0379287598944591,0.03349044902009446,0.001265822784810133,0.008097428062970246,0.003459344266488115,89.0993547303677,-0.587785252292473,-0.8090169943749476,0.0038,0.0072,-0.17,-0.09539999999999998,0.8827373225032094,0.9010756941597798,0.7726210161083034,0.8508201804716209,0.008097428062970246,0.0,0.0,2.505127739999844e-05,0.008325965222516989,17.89780069432036,20.03,108.12,0.009146910584282297,6.358,6.07514,-0.2828599999999994,6.5,-0.006706671373102879,0.003554223784865584,0.02087542087542094,-0.05308902983321584,0.003811944091486552,0.008339788427612195,-0.0173074750774004,89.0993547303677,0.5877852522924732,-0.8090169943749473,0.0323,0.03240000000000001,0.0176,0.0424,train
2000-07-14,0.8633858259451107,1.262808168107492,0.9641333693572989,0.939975932831085,-0.01227215633904478,-0.01227215633904478,0.000150605821209957,3.029532494329522e-05,0.009144117595569785,,,107.8,-0.002775208140610497,0.66,1.712,1.052,0.0,0.003559985760057005,-0.009258613568213891,-0.002224340641881151,-0.003840614498319739,-0.01769911504424782,0.001953988228605413,0.007107670933275645,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.015,0.0293,-0.1611,-0.09570000000000001,0.5976412989662336,0.8827373225032094,0.7797588642633494,0.8551002605629789,0.001953988228605413,0.0,0.0,2.222648318455947e-05,0.007848432987485299,17.99225450686303,20.03,108.54,0.003884572697003374,6.285,6.00066,-0.2843400000000003,6.5,-0.001776830135039043,0.0157466586026338,0.0379287598944591,0.03349044902009446,0.001265822784810133,-0.002764597830530752,0.003459344266488115,89.0993547303677,-0.587785252292473,-0.8090169943749476,0.0269,0.018,0.0384,0.0318,train
2000-07-17,1.169208011785328,0.8633858259451107,0.9713354445110509,0.9280909917396717,0.003047281801749387,0.0,0.0,0.0001284226142687456,0.01900575949735309,,,108.03,0.002133580705009352,0.66,1.703,1.043,0.0,0.008158921603405478,0.002284847992636507,-0.01815286624203827,-0.03566265060240981,-0.01544401544401541,0.009408483745135688,-0.02127104157232458,89.0993547303677,0.0,1.0,-0.0218,0.0594,-0.0906,-0.1106,0.6967938748603292,0.5976412989662336,0.7441852972121777,0.8426448239689207,0.009408483745135688,0.0,0.0,3.805004334104625e-05,0.01021867839309134,17.88365447441033,19.32,108.45,-0.0008291873963516272,6.397,6.10053,-0.2964700000000002,6.5,0.003559985760057005,-0.009258613568213891,-0.002224340641881151,-0.003840614498319739,-0.01769911504424782,-0.009791487370369768,0.007107670933275645,89.0993547303677,-0.9510565162951536,0.3090169943749472,0.021,0.0268,0.1131,0.0306,train
2000-07-18,1.247000987973947,1.169208011785328,1.043361793138347,0.9264778496317677,0.004185770448853226,0.0,0.0,0.0003282311803139724,0.02986889595680459,,,108.08,0.0004628343978523297,0.64,1.694,1.054,0.0,-0.003870513722730395,0.02344463231361793,0.03600389231268264,0.01049475262368804,0.006535947712418277,0.0003376957922750495,0.0,89.0993547303677,0.9510565162951535,0.3090169943749475,-0.0139,0.0384,-0.1067,-0.1173,0.5015268573281285,0.6967938748603292,0.7471726848045254,0.8410896402524812,0.0003376957922750495,0.0,0.0,2.296773428576278e-05,0.00798416407920605,17.85979315529615,19.45,108.7,0.002305209774089434,6.447,6.14765,-0.2993500000000004,6.5,0.008158921603405478,0.002284847992636507,-0.01815286624203827,-0.03566265060240981,-0.01544401544401541,-0.01227215633904478,-0.02127104157232458,89.0993547303677,0.0,1.0,0.0236,0.0314,0.07780000000000001,0.0309,train
2000-07-19,1.487596736898142,1.247000987973947,1.133474615204236,0.9345574042486806,-0.02082823256355992,-0.02082823256355992,0.0004338152717217377,0.0001238945725792521,0.01848296096490466,,,108.27,0.001757957068837968,0.65,1.71,1.06,0.0,-0.01236312257152949,-0.01006033031241926,-0.0162805259862242,-0.03956478733926794,0.005194805194805197,-0.01115105938367367,-0.01904610454564253,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0252,0.0236,-0.1102,-0.1013,0.7171498637330673,0.5015268573281285,0.7159550095635361,0.8242346501489283,-0.01115105938367367,-0.01115105938367367,0.0001243461253782166,4.256721283880771e-05,0.01090551233815804,17.84573907956912,19.75,109.38,0.006255749770009089,6.436,6.14546,-0.29054,6.5,-0.003870513722730395,0.02344463231361793,0.03600389231268264,0.01049475262368804,0.006535947712418277,0.003047281801749387,0.0,89.0993547303677,0.9510565162951535,0.3090169943749475,0.0087,0.02,0.0362,0.0265,train
2000-07-21,0.8369795190662458,1.487596736898142,1.205999946142004,0.9659696737158421,0.007096784964896815,0.0,0.0,0.000111605175349585,0.01751176163094624,,,108.88,0.005634062990671485,0.65,1.712,1.062,0.0,0.003576537911301969,-0.01990391946723813,-0.09102482495225983,-0.01287332646755912,0.03229974160206717,-0.007917506158268363,-0.01867564203440104,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0068,-0.0232,-0.079,-0.1095,0.9434484647647696,0.710523382221201,0.644727055421792,0.8048726215850358,0.0091418691240413,0.0,0.0,5.254935775872455e-05,0.01204891780391422,18.06037944515827,18.94,108.61,-0.00894242175380966,6.296,6.00428,-0.2917200000000006,6.5,0.002861230329041398,-0.008077802837628045,-0.01559516231699565,-0.006179196704428458,0.02325581395348841,-0.02082823256355992,-0.01867564203440104,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.0002,0.0133,0.0425,0.0346,train
2000-07-24,1.106036556629572,0.8369795190662458,1.120834216333755,0.9558346834033062,-0.01529937011939708,-0.01529937011939708,0.0002340707260503001,0.0002067738963553036,0.0236592871797319,,,108.74,-0.001285819250551046,0.65,1.722,1.072,0.0,-0.004632929436920952,-0.01819734737620904,-0.01890756302521002,-0.03103808033385502,-0.01752190237797246,-0.01033694716577521,0.005326653481588438,89.0993547303677,0.0,1.0,-0.0301,-0.0245,-0.1046,-0.1317,0.633230280366916,0.9434484647647696,0.7138884885814991,0.8150484988294964,-0.01033694716577521,-0.01033694716577521,0.000106852476708028,5.089042841353174e-05,0.01193090076273982,17.93143538860076,18.94,108.42,-0.00174937851026602,6.286,5.9935,-0.2924999999999995,6.5,0.0007132667617690824,-0.0119224236169343,-0.07662463627546079,-0.006735751295336767,0.008838383838383868,0.0,-0.02334835158254689,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0197,0.0007000000000000001,0.0318,0.0269,train
2000-07-25,1.23652999660542,1.106036556629572,1.169364362470647,0.9617317612915183,-0.01568852917371838,-0.01568852917371838,0.0002461299476346126,7.171934503536199e-05,0.01405956549660126,,,109.07,0.003034761817178655,0.66,1.766,1.106,0.0,0.0,-0.0030974162340075,-0.002498215560314043,-0.01480484522207259,-0.007643312101910826,-0.01079997456051435,-0.05941455940681103,89.0993547303677,0.9510565162951535,0.3090169943749475,-0.0259,-0.023,-0.09300000000000001,-0.1229,0.7260974492543222,0.633230280366916,0.7011757696828165,0.8102749109647377,-0.01079997456051435,-0.01079997456051435,0.0001166394505077572,8.084238058747441e-05,0.01507898025664326,17.8276267284642,19.92,108.69,0.002490315439955593,6.323,6.02957,-0.2934300000000007,6.5,-0.004632929436920952,-0.01819734737620904,-0.01890756302521002,-0.03103808033385502,-0.01752190237797246,0.007096784964896815,0.005326653481588438,89.0993547303677,0.0,1.0,-0.0306,0.0158,0.0241,0.04480000000000001,train
2000-07-26,1.15206905239009,1.23652999660542,1.182828759434665,0.9770467599429119,0.002867532923964311,0.0,0.0,3.548837242949428e-05,0.00987640150782899,,,109.13,0.0005501054368755032,0.65,1.753,1.103,0.0,0.001432151808091531,0.0001278388563425992,-0.005008944543828275,0.02814207650273226,-0.0128369704749679,0.006928119832165299,-0.0003388612937619057,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0253,-0.025,-0.09,-0.1365,0.9749472600404672,0.7260974492543222,0.7460898880680553,0.800479169102661,0.006928119832165299,0.0,0.0,2.382702441974356e-05,0.008104607079153897,17.83054530191156,19.39,108.38,-0.00285214831171221,6.311,6.01885,-0.2921500000000004,6.5,0.0,-0.0030974162340075,-0.002498215560314043,-0.01480484522207259,-0.007643312101910826,-0.01529937011939708,-0.05941455940681103,89.0993547303677,0.9510565162951535,0.3090169943749475,-0.0129,0.0229,-0.002,0.0457,train
2000-07-27,1.848672100689032,1.15206905239009,1.163842372317894,0.9757480095589929,-0.005810148026953905,-0.005810148026953905,3.375782009511636e-05,0.000253234191569124,0.02614946195397902,,,109.12,-9.163383121035817e-05,0.62,1.716,1.096,0.0,-0.003932785126921634,0.003968055486086808,0.007551240560949246,0.01514748870581983,0.002600780234070177,-0.01506747241181144,0.00837005723535631,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.031,-0.0635,-0.102,-0.1576,0.9890638051599084,0.9749472600404672,0.7976493673295352,0.8014676675482665,-0.01506747241181144,-0.01506747241181144,0.000227028724880699,6.520057102597848e-05,0.01353602952314059,18.02008378246676,19.67,108.11,-0.002491234545119014,6.312,6.02517,-0.2868300000000001,6.5,0.001432151808091531,0.0001278388563425992,-0.005008944543828275,0.02814207650273226,-0.0128369704749679,-0.01568852917371838,-0.0003388612937619057,89.0993547303677,0.5877852522924732,-0.8090169943749473,-0.0199,-0.002,-0.0059,0.0344,train
2000-07-28,1.414973314498546,1.848672100689032,1.236057445076072,1.02154241565,-0.01985221018017833,-0.01985221018017833,0.0003941102490379761,0.0001435239348001502,0.01975059191035191,,,109.47,0.003207478005865072,0.61,1.689,1.079,0.0,-0.003230437903804839,0.002275105036783742,0.005710206995003464,0.00654450261780104,-0.003891050583657574,-0.001929677653549358,-0.0219645668201582,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0403,-0.0882,-0.1188,-0.185,1.145025591186939,0.9890638051599084,0.8533574519172766,0.8017957674365401,-0.001929677653549358,-0.001929677653549358,3.723655846607757e-06,6.530634956533085e-05,0.01350698803824461,18.03955124642425,19.6,108.89,0.007214873739709526,6.282,6.00169,-0.2803100000000001,6.5,-0.003932785126921634,0.003968055486086808,0.007551240560949246,0.01514748870581983,0.002600780234070177,0.002867532923964311,0.00837005723535631,89.0993547303677,-0.587785252292473,-0.8090169943749476,-0.0307,-0.0006,-0.0104,0.0365,train
2000-07-31,2.250169840072744,1.414973314498546,1.351656204162532,1.046967180014537,-0.01958410919384954,-0.01958410919384954,0.0003835373329166219,0.0003125906492520794,0.0290715680759483,,,109.39,-0.0007307938247921308,0.61,1.683,1.073,0.0,-0.003240907454087116,-0.01134418044647689,-0.0266146202980837,-0.01846553966189857,0.001302083333333259,-0.02072204929700826,-0.04933657001822844,89.0993547303677,0.0,1.0,-0.04389999999999999,-0.0967,-0.125,-0.1951,1.258029697922907,1.145025591186939,0.8936728772017105,0.8124754367023111,-0.02072204929700826,-0.02072204929700826,0.0004294033270676406,0.0003206174596010545,0.03013613730641103,17.99968375967098,20.84,109.74,0.007806042795481583,6.296,6.03342,-0.2625800000000007,6.5,-0.003230437903804839,0.002275105036783742,0.005710206995003464,0.00654450261780104,-0.003891050583657574,-0.005810148026953905,-0.0219645668201582,89.0993547303677,-0.9510565162951536,0.3090169943749472,-0.0407,-0.024,-0.0224,0.04389999999999999,train
2000-08-01,1.314019275909984,2.250169840072744,1.580482860851166,1.100520473310093,-0.002322352250343609,-0.002322352250343609,5.393319974676024e-06,0.0001508864623723643,0.02064987392775241,,,109.24,-0.001371240515586458,0.625,1.687,1.062,0.0,0.0003612716763004009,0.005010949231319284,0.01312431644185197,0.05643879173290944,-0.001300390117035088,0.007675291650055647,0.01904792256865739,67.23228444709244,0.9510565162951535,0.3090169943749475,-0.0476,-0.0753,-0.1252,-0.1711,1.048163285411677,1.258029697922907,1.018632760712909,0.8287159346284242,0.007675291650055647,0.0,0.0,6.343388830991673e-05,0.01323707218886944,17.89170663518218,20.74,109.57,-0.001549116092582459,6.291,6.03549,-0.2555100000000001,6.5,-0.003240907454087116,-0.01134418044647689,-0.0266146202980837,-0.01846553966189857,0.001302083333333259,-0.01985221018017833,-0.04933657001822844,89.0993547303677,0.0,1.0,-0.0229,-0.0163,-0.0149,0.0261,train
2000-08-02,0.6348292280168991,1.314019275909984,1.595980716712079,1.129749486193695,0.02095151144448398,0.0,0.0,3.410955065384201e-05,0.009733354840310657,,,108.85,-0.003570120834859081,0.62,1.683,1.063,0.0,0.0213073311664862,0.01035546538450838,0.01691255847427131,0.0569350388763481,0.00390625,0.005068102436255794,0.02949127598346562,67.23228444709244,0.5877852522924732,-0.8090169943749473,-0.0233,-0.0692,-0.1211,-0.1723,0.9107433689450892,1.048163285411677,1.08304592794438,0.8456994705014108,0.005068102436255794,0.0,0.0,3.716866574804346e-05,0.01013837702524159,17.72288480363336,20.55,110.05,0.004380761157251056,6.242,5.98643,-0.2555699999999996,6.5,0.0003612716763004009,0.005010949231319284,0.01312431644185197,0.05643879173290944,-0.001300390117035088,-0.01958410919384954,0.01904792256865739,67.23228444709244,0.9510565162951535,0.3090169943749475,-0.0247,-0.0113,-0.0205,0.0205,train
2000-08-03,1.477656381014544,0.6348292280168991,1.492532751837441,1.12043743475666,0.004141843745507397,0.0,0.0,0.0002994741482590574,0.02840408508745372,,,108.3,-0.005052824988516336,0.62,1.686,1.066,0.0,-0.01166902404526171,0.001991549667708314,0.01415428167020516,0.008542952064546583,-0.003891050583657574,0.0004171301506534873,0.001690222536057807,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.0002,-0.1022,-0.1424,-0.2007,0.8700453974121989,0.9107433689450892,1.070205149725304,0.8472676328394626,0.0004171301506534873,0.0,0.0,5.678418071082297e-05,0.01258080211301863,17.82766930994427,20.0,110.67,0.005633802816901401,6.212,5.9736,-0.2383999999999995,6.5,0.0213073311664862,0.01035546538450838,0.01691255847427131,0.0569350388763481,0.00390625,-0.002322352250343609,0.02949127598346562,67.23228444709244,0.5877852522924732,-0.8090169943749473,-0.009399999999999999,-0.0109,-0.0052,0.021,train
2000-08-04,1.511812340724867,1.477656381014544,1.418329607902544,1.15918486953261,-0.02411819633280368,-0.02411819633280368,0.0005816873943476648,0.000168497712073209,0.02151392405063291,,,108.57,0.00249307479224381,0.615,1.683,1.068,0.0,-0.003220035778175201,0.009010047768077678,0.04535938590369848,0.01082352941176468,-0.00651041666666663,0.009587588919424074,-0.00861830611337795,67.23228444709244,-0.9510565162951536,0.3090169943749472,-0.0024,-0.1032,-0.1503,-0.2072,1.206587431478548,0.8700453974121989,1.046401468175762,0.8299812664427866,0.009587588919424074,0.0,0.0,0.0001439165771454323,0.01979952635347249,17.97989099564442,19.99,110.98,0.002801120448179262,6.206,5.9523,-0.2537000000000003,6.5,-0.01166902404526171,0.001991549667708314,0.01415428167020516,0.008542952064546583,-0.003891050583657574,0.02095151144448398,0.001690222536057807,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.002,-0.0116,0.0265,0.0194,train
2000-08-07,0.955137091403312,1.511812340724867,1.437697413147808,1.189514502680874,-0.008466116388889656,-0.008466116388889656,7.167512671022603e-05,0.0001992453750835767,0.02378213802435725,,,109.07,0.004605323754259816,0.61,1.693,1.083,0.0,0.001794687724335997,-0.009789357406772448,-0.03504672897196259,0.01210428305400368,-0.003931847968545177,0.007113757023061683,-0.01687096604333006,67.23228444709244,0.0,1.0,-0.0039,-0.0802,-0.1321,-0.1977,0.9114420589960164,1.206587431478548,1.058713836234084,0.8488572596407923,0.007113757023061683,0.0,0.0,2.29372193849485e-05,0.007942963778171285,17.86161023677436,18.62,110.85,-0.001171382231032747,6.134,5.89755,-0.2364500000000005,6.5,-0.003220035778175201,0.009010047768077678,0.04535938590369848,0.01082352941176468,-0.00651041666666663,0.004141843745507397,-0.00861830611337795,67.23228444709244,-0.9510565162951536,0.3090169943749472,0.0303,-0.004500000000000001,0.0379,0.0271,train
2000-08-08,1.501100462238287,0.955137091403312,1.178690863413921,1.197956822338051,0.02384098589775105,0.0,0.0,0.0001440034468117785,0.01981825887514967,,,108.62,-0.004125790776565386,0.635,1.699,1.064,0.0,-0.00143317807237564,0.004791946013672277,0.007263922518159882,0.01402943882244712,0.009210526315789558,0.01114124872938837,-0.04967858686904737,67.23228444709244,0.9510565162951535,0.3090169943749475,-0.0034,-0.0907,-0.1308,-0.2038,0.657319041271545,0.9114420589960164,0.9893963084487059,0.8517842586075212,0.01114124872938837,0.0,0.0,6.723135078448399e-05,0.01357380418029901,17.77473732055007,19.03,110.8,-0.0004510599909787194,6.178,5.95621,-0.2217900000000004,6.5,0.001794687724335997,-0.009789357406772448,-0.03504672897196259,0.01210428305400368,-0.003931847968545177,-0.02411819633280368,-0.01687096604333006,67.23228444709244,0.0,1.0,0.0339,0.0003,0.0326,0.0387,train
2000-08-09,1.273112041323151,1.501100462238287,1.216107100679582,1.219447434938571,-0.01074005724399336,-0.01074005724399336,0.0001153488296042542,9.323280717415989e-05,0.01611123010823137,,,107.77,-0.00782544651077155,0.685,1.725,1.04,0.0,-0.005023322569070565,0.008592023801710758,0.04223901098901095,0.002268088001814439,-0.00521512385919165,0.002349669561715594,-0.01417659971964845,67.23228444709244,0.5877852522924732,-0.8090169943749473,-0.0205,-0.0784,-0.1014,-0.1986,0.6472851002563978,0.657319041271545,0.9112274596206795,0.8464119816552237,0.002349669561715594,0.0,0.0,2.324869368966638e-05,0.00800512543835994,17.86789944909622,18.79,111.32,0.004693140794223893,6.135,5.91797,-0.2170299999999994,6.5,-0.00143317807237564,0.004791946013672277,0.007263922518159882,0.01402943882244712,0.009210526315789558,-0.008466116388889656,-0.04967858686904737,67.23228444709244,0.9510565162951535,0.3090169943749475,0.0311,0.0026,0.0412,0.0285,train
2000-08-10,0.781812758316122,1.273112041323151,1.343763663340832,1.239708189081608,0.01112017047245998,0.0,0.0,1.613321227177439e-05,0.006666915873876245,,,108.66,0.008258327920571684,0.71,1.744,1.034,0.0,0.001081860800576928,0.01014559553181682,0.03261943986820426,0.01108848155691344,-0.006553079947575369,-0.006719313970043037,0.06417907779224825,67.23228444709244,-0.587785252292473,-0.8090169943749476,0.015,-0.0909,-0.0975,-0.1895,0.8205088348624066,0.6472851002563978,0.8585358058829412,0.844840534535124,-0.006719313970043037,-0.006719313970043037,4.514918022801551e-05,5.968940912776104e-05,0.01293393171155632,17.94839221559166,19.18,111.44,0.001077973409989275,6.142,5.91259,-0.2294100000000006,6.5,-0.005023322569070565,0.008592023801710758,0.04223901098901095,0.002268088001814439,-0.00521512385919165,0.02384098589775105,-0.01417659971964845,67.23228444709244,0.5877852522924732,-0.8090169943749473,0.0238,-0.004099999999999999,0.043,0.0433,train
