model,regime,country,feature_set,protocol,phase,RMSE,MAE,QLIKE,RMSE_CV,best_val_qlike,n_features
XGBoost,gfc,KR,extended,expanding,Lehman Crisis,0.5734652168566237,0.37256639244068673,0.01733176606401234,0.24626518160386263,0.020789254123449542,28
XGBoost,gfc,KR,extended,expanding,Recovery,0.3039838173405856,0.15287949115161398,0.010558509243537604,0.22911595353184386,0.020789254123449542,28
Ridge,gfc,JP,extended,static,Full Test,0.2812329953875749,0.18389820225354625,0.01415105577016623,0.20685587830720759,0.011483317596210615,28
Ridge,gfc,JP,extended,static,Pre-Lehman,0.19244283487346278,0.14359415631510483,0.013802292084348309,0.17876262590169514,0.011483317596210615,28
Ridge,gfc,JP,extended,static,Lehman Crisis,0.4628146674399978,0.3165216816703838,0.017910660234551335,0.21755561168961265,0.011483317596210615,28
Ridge,gfc,JP,extended,static,Recovery,0.17425401936906845,0.13253643694742653,0.00983953151083717,0.14041072686563968,0.011483317596210615,28
Ridge,gfc,JP,extended,expanding,Full Test,0.28708952872198773,0.1836585555982477,0.013487573453676608,0.21116354620746894,0.011483317596210615,28
Ridge,gfc,JP,extended,expanding,Pre-Lehman,0.19241613972358085,0.1440745592050355,0.013713458973836088,0.17873782843342426,0.011483317596210615,28
Ridge,gfc,JP,extended,expanding,Lehman Crisis,0.47996515357346864,0.31876090391040324,0.016264378334565826,0.22561755260038815,0.011483317596210615,28
Ridge,gfc,JP,extended,expanding,Recovery,0.16337827855212142,0.12603646849869,0.00856385857698119,0.13164725226207535,0.011483317596210615,28
ElasticNet,gfc,JP,extended,static,Full Test,0.2782122891962958,0.1819777057749205,0.013686742336190055,0.2046340521255253,0.011190357311740859,28
ElasticNet,gfc,JP,extended,static,Pre-Lehman,0.19126285669046905,0.1432973130005261,0.013567375425157817,0.1776665289821223,0.011190357311740859,28
ElasticNet,gfc,JP,extended,static,Lehman Crisis,0.458423977446637,0.31352310306973835,0.017221131744875127,0.21549167699945093,0.011190357311740859,28
ElasticNet,gfc,JP,extended,static,Recovery,0.16646486577754155,0.1263711279424273,0.008883420800681373,0.13413436824037323,0.011190357311740859,28
ElasticNet,gfc,JP,extended,expanding,Full Test,0.28664081066640595,0.18302522503934476,0.01335237641504786,0.21083349970146864,0.011190357311740859,28
ElasticNet,gfc,JP,extended,expanding,Pre-Lehman,0.19165473834577704,0.14371809404678285,0.013582680114833587,0.17803055289494618,0.011190357311740859,28
ElasticNet,gfc,JP,extended,expanding,Lehman Crisis,0.4804196789303675,0.318904733428163,0.016307017462882576,0.225831211650123,0.011190357311740859,28
ElasticNet,gfc,JP,extended,expanding,Recovery,0.15979193702169922,0.1232565409953755,0.008149477657985458,0.1287574433331434,0.011190357311740859,28
Huber,gfc,JP,extended,static,Full Test,0.3079061826168242,0.1906572370087494,0.01532493842258086,0.2264748620752933,0.011164538338898442,28
Huber,gfc,JP,extended,static,Pre-Lehman,0.1946731684261618,0.14364213152566874,0.013989158416661329,0.1808344114414337,0.011164538338898442,28
Huber,gfc,JP,extended,static,Lehman Crisis,0.5257498209228864,0.3433410912964715,0.02224337610963113,0.2471395829334034,0.011164538338898442,28
Huber,gfc,JP,extended,static,Recovery,0.1750916294689434,0.13373807895697049,0.009887395114996178,0.14108565788518965,0.011164538338898442,28
Huber,gfc,JP,extended,expanding,Full Test,0.28971842086217925,0.18351775983067853,0.013970639977869577,0.21309718060155847,0.011164538338898442,28
Huber,gfc,JP,extended,expanding,Pre-Lehman,0.1945819504010325,0.14386515965148852,0.013886795789746768,0.18074967784398693,0.011164538338898442,28
Huber,gfc,JP,extended,expanding,Lehman Crisis,0.48510806063317624,0.31976861247554206,0.01810853629359346,0.22803508248859675,0.011164538338898442,28
Huber,gfc,JP,extended,expanding,Recovery,0.1598291733034838,0.12444208513095385,0.008146025174200676,0.12878744765333114,0.011164538338898442,28
LightGBM,gfc,JP,extended,static,Full Test,0.4259829355574011,0.2227637593372773,0.020485478592337493,0.3133240968300048,0.01111082253751461,28
LightGBM,gfc,JP,extended,static,Pre-Lehman,0.18502465368098459,0.1369427090780264,0.013073443496708047,0.17187178192585204,0.01111082253751461,28
LightGBM,gfc,JP,extended,static,Lehman Crisis,0.7984903434372106,0.4848150303185247,0.04491836880311151,0.37534690949969274,0.01111082253751461,28
LightGBM,gfc,JP,extended,static,Recovery,0.18919561609262128,0.14352461686909931,0.010976182974949393,0.15245039438139352,0.01111082253751461,28
LightGBM,gfc,JP,extended,expanding,Full Test,0.32488989718356154,0.19417395685739147,0.01465155413174434,0.23896692826681454,0.01111082253751461,28
LightGBM,gfc,JP,extended,expanding,Pre-Lehman,0.18691296587189984,0.13702250660586557,0.013410765804816024,0.17362585942108408,0.01111082253751461,28
LightGBM,gfc,JP,extended,expanding,Lehman Crisis,0.5713663936647233,0.37400489784308594,0.02102541206175689,0.26858259691765807,0.01111082253751461,28
LightGBM,gfc,JP,extended,expanding,Recovery,0.18037567210411443,0.1335275211080861,0.009678548450415925,0.14534344355854031,0.01111082253751461,28
XGBoost,gfc,JP,extended,static,Full Test,0.33601498204879865,0.198928211817147,0.01527544385926132,0.24714978461291778,0.011247658750915402,28
XGBoost,gfc,JP,extended,static,Pre-Lehman,0.18712584119454176,0.13761345903517244,0.01311450854700811,0.1738236020478239,0.011247658750915402,28
XGBoost,gfc,JP,extended,static,Lehman Crisis,0.5957379086578951,0.3879133294354661,0.02409752965255141,0.280038931872361,0.011247658750915402,28
XGBoost,gfc,JP,extended,static,Recovery,0.1866161020266847,0.13970591457193388,0.009987928288599887,0.1503718687538659,0.011247658750915402,28
XGBoost,gfc,JP,extended,expanding,Full Test,0.31055832277898815,0.18821143570247842,0.014188816000593758,0.22842559613436839,0.011247658750915402,28
XGBoost,gfc,JP,extended,expanding,Pre-Lehman,0.19151775638629337,0.14136739196788922,0.013660911725272956,0.17790330858993186,0.011247658750915402,28
XGBoost,gfc,JP,extended,expanding,Lehman Crisis,0.534663935557514,0.34065047725801595,0.018558270337350732,0.25132984698172073,0.011247658750915402,28
XGBoost,gfc,JP,extended,expanding,Recovery,0.17611175466256934,0.13103934969143832,0.009618837947003737,0.1419076562554401,0.011247658750915402,28
Ridge,covid,US,extended,static,Full Test,0.5342851041100054,0.21565626373206598,0.03720796837071351,0.4660201800946747,0.017858510849537698,28
Ridge,covid,US,extended,static,Pre-crash,0.09966047965859086,0.08171104484826788,0.030284399166872835,0.2068845064747742,0.017858510849537698,28
Ridge,covid,US,extended,static,Crash,1.7303112850101934,1.0637001050671262,0.21410725599835925,0.48173639937091345,0.017858510849537698,28
Ridge,covid,US,extended,static,Recovery,0.1986028619087662,0.14731856577840283,0.01912171775588988,0.19856171434321113,0.017858510849537698,28
Ridge,covid,US,extended,expanding,Full Test,0.46620576775636613,0.21223703071554337,0.029133143953278217,0.4066392534242641,0.017858510849537698,28
Ridge,covid,US,extended,expanding,Pre-crash,0.09933301101212783,0.08146993833510356,0.029978582314828493,0.20620471655662856,0.017858510849537698,28
Ridge,covid,US,extended,expanding,Crash,1.4716363739505278,0.9608837387713927,0.11015788222444642,0.4097186524250277,0.017858510849537698,28
Ridge,covid,US,extended,expanding,Recovery,0.20510320355760753,0.1541915482371192,0.020116946836878258,0.2050607092177333,0.017858510849537698,28
ElasticNet,covid,US,extended,static,Full Test,0.52375647720602,0.21256980344363738,0.03303762818225227,0.4568367823764881,0.017174672478942346,28
ElasticNet,covid,US,extended,static,Pre-crash,0.09810290659437848,0.07865744069447331,0.02493053492229399,0.2036511512291254,0.017174672478942346,28
ElasticNet,covid,US,extended,static,Crash,1.6934300751229832,1.0549492813547185,0.18373631362772355,0.4714682924647027,0.017174672478942346,28
ElasticNet,covid,US,extended,static,Recovery,0.19728508933712685,0.14484565583992925,0.018032815003833746,0.19724421479449178,0.017174672478942346,28
ElasticNet,covid,US,extended,expanding,Full Test,0.46171154215016946,0.20908207683295443,0.02756605728090238,0.40271924927240843,0.017174672478942346,28
ElasticNet,covid,US,extended,expanding,Pre-crash,0.09797988773438217,0.07851093436764744,0.024839397415325763,0.20339577722104704,0.017174672478942346,28
ElasticNet,covid,US,extended,expanding,Crash,1.4562127155006084,0.9613656621555864,0.10566792355209527,0.405424547802837,0.017174672478942346,28
ElasticNet,covid,US,extended,expanding,Recovery,0.20412880137622258,0.15060309086686313,0.01952071302881973,0.2040865089180194,0.017174672478942346,28
Huber,covid,US,extended,static,Full Test,0.5500166859318008,0.22256761373980424,0.037103895350709036,0.47974175783916245,0.016090991430083725,28
Huber,covid,US,extended,static,Pre-crash,0.09635533755704259,0.07633892855030802,0.02454399596867569,0.20002338464543662,0.016090991430083725,28
Huber,covid,US,extended,static,Crash,1.7816725660428718,1.1391472877012798,0.22768091804997143,0.4960359065209315,0.016090991430083725,28
Huber,covid,US,extended,static,Recovery,0.2046096374706507,0.1489729826379364,0.018549098484493706,0.20456724539034477,0.016090991430083725,28
Huber,covid,US,extended,expanding,Full Test,0.526921299196643,0.21787221301629953,0.03217985234635703,0.4595972391114639,0.016090991430083725,28
Huber,covid,US,extended,expanding,Pre-crash,0.09568565198888394,0.07587356360211088,0.024103647027451252,0.19863318896570073,0.016090991430083725,28
Huber,covid,US,extended,expanding,Crash,1.702829820520742,1.1072817014940295,0.17619646487916796,0.4740852779413321,0.016090991430083725,28
Huber,covid,US,extended,expanding,Recovery,0.1995248703306364,0.14647822068017594,0.01790026027850637,0.19948353173861968,0.016090991430083725,28
LightGBM,covid,US,extended,static,Full Test,0.3430747618478324,0.19598956801310596,0.01839520065789591,0.2992405385671138,0.015067365347601438,28
LightGBM,covid,US,extended,static,Pre-crash,0.07730749982659463,0.06105706149472598,0.0153981820274222,0.16048210888823514,0.015067365347601438,28
LightGBM,covid,US,extended,static,Crash,0.9631431718032628,0.7356363258895352,0.03353386154771694,0.26814893232373016,0.015067365347601438,28
LightGBM,covid,US,extended,static,Recovery,0.22243862190707334,0.16156277537111785,0.01728574114425184,0.22239253592578923,0.015067365347601438,28
LightGBM,covid,US,extended,expanding,Full Test,0.348839145869145,0.1923967700673355,0.017932857394373846,0.3042684146188367,0.015067365347601438,28
LightGBM,covid,US,extended,expanding,Pre-crash,0.07774903553403867,0.061544745145207434,0.015864040659429732,0.16139868983625466,0.015067365347601438,28
LightGBM,covid,US,extended,expanding,Crash,1.0149066362217916,0.8039003633570487,0.03683752585638843,0.282560411451198,0.015067365347601438,28
LightGBM,covid,US,extended,expanding,Recovery,0.20837282416984126,0.14936679826103602,0.016242287331981853,0.2083296524131001,0.015067365347601438,28
XGBoost,covid,US,extended,static,Full Test,0.3600681010741215,0.20965404218742364,0.0210510019639153,0.3140626605872228,0.015822671206250017,28
XGBoost,covid,US,extended,static,Pre-crash,0.07910399443293457,0.06280673590410069,0.016092812970639078,0.16421143972519742,0.015822671206250017,28
XGBoost,covid,US,extended,static,Crash,1.0180788200335729,0.807299364907654,0.037840465056486805,0.2834435799428265,0.015822671206250017,28
XGBoost,covid,US,extended,static,Recovery,0.23012424916595217,0.17105562522279585,0.020118490973397938,0.23007657083676114,0.015822671206250017,28
XGBoost,covid,US,extended,expanding,Full Test,0.36397084575148214,0.19778454411907415,0.018648570011544952,0.31746675657158824,0.015822671206250017,28
XGBoost,covid,US,extended,expanding,Pre-crash,0.07795089760424592,0.06181156356722521,0.016116842486578787,0.16181773392387966,0.015822671206250017,28
XGBoost,covid,US,extended,expanding,Crash,1.0645041359037577,0.8560599612001198,0.042738757602556104,0.29636886379244803,0.015822671206250017,28
XGBoost,covid,US,extended,expanding,Recovery,0.2146280993559231,0.15057241162226556,0.016475218573850064,0.2145836315989969,0.015822671206250017,28
Ridge,covid,KR,extended,static,Full Test,0.25818474626547616,0.17205723447836327,0.02425301735853387,0.2531779925357022,0.014341043805210818,28
Ridge,covid,KR,extended,static,Pre-crash,0.1424033701460078,0.10104962275120113,0.011827796286869903,0.1826454336037443,0.014341043805210818,28
Ridge,covid,KR,extended,static,Crash,0.38251296440124655,0.2851364478501819,0.015136614214222506,0.19468425997315522,0.014341043805210818,28
Ridge,covid,KR,extended,static,Recovery,0.2576852827940953,0.17263329140358452,0.02751513821029834,0.2683706934690157,0.014341043805210818,28
Ridge,covid,KR,extended,expanding,Full Test,0.260598640590314,0.17216409240312686,0.024566926400515977,0.2555450762933436,0.014341043805210818,28
Ridge,covid,KR,extended,expanding,Pre-crash,0.14247415500697427,0.10106632970811089,0.011831614434090839,0.18273622170525164,0.014341043805210818,28
Ridge,covid,KR,extended,expanding,Crash,0.3833882650703497,0.2857260834560086,0.015057844583073396,0.19512975405800304,0.014341043805210818,28
Ridge,covid,KR,extended,expanding,Recovery,0.2606573301208975,0.17270377928966354,0.027928523468178344,0.2714659823945923,0.014341043805210818,28
ElasticNet,covid,KR,extended,static,Full Test,0.25903819058425775,0.1686732668175957,0.024084878513007786,0.25401488674612915,0.013804687666084886,28
ElasticNet,covid,KR,extended,static,Pre-crash,0.14163131839010926,0.09839554426112981,0.012166921820831693,0.1816552061423012,0.013804687666084886,28
ElasticNet,covid,KR,extended,static,Crash,0.4041514409902036,0.3066532922571382,0.015524709966993913,0.20569740513089313,0.013804687666084886,28
ElasticNet,covid,KR,extended,static,Recovery,0.25524506486387044,0.1663927447095015,0.02719369113640599,0.2658292872581175,0.013804687666084886,28
ElasticNet,covid,KR,extended,expanding,Full Test,0.2602283003699235,0.16931432985145128,0.02406849203097158,0.2551819177608977,0.013804687666084886,28
ElasticNet,covid,KR,extended,expanding,Pre-crash,0.14165428893045115,0.09844023665242978,0.012161109035640237,0.18168466797523786,0.013804687666084886,28
ElasticNet,covid,KR,extended,expanding,Crash,0.4053739404143954,0.30609046978233967,0.015462502251275186,0.20631960991312562,0.013804687666084886,28
ElasticNet,covid,KR,extended,expanding,Recovery,0.2565908105958101,0.16727419611924868,0.02718038885498315,0.2672308368980409,0.013804687666084886,28
Huber,covid,KR,extended,static,Full Test,0.25498258048403916,0.16407580606144115,0.0231892416220731,0.2500379235888051,0.013447185810535287,28
Huber,covid,KR,extended,static,Pre-crash,0.13538894145134994,0.09640739973093973,0.011274379106480038,0.17364878296896824,0.013447185810535287,28
Huber,covid,KR,extended,static,Crash,0.38625511419450104,0.2871186172884213,0.014063209704427093,0.19658886904790604,0.013447185810535287,28
Huber,covid,KR,extended,static,Recovery,0.25361334359455856,0.16295338515415456,0.026359381509137286,0.2641299035608992,0.013447185810535287,28
Huber,covid,KR,extended,expanding,Full Test,0.25596851643758584,0.1645255858549287,0.02341902786727232,0.25100474013818813,0.013447185810535287,28
Huber,covid,KR,extended,expanding,Pre-crash,0.13539334824995447,0.09643727462085866,0.011264473768427579,0.1736544350939222,0.013447185810535287,28
Huber,covid,KR,extended,expanding,Crash,0.38728547890067216,0.29044665773663647,0.014066983531365965,0.19711328471218917,0.013447185810535287,28
Huber,covid,KR,extended,expanding,Recovery,0.25472147930002936,0.16316490035324432,0.02665758164078065,0.26528399022238935,0.013447185810535287,28
LightGBM,covid,KR,extended,static,Full Test,0.27245323683917044,0.16561832754148445,0.02224982343284791,0.26716978659873347,0.012700548663876564,28
LightGBM,covid,KR,extended,static,Pre-crash,0.1292456343976249,0.09051592763708749,0.010562984901584851,0.16576942604477393,0.012700548663876564,28
LightGBM,covid,KR,extended,static,Crash,0.5172145120104978,0.34424910729335906,0.021436341948761244,0.26324212220037435,0.012700548663876564,28
LightGBM,covid,KR,extended,static,Recovery,0.2521454499536597,0.1597711276553622,0.02446921124409805,0.26260114091650105,0.012700548663876564,28
LightGBM,covid,KR,extended,expanding,Full Test,0.2754809122218374,0.1660245031914472,0.022167777199038483,0.2701387488884157,0.012700548663876564,28
LightGBM,covid,KR,extended,expanding,Pre-crash,0.1346584375404136,0.09140087582512901,0.011332854687623538,0.17271184444409063,0.012700548663876564,28
LightGBM,covid,KR,extended,expanding,Crash,0.5066831889184678,0.3305133490187848,0.019929543378085744,0.25788208729039575,0.012700548663876564,28
LightGBM,covid,KR,extended,expanding,Recovery,0.2581456058465513,0.16163680108440057,0.02438770010601521,0.26885010469292364,0.012700548663876564,28
XGBoost,covid,KR,extended,static,Full Test,0.2854030503537963,0.16884484980966766,0.022371801971319726,0.279868475567653,0.012857733791153831,28
XGBoost,covid,KR,extended,static,Pre-crash,0.12739372632201268,0.08586636804250225,0.00997273732939447,0.1633941834285517,0.012857733791153831,28
XGBoost,covid,KR,extended,static,Crash,0.5568606775157094,0.3716480031350955,0.022747284990081627,0.2834204824403657,0.012857733791153831,28
XGBoost,covid,KR,extended,static,Recovery,0.261414668352839,0.16178954065350515,0.024590979674826933,0.2722547250976793,0.012857733791153831,28
XGBoost,covid,KR,extended,expanding,Full Test,0.2907362555004395,0.1710180187800401,0.022656215250223703,0.285098258474424,0.012857733791153831,28
XGBoost,covid,KR,extended,expanding,Pre-crash,0.13276732725691906,0.08820817150080477,0.010570501983864583,0.1702863213868258,0.012857733791153831,28
XGBoost,covid,KR,extended,expanding,Crash,0.5814672109404956,0.3755487858980975,0.024102979351200076,0.2959442533870782,0.012857733791153831,28
XGBoost,covid,KR,extended,expanding,Recovery,0.2626557102478985,0.16374301120344656,0.02470110024085946,0.27354722915685503,0.012857733791153831,28
Ridge,covid,JP,extended,static,Full Test,0.253698239799183,0.15190630025219315,0.021649702168876468,0.29147950722197297,0.019537241463614116,28
Ridge,covid,JP,extended,static,Pre-crash,0.12968697499160026,0.10532605520209998,0.024496074195597524,0.24164325191997502,0.019537241463614116,28
Ridge,covid,JP,extended,static,Crash,0.5940359848738058,0.36532209489382256,0.02037374331292265,0.25951519877253465,0.019537241463614116,28
Ridge,covid,JP,extended,static,Recovery,0.2081489321889196,0.1383699991148927,0.02127504056339973,0.26526946777723537,0.019537241463614116,28
Ridge,covid,JP,extended,expanding,Full Test,0.25300212074277967,0.15107662726383,0.02104667191252408,0.29067972067363557,0.019537241463614116,28
Ridge,covid,JP,extended,expanding,Pre-crash,0.12964730744091857,0.10532456941786207,0.024474565760926516,0.24156934013397613,0.019537241463614116,28
Ridge,covid,JP,extended,expanding,Crash,0.593053743655514,0.36843626356968495,0.020456155303783852,0.25908608920426207,0.019537241463614116,28
Ridge,covid,JP,extended,expanding,Recovery,0.20735374792343905,0.1369905241407424,0.0204988187865498,0.2642560678780833,0.019537241463614116,28
ElasticNet,covid,JP,extended,static,Full Test,0.2519704986454354,0.14846816702378002,0.020746456744514738,0.2894944672764846,0.01925777723010679,28
ElasticNet,covid,JP,extended,static,Pre-crash,0.12765176053200372,0.10249669717783784,0.024059921006098973,0.23785107587142956,0.01925777723010679,28
ElasticNet,covid,JP,extended,static,Crash,0.5968368269090055,0.35973670522511175,0.020139188982986583,0.2607387964938911,0.01925777723010679,28
ElasticNet,covid,JP,extended,static,Recovery,0.20484205329706395,0.13504320078233265,0.020220616781271482,0.2610551103245142,0.01925777723010679,28
ElasticNet,covid,JP,extended,expanding,Full Test,0.25193966852025146,0.14892274947316067,0.020823557255376234,0.2894590458651917,0.01925777723010679,28
ElasticNet,covid,JP,extended,expanding,Pre-crash,0.12765049026479905,0.10251675007793226,0.024051419019835905,0.23784870900692243,0.01925777723010679,28
ElasticNet,covid,JP,extended,expanding,Crash,0.595392404015415,0.3612172849401393,0.020121409627699312,0.26010777463008705,0.01925777723010679,28
ElasticNet,covid,JP,extended,expanding,Recovery,0.2052227013694118,0.13547007101170874,0.020322596861283185,0.2615402163997666,0.01925777723010679,28
Huber,covid,JP,extended,static,Full Test,0.2586469488775356,0.15198085415335166,0.021798209507868264,0.29716518830783667,0.01974779760028141,28
Huber,covid,JP,extended,static,Pre-crash,0.12671613960822087,0.10391170656933356,0.023948628247568222,0.23610775135790843,0.01974779760028141,28
Huber,covid,JP,extended,static,Crash,0.6144739193504447,0.36889288688081007,0.02139598160229516,0.2684438744138457,0.01974779760028141,28
Huber,covid,JP,extended,static,Recovery,0.21019596611803554,0.13835157054287256,0.02145777139924348,0.2678782517627601,0.01974779760028141,28
Huber,covid,JP,extended,expanding,Full Test,0.25743447232294525,0.1509433989678099,0.021202275378381544,0.2957721472330151,0.01974779760028141,28
Huber,covid,JP,extended,expanding,Pre-crash,0.12668459615553368,0.10387258257794649,0.023916418097180776,0.2360489770478082,0.01974779760028141,28
Huber,covid,JP,extended,expanding,Crash,0.6124076343199654,0.3703243817248058,0.021398495868048453,0.2675411810012244,0.01974779760028141,28
Huber,covid,JP,extended,expanding,Recovery,0.2089067951595075,0.13688478750803879,0.020700689899757648,0.2662353046169529,0.01974779760028141,28
LightGBM,covid,JP,extended,static,Full Test,0.2525972101827192,0.14424455846326675,0.01895011584146532,0.29021450999417314,0.0176854897797786,28
LightGBM,covid,JP,extended,static,Pre-crash,0.11610117324311896,0.09616521244031073,0.020963908491693703,0.2163290882219187,0.0176854897797786,28
LightGBM,covid,JP,extended,static,Crash,0.6716414913717595,0.4164732053673161,0.026999055051400826,0.2934185463095329,0.0176854897797786,28
LightGBM,covid,JP,extended,static,Recovery,0.1821305651701429,0.12496646237499044,0.01777062658100128,0.2321111022794032,0.0176854897797786,28
LightGBM,covid,JP,extended,expanding,Full Test,0.25748176760778513,0.14780884252199183,0.019060284614621746,0.2958264858296485,0.0176854897797786,28
LightGBM,covid,JP,extended,expanding,Pre-crash,0.11408097124810541,0.09463650009216132,0.020245763946196572,0.21256488461055442,0.0176854897797786,28
LightGBM,covid,JP,extended,expanding,Crash,0.6915823362046233,0.46005767724351915,0.029564734923456484,0.30213005948763144,0.0176854897797786,28
LightGBM,covid,JP,extended,expanding,Recovery,0.18348096153202856,0.12534625886863374,0.017776922389837718,0.23383207639365233,0.0176854897797786,28
XGBoost,covid,JP,extended,static,Full Test,0.2556850557251115,0.14921582531516678,0.01999408811667954,0.2937622038914052,0.019267550749861667,28
XGBoost,covid,JP,extended,static,Pre-crash,0.12393367019728542,0.10242285245810816,0.023305688590881356,0.23092322949771507,0.019267550749861667,28
XGBoost,covid,JP,extended,static,Crash,0.639462717875892,0.4399395827832722,0.026284251138518948,0.27936067605810283,0.019267550749861667,28
XGBoost,covid,JP,extended,static,Recovery,0.19787866478908794,0.12782021624198897,0.018764002562574118,0.2521808185181052,0.019267550749861667,28
XGBoost,covid,JP,extended,expanding,Full Test,0.24665311360818615,0.1451050720897322,0.019433728513176398,0.2833852062441899,0.019267550749861667,28
XGBoost,covid,JP,extended,expanding,Pre-crash,0.12317868934914829,0.10294679441165161,0.02308716946029213,0.2295164881708164,0.019267550749861667,28
XGBoost,covid,JP,extended,expanding,Crash,0.6374159285131876,0.42621894184183706,0.02631269430371321,0.2784664996751341,0.019267550749861667,28
XGBoost,covid,JP,extended,expanding,Recovery,0.18344076430115722,0.12386883358482181,0.018082847323525757,0.23378084817966524,0.019267550749861667,28
