refit_step,regime,country,tier,L,protocol,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
1,normal,US,core,60,expanding,46,0.032282921537695936,0.02516683722288832,0.025778536365963736,0.02516683722288832,0.0005
1,normal,US,core,60,expanding,47,0.032092117596453244,0.025431177819382398,0.02583941153288464,0.025431177819382398,0.0005
2,normal,US,core,60,expanding,1,0.6600614741176781,0.04806585258272125,0.04365312554515325,0.04806585258272125,0.001
2,normal,US,core,60,expanding,2,0.18384302730007915,0.043872498556838675,0.04138587655929419,0.043872498556838675,0.001
2,normal,US,core,60,expanding,3,0.1281273992521838,0.040539921180003456,0.03716934942282163,0.040539921180003456,0.001
2,normal,US,core,60,expanding,4,0.1045604304525156,0.03822971976164673,0.034715740382671355,0.03822971976164673,0.001
2,normal,US,core,60,expanding,5,0.0907757018789745,0.03563753727582497,0.03267067991770231,0.03563753727582497,0.001
2,normal,US,core,60,expanding,6,0.08371348193666316,0.033820827189119655,0.031453382682341796,0.033820827189119655,0.001
2,normal,US,core,60,expanding,7,0.07894867431358508,0.03237563434382584,0.03040906678025539,0.03237563434382584,0.001
2,normal,US,core,60,expanding,8,0.07485877836951162,0.03153273143783981,0.029731079936027527,0.03153273143783981,0.001
2,normal,US,core,60,expanding,9,0.07133671142244266,0.030675853535166588,0.02915978248302753,0.030675853535166588,0.001
2,normal,US,core,60,expanding,10,0.06869224591004461,0.030081774167705213,0.028736328047055466,0.030081774167705213,0.001
2,normal,US,core,60,expanding,11,0.0657930792574308,0.02930250325224887,0.028154223440931395,0.02930250325224887,0.001
2,normal,US,core,60,expanding,12,0.0633419401559659,0.028734788366782855,0.02775864016551238,0.028734788366782855,0.001
2,normal,US,core,60,expanding,13,0.061761341296154064,0.02863144995036128,0.027790896136027116,0.02863144995036128,0.001
2,normal,US,core,60,expanding,14,0.06042668303217715,0.028400251660635,0.027614701367341555,0.028400251660635,0.001
2,normal,US,core,60,expanding,15,0.057936035179387474,0.027512132403384085,0.0269342157130058,0.027512132403384085,0.001
2,normal,US,core,60,expanding,16,0.0556927840997553,0.02693387619160796,0.026489376505980124,0.02693387619160796,0.001
2,normal,US,core,60,expanding,17,0.05367397287372271,0.026600396692580502,0.02603761204160177,0.026600396692580502,0.001
2,normal,US,core,60,expanding,18,0.052729053129737316,0.02625219847121453,0.02601472116433657,0.02625219847121453,0.001
2,normal,US,core,60,expanding,19,0.05159477443804111,0.026187859104952377,0.02615797955256242,0.026187859104952377,0.001
2,normal,US,core,60,expanding,20,0.05175192506270778,0.02665504261255758,0.0264718175220948,0.02665504261255758,0.001
2,normal,US,core,60,expanding,21,0.05004964212177365,0.025612315290862157,0.025618897034571722,0.025612315290862157,0.001
2,normal,US,core,60,expanding,22,0.0493284256894504,0.02533158461055654,0.02550277022215036,0.02533158461055654,0.001
2,normal,US,core,60,expanding,23,0.048132287740717504,0.025312895468312502,0.025554317121322338,0.025312895468312502,0.001
2,normal,US,core,60,expanding,24,0.04814826151771075,0.025224853247542187,0.025658129786069576,0.025224853247542187,0.001
2,normal,US,core,60,expanding,25,0.04710325917305482,0.025286168407133696,0.025562438196860826,0.025286168407133696,0.001
2,normal,US,core,60,expanding,26,0.045796693299217074,0.025065400595373544,0.025346219897843324,0.025065400595373544,0.001
2,normal,US,core,60,expanding,27,0.04547183076535576,0.024894502621066506,0.025287610235122535,0.024894502621066506,0.001
2,normal,US,core,60,expanding,28,0.044809838197935874,0.02465983404226318,0.025168118024101623,0.02465983404226318,0.001
2,normal,US,core,60,expanding,29,0.04525876961517088,0.02597963825584887,0.025971590641599436,0.02597963825584887,0.001
2,normal,US,core,60,expanding,30,0.04356854148246992,0.024354839752302154,0.02493318597284647,0.024354839752302154,0.001
2,normal,US,core,60,expanding,31,0.04351237748372793,0.02442467504342058,0.025077816356833163,0.02442467504342058,0.001
2,normal,US,core,60,expanding,32,0.04222186646500344,0.024329918621311362,0.024983877531037882,0.024329918621311362,0.001
2,normal,US,core,60,expanding,33,0.04123618724832053,0.024240688803568698,0.02493309209553095,0.024240688803568698,0.001
2,normal,US,core,60,expanding,34,0.04102429269382553,0.024275481603413432,0.024978513098680055,0.024275481603413432,0.001
2,normal,US,core,60,expanding,35,0.03951060014346437,0.02433228814654222,0.025067579001188278,0.02433228814654222,0.001
2,normal,US,core,60,expanding,36,0.03992359606260494,0.02454957204064946,0.02516516111791134,0.02454957204064946,0.001
2,normal,US,core,60,expanding,37,0.03932371754710878,0.02433030507998392,0.02516821723144788,0.02433030507998392,0.001
2,normal,US,core,60,expanding,38,0.040417263748249936,0.025808717187932987,0.02581251716384521,0.025808717187932987,0.001
2,normal,US,core,60,expanding,39,0.039732057615424886,0.02430331952648219,0.025152700251111618,0.02430331952648219,0.001
2,normal,US,core,60,expanding,40,0.03713017623750294,0.025705280193579726,0.02578098212297146,0.025705280193579726,0.0005
2,normal,US,core,60,expanding,41,0.03554392679287806,0.025575294959696723,0.025701748651380724,0.025575294959696723,0.0005
2,normal,US,core,60,expanding,42,0.03547248820638143,0.02582351628696513,0.02585590435908391,0.02582351628696513,0.0005
2,normal,US,core,60,expanding,43,0.034588030007945435,0.02546283416874109,0.025627898654112448,0.02546283416874109,0.0005
3,normal,US,core,60,expanding,1,0.6564874785298523,0.046559631947148614,0.04270468246419674,0.046559631947148614,0.001
3,normal,US,core,60,expanding,2,0.18314708429071563,0.043236906828992616,0.0407862179479909,0.043236906828992616,0.001
3,normal,US,core,60,expanding,3,0.1277560643243854,0.04003074073197528,0.036655689639539725,0.04003074073197528,0.001
3,normal,US,core,60,expanding,4,0.1041360093972728,0.037666838299513235,0.034222776143247154,0.037666838299513235,0.001
3,normal,US,core,60,expanding,5,0.0903610354609692,0.035064715272208426,0.032141734414999276,0.035064715272208426,0.001
3,normal,US,core,60,expanding,6,0.08333307033277852,0.033250473115759994,0.03097114403042978,0.033250473115759994,0.001
3,normal,US,core,60,expanding,7,0.07842073997888345,0.03154546302428007,0.0297277447666054,0.03154546302428007,0.001
3,normal,US,core,60,expanding,8,0.07404248564254771,0.03083150971168157,0.029163033215339737,0.03083150971168157,0.001
3,normal,US,core,60,expanding,9,0.0697539312286467,0.03002178257985139,0.02845108626770073,0.03002178257985139,0.001
3,normal,US,core,60,expanding,10,0.06581507886452845,0.0293467931051654,0.0278794614359537,0.0293467931051654,0.001
3,normal,US,core,60,expanding,11,0.06336966209962652,0.028650502933134658,0.02748356457714198,0.028650502933134658,0.001
3,normal,US,core,60,expanding,12,0.061803382844617054,0.028304998131653176,0.02743829485833873,0.028304998131653176,0.001
3,normal,US,core,60,expanding,13,0.059668451918142115,0.027854581992220243,0.02711553099506444,0.027854581992220243,0.001
3,normal,US,core,60,expanding,14,0.05781186914004873,0.027375260380757865,0.026744807885165537,0.027375260380757865,0.001
3,normal,US,core,60,expanding,15,0.05581700977312297,0.027094020412456045,0.026430025208834026,0.027094020412456045,0.001
3,normal,US,core,60,expanding,16,0.05437120872117021,0.026566453897061863,0.02610538216275706,0.026566453897061863,0.001
3,normal,US,core,60,expanding,17,0.053395740988030675,0.02623988410849061,0.026069190232065394,0.02623988410849061,0.001
3,normal,US,core,60,expanding,18,0.05508471845033116,0.027095495469456096,0.026877432468616142,0.027095495469456096,0.001
3,normal,US,core,60,expanding,19,0.05263361506872457,0.025681319607521687,0.025676348364162285,0.025681319607521687,0.001
3,normal,US,core,60,expanding,20,0.049939639935431976,0.025777153968364604,0.025407576965556317,0.025777153968364604,0.001
3,normal,US,core,60,expanding,21,0.04859258001387642,0.02613553183082182,0.025494169618357435,0.02613553183082182,0.001
3,normal,US,core,60,expanding,22,0.04996639182156835,0.02506726379719666,0.02511682167264631,0.02506726379719666,0.001
3,normal,US,core,60,expanding,23,0.04799096874731944,0.024909353836612125,0.0252327692337035,0.024909353836612125,0.001
3,normal,US,core,60,expanding,24,0.047237314320271756,0.024721076910598692,0.025084017485693583,0.024721076910598692,0.001
3,normal,US,core,60,expanding,25,0.04639058669530413,0.02470323234853139,0.02516766570430128,0.02470323234853139,0.001
3,normal,US,core,60,expanding,26,0.04614686969459177,0.024550369456596007,0.02495435314755139,0.024550369456596007,0.001
3,normal,US,core,60,expanding,27,0.04506858356362328,0.024449477002419163,0.024905625944440724,0.024449477002419163,0.001
3,normal,US,core,60,expanding,28,0.045400392222679796,0.024655853838696874,0.02508867892969122,0.024655853838696874,0.001
3,normal,US,core,60,expanding,29,0.044093468738311624,0.024591575818298773,0.024971987176009847,0.024591575818298773,0.001
3,normal,US,core,60,expanding,30,0.04363348601424887,0.02435801010923574,0.024964988634104256,0.02435801010923574,0.001
3,normal,US,core,60,expanding,31,0.042494915059025994,0.023990984316027357,0.02470540943382803,0.023990984316027357,0.001
3,normal,US,core,60,expanding,32,0.04203111955937468,0.024149466510647772,0.02478450028150989,0.024149466510647772,0.001
3,normal,US,core,60,expanding,33,0.04102415286270815,0.024240156231507756,0.024807605545177174,0.024240156231507756,0.001
3,normal,US,core,60,expanding,34,0.04012497741821965,0.023992051167663432,0.02474943334397007,0.023992051167663432,0.001
3,normal,US,core,60,expanding,35,0.03955981958047088,0.02399517696381023,0.02472890409361393,0.02399517696381023,0.001
3,normal,US,core,60,expanding,36,0.03965464767774495,0.024077110310560153,0.024771852228242058,0.024077110310560153,0.001
3,normal,US,core,60,expanding,37,0.03867758271948196,0.024516401560367725,0.02493247953929135,0.024516401560367725,0.001
3,normal,US,core,60,expanding,38,0.03709675286301812,0.02476147865004725,0.025132445370988566,0.02476147865004725,0.0005
3,normal,US,core,60,expanding,39,0.036601648483216884,0.025395940917757816,0.025460258078179098,0.025395940917757816,0.0005
3,normal,US,core,60,expanding,40,0.035651795425410214,0.02535091838365644,0.025452402605538046,0.02535091838365644,0.0005
3,normal,US,core,60,expanding,41,0.034965631626772464,0.025340083451639073,0.025471113723690264,0.025340083451639073,0.0005
4,normal,US,core,60,expanding,1,0.6529550059738173,0.046214160607398684,0.04217417111103299,0.046214160607398684,0.001
4,normal,US,core,60,expanding,2,0.18245558127850803,0.04314079012925665,0.04070724835867211,0.04314079012925665,0.001
4,normal,US,core,60,expanding,3,0.12705468418257093,0.0397665966857726,0.036344059888174324,0.0397665966857726,0.001
4,normal,US,core,60,expanding,4,0.10351328809842082,0.03730395979043583,0.03375956853108034,0.03730395979043583,0.001
4,normal,US,core,60,expanding,5,0.08970243165639775,0.03456915973634622,0.03159541990820446,0.03456915973634622,0.001
4,normal,US,core,60,expanding,6,0.08288520152524159,0.032700750797326754,0.030442661025026678,0.032700750797326754,0.001
4,normal,US,core,60,expanding,7,0.07808013314251987,0.031119652896467884,0.029302002433616626,0.031119652896467884,0.001
4,normal,US,core,60,expanding,8,0.0737811385120346,0.030363946593981655,0.02870383394790013,0.030363946593981655,0.001
4,normal,US,core,60,expanding,9,0.06997830709089699,0.029312430468555525,0.027896935208753713,0.029312430468555525,0.001
4,normal,US,core,60,expanding,10,0.06717591208102637,0.028723640261918256,0.02751814097364366,0.028723640261918256,0.001
4,normal,US,core,60,expanding,11,0.06504399716564364,0.02832020584537459,0.02732071292519343,0.02832020584537459,0.001
4,normal,US,core,60,expanding,12,0.06281335257990345,0.027737920022207797,0.02685599474540908,0.027737920022207797,0.001
4,normal,US,core,60,expanding,13,0.06037157195633664,0.02726666048491521,0.026460592907644496,0.02726666048491521,0.001
4,normal,US,core,60,expanding,14,0.05824375984377902,0.026733584365331083,0.026065794283616224,0.026733584365331083,0.001
4,normal,US,core,60,expanding,15,0.056935791600591736,0.026358073689517793,0.02592347579310602,0.026358073689517793,0.001
4,normal,US,core,60,expanding,16,0.055697792879999826,0.02597732280838097,0.025681025731047975,0.02597732280838097,0.001
4,normal,US,core,60,expanding,17,0.054949927795959363,0.025706071456012728,0.025511746429360185,0.025706071456012728,0.001
4,normal,US,core,60,expanding,18,0.05337563194983904,0.025312478207128914,0.025208550981624837,0.025312478207128914,0.001
4,normal,US,core,60,expanding,19,0.05243724598504036,0.025043253054614106,0.02508249675444267,0.025043253054614106,0.001
4,normal,US,core,60,expanding,20,0.05150907850589202,0.024819287799128755,0.024889054325738562,0.024819287799128755,0.001
4,normal,US,core,60,expanding,21,0.050141525524442045,0.024729213087512174,0.02475514388094327,0.024729213087512174,0.001
4,normal,US,core,60,expanding,22,0.049214911601870526,0.024526119842467935,0.0246605940974059,0.024526119842467935,0.001
4,normal,US,core,60,expanding,23,0.048337836065799486,0.02440421459120862,0.024599683095662087,0.02440421459120862,0.001
4,normal,US,core,60,expanding,24,0.048209356404453806,0.024257678217386506,0.024442738322222414,0.024257678217386506,0.001
4,normal,US,core,60,expanding,25,0.046956128170735634,0.024114054914945074,0.024557499583286478,0.024114054914945074,0.001
4,normal,US,core,60,expanding,26,0.04612389559995856,0.023972362302273436,0.02436033918915366,0.023972362302273436,0.001
4,normal,US,core,60,expanding,27,0.04520317463955442,0.023994875937361427,0.024252859351469536,0.023994875937361427,0.001
4,normal,US,core,60,expanding,28,0.04492577506610802,0.02375602979081309,0.024336101496131815,0.02375602979081309,0.001
4,normal,US,core,60,expanding,29,0.04470591668877532,0.023806483573307863,0.024367026145438956,0.023806483573307863,0.001
4,normal,US,core,60,expanding,30,0.043412376301968175,0.023700126161973964,0.024400715679001105,0.023700126161973964,0.001
4,normal,US,core,60,expanding,31,0.042642847958613755,0.02365086660001403,0.02428044498094248,0.02365086660001403,0.001
4,normal,US,core,60,expanding,32,0.04265464003598414,0.02415860341953467,0.024751801165918547,0.02415860341953467,0.001
4,normal,US,core,60,expanding,33,0.04194118743347135,0.023359699298246158,0.024139343206717602,0.023359699298246158,0.001
4,normal,US,core,60,expanding,34,0.04179469796045591,0.02342744387827473,0.02416463292773969,0.02342744387827473,0.001
4,normal,US,core,60,expanding,35,0.041126102378309035,0.02465826630474277,0.024713561755070328,0.02465826630474277,0.001
4,normal,US,core,60,expanding,36,0.04004175969197512,0.023325925542419922,0.024069093403268335,0.023325925542419922,0.001
4,normal,US,core,60,expanding,37,0.03953194024838679,0.023257026957089085,0.024127597315059868,0.023257026957089085,0.001
4,normal,US,core,60,expanding,38,0.03911014657343968,0.023353776721276042,0.024194815560835397,0.023353776721276042,0.001
4,normal,US,core,60,expanding,39,0.03811081250466998,0.02345931743030681,0.0242830786460961,0.02345931743030681,0.001
4,normal,US,core,60,expanding,40,0.03733445575727419,0.023182922720092997,0.024092480060449683,0.023182922720092997,0.001
4,normal,US,core,60,expanding,41,0.03655980157869157,0.02375536303936883,0.024356405443720832,0.02375536303936883,0.001
4,normal,US,core,60,expanding,42,0.03608317938584871,0.02353701493243126,0.024404654783965175,0.02353701493243126,0.001
4,normal,US,core,60,expanding,43,0.035706017175117996,0.023842190065048386,0.0244436468309351,0.023842190065048386,0.001
4,normal,US,core,60,expanding,44,0.03465846107921123,0.02430097640377695,0.024806531160333312,0.02430097640377695,0.001
4,normal,US,core,60,expanding,45,0.03481179358767975,0.023573419348548633,0.02416527639550401,0.023573419348548633,0.001
4,normal,US,core,60,expanding,46,0.03406466214854846,0.023484173621356453,0.024421853900394853,0.023484173621356453,0.001
4,normal,US,core,60,expanding,47,0.03289888430283128,0.024497262696054116,0.025077089277793698,0.024497262696054116,0.0005
4,normal,US,core,60,expanding,48,0.03166412999663044,0.025002388823873224,0.02537106657790254,0.025002388823873224,0.0005
4,normal,US,core,60,expanding,49,0.031185858345025744,0.02445101818978805,0.024980762217392146,0.02445101818978805,0.0005
4,normal,US,core,60,expanding,50,0.030632315442075956,0.024718511459793934,0.02529673607127578,0.024718511459793934,0.0005
5,normal,US,core,60,expanding,1,0.6496051399409771,0.046170971298825386,0.04071537477610411,0.046170971298825386,0.001
5,normal,US,core,60,expanding,2,0.1818904346525669,0.04365530492460075,0.0393384751390194,0.04365530492460075,0.001
5,normal,US,core,60,expanding,3,0.12664320095380147,0.04025013905541832,0.0350931635925754,0.04025013905541832,0.001
5,normal,US,core,60,expanding,4,0.10328558175762495,0.03770756027646996,0.032543650002611384,0.03770756027646996,0.001
5,normal,US,core,60,expanding,5,0.08955515803893407,0.03477070019042018,0.030333287859008084,0.03477070019042018,0.001
5,normal,US,core,60,expanding,6,0.08276866057515145,0.032633029500329924,0.029098383812955625,0.032633029500329924,0.001
5,normal,US,core,60,expanding,7,0.07797702117760977,0.031103921872296766,0.0280646657490212,0.031103921872296766,0.001
5,normal,US,core,60,expanding,8,0.07360912830630938,0.03023681281781373,0.02739681814936305,0.03023681281781373,0.001
5,normal,US,core,60,expanding,9,0.0695960212747256,0.029427761365852685,0.026821214783169147,0.029427761365852685,0.001
5,normal,US,core,60,expanding,10,0.06633948054909707,0.028730662883778974,0.02637988508508201,0.028730662883778974,0.001
5,normal,US,core,60,expanding,11,0.06359214759369691,0.028175929839057853,0.025936623889114885,0.028175929839057853,0.001
5,normal,US,core,60,expanding,12,0.06149729557335377,0.027726959516368305,0.025758672525863283,0.027726959516368305,0.001
5,normal,US,core,60,expanding,13,0.05955677077174187,0.0272510155965405,0.025399983663372483,0.0272510155965405,0.001
5,normal,US,core,60,expanding,14,0.0580950344701608,0.02685444818535385,0.025220262928952117,0.02685444818535385,0.001
