date,protocol,RV_target,RV_pred
2014-01-07,static,0.992997846,0.8481041120710298
2014-01-08,static,0.559821954,0.8790267908027187
2014-01-09,static,0.722148111,0.6937497742890792
2014-01-10,static,0.830818168,0.767096448205304
2014-01-14,static,1.116640334,0.8260325753245571
2014-01-15,static,0.759765617,0.9585214719290482
2014-01-16,static,0.738507953,0.7880229712323
2014-01-17,static,0.992482876,0.7917678586981853
2014-01-20,static,0.635157585,0.9223611251287833
2014-01-21,static,0.682365229,0.75468088223636
2014-01-22,static,0.905561012,0.7462823561387923
2014-01-23,static,0.867715623,0.848908169064403
2014-01-24,static,0.987617595,0.839873845126861
2014-01-27,static,1.050051769,0.8948503859664946
2014-01-28,static,0.836725911,0.9495895374833021
2014-01-29,static,0.773780124,0.8690054307371804
2014-01-30,static,1.275964583,0.8344332852276755
2014-01-31,static,1.182791845,1.0819763449602355
2014-02-03,static,1.192218173,1.0587688822237937
2014-02-04,static,1.607195838,1.0770287651528083
2014-02-05,static,1.237895317,1.3123983087048356
2014-02-06,static,0.954783338,1.1884467891385797
2014-02-07,static,0.739732137,1.0457866706040353
2014-02-10,static,0.704429565,0.9227268294838413
2014-02-12,static,0.679345724,0.8770932320633218
2014-02-13,static,0.759548142,0.8059361760794486
2014-02-14,static,1.559276049,0.8089099584585187
2014-02-17,static,1.041349697,1.195205587614396
2014-02-18,static,1.475852682,0.9942428501586247
2014-02-19,static,0.799084868,1.2366021666835958
2014-02-20,static,1.121794433,0.9519441892141879
2014-02-21,static,0.847243551,1.1178436245238887
2014-02-24,static,1.188367941,0.9550074630678573
2014-02-25,static,0.702234718,1.1133308695603965
2014-02-26,static,0.826871549,0.8530217962033687
2014-02-27,static,0.859734888,0.9071648154356987
2014-02-28,static,1.054092114,0.9028727471454869
2014-03-03,static,1.205981273,1.0014750314009382
2014-03-04,static,0.782462198,1.0712230801379659
2014-03-05,static,0.695405374,0.89057054114864
2014-03-06,static,0.932151791,0.8409007713738339
2014-03-07,static,0.706678062,0.9453629174295417
2014-03-10,static,0.832449829,0.8190474867972419
2014-03-11,static,0.841727203,0.8458300041465681
2014-03-12,static,0.770942154,0.8527861913583071
2014-03-13,static,0.83867456,0.8274854714149189
2014-03-14,static,1.11135841,0.8515821044208379
2014-03-17,static,1.176109127,0.9983040077275491
2014-03-18,static,0.885405531,1.0515738161884283
2014-03-19,static,1.391275657,0.9242660505137466
2014-03-25,static,0.971454901,1.0452354734927112
2014-03-26,static,0.965069257,1.0159687099373658
2014-03-27,static,1.305605458,1.019282965836262
2014-03-28,static,0.891011347,1.1610250227273147
2014-03-31,static,0.696212036,0.9550984759400422
2014-04-01,static,0.755436726,0.8503066177289975
2014-04-02,static,0.852963778,0.8609859552673639
2014-04-03,static,0.705574205,0.8941123484159897
