date,protocol,RV_target,RV_pred
2020-01-06,static,0.443829037,0.5030986738407378
2020-01-07,static,0.447919573,0.43575784073988244
2020-01-08,static,1.027152773,0.4568178789777987
2020-01-09,static,0.400295234,0.740431380838581
2020-01-10,static,0.508165364,0.49764249406130745
2020-01-14,static,0.471203499,0.5316526209139275
2020-01-15,static,0.343579157,0.5204440656964551
2020-01-16,static,0.330707564,0.4614878833014632
2020-01-17,static,0.275326113,0.41152751202260496
2020-01-20,static,0.247012754,0.38139677727200466
2020-01-21,static,0.602698829,0.3525892997678495
2020-01-22,static,0.333309522,0.5044745895448939
2020-01-23,static,0.519067395,0.39552722105339355
2020-01-24,static,0.357799229,0.484067058522188
2020-01-27,static,0.54408387,0.4255672528505138
2020-01-28,static,0.604298524,0.5209933734160974
2020-01-29,static,0.416585653,0.5462426472925955
2020-01-30,static,0.649670362,0.47753097040355424
2020-01-31,static,0.766731377,0.5833824578373343
2020-02-03,static,0.71047625,0.6622942365499964
2020-02-04,static,0.551705316,0.6541665314568927
2020-02-05,static,0.552148388,0.5899861921669478
2020-02-06,static,0.612367349,0.5980016183675214
2020-02-07,static,0.595072367,0.6212558202469989
2020-02-10,static,0.569252315,0.6046102498782142
2020-02-12,static,0.597908773,0.5809974780655391
2020-02-13,static,0.505251332,0.5972533790515688
2020-02-14,static,0.432818531,0.5570902093895351
2020-02-17,static,0.685831233,0.5161594713865512
2020-02-18,static,0.550133498,0.6264730980586002
2020-02-19,static,0.453024339,0.572884858401019
2020-02-20,static,0.909203928,0.5262716279405311
2020-02-21,static,0.69606655,0.7410587011593363
2020-02-25,static,1.977907045,0.6734927705400355
2020-02-26,static,1.144741078,1.2851774377562792
2020-02-27,static,0.999743708,0.9954461060903129
2020-02-28,static,1.812671215,0.9784349372326158
2020-03-02,static,1.690420042,1.373828038332891
2020-03-03,static,1.299304182,1.3988128306709577
2020-03-04,static,1.276170519,1.2064712687625962
2020-03-05,static,0.896021844,1.2113800873241012
2020-03-06,static,0.924346866,1.0536015390204556
2020-03-09,static,2.136873712,1.0096687873517118
2020-03-10,static,2.992283522,1.5385707135219384
2020-03-11,static,1.907355177,2.0125173475790423
2020-03-12,static,2.338532313,1.6303934801671969
2020-03-13,static,6.204045398,1.911923390467944
2020-03-16,static,3.785798664,3.8517868360270766
2020-03-17,static,4.355636836,3.01839310666816
2020-03-18,static,2.641051938,3.3695640291819515
2020-03-19,static,2.735579004,2.750146334284086
2020-03-23,static,2.372933879,2.8322657313435524
2020-03-24,static,3.043653469,2.456803802274579
2020-03-25,static,3.030864193,2.7012658063984816
2020-03-26,static,2.714886874,2.6301303607275757
2020-03-27,static,2.881819608,2.526711947275778
2020-03-30,static,1.653753133,2.611236753050217
2020-03-31,static,1.782464038,2.0776220290164313
2020-04-01,static,1.90831348,2.055062947300716
2020-04-02,static,2.137783925,2.0340286113766037
2020-04-03,static,1.416143394,2.092844851319094
2020-04-06,static,2.191153262,1.7104231852437497
2020-04-07,static,2.200023272,2.063823120746294
2020-04-08,static,2.17473622,2.1061576897607743
2020-04-09,static,1.129311095,2.1245851119716552
2020-04-10,static,0.94408103,1.6316750781823819
2020-04-13,static,0.975749801,1.5084045725821764
2020-04-14,static,1.2967237,1.4343029944501011
2020-04-15,static,1.249582365,1.4951894002139368
2020-04-16,static,0.833278258,1.3715627283083471
2020-04-17,static,1.198615318,1.1588321362303036
2020-04-20,static,0.817113554,1.292805652325847
2020-04-21,static,1.104070623,1.113150282229606
2020-04-22,static,1.151931086,1.2008187340400969
2020-04-23,static,0.868628915,1.2025737846717255
2020-04-24,static,0.661546247,1.0715518583871173
2020-04-27,static,0.899870304,0.932414198619135
2020-04-28,static,0.776415023,1.0166722696109756
2020-04-30,static,1.134217036,0.9269283904251916
2020-05-01,static,0.884076521,1.064376717018714
2020-05-07,static,0.718969849,0.9569882989850316
2020-05-08,static,0.964118011,0.8837146311500784
2020-05-11,static,0.701833851,0.9753575811331241
2020-05-12,static,0.765501596,0.858982263907375
2020-05-13,static,0.738572469,0.8477420286997832
2020-05-14,static,0.786095812,0.8142652686011753
2020-05-15,static,1.065849985,0.8249730818907963
2020-05-18,static,0.718953333,0.9430086255097745
2020-05-19,static,0.986823879,0.8031051984823477
2020-05-20,static,0.542957235,0.9247639334460724
2020-05-21,static,0.637151059,0.7274960861539437
2020-05-22,static,0.880887866,0.7500513749754132
2020-05-25,static,0.480314406,0.8362022561863216
2020-05-26,static,0.680123899,0.6538276706534014
2020-05-27,static,1.099315168,0.7128581795601682
2020-05-28,static,1.240934257,0.9165702410116338
2020-05-29,static,0.74741215,1.0130058381551592
2020-06-01,static,0.779882255,0.8056144131213084
2020-06-02,static,0.740833639,0.8389977879321648
2020-06-03,static,1.175509488,0.825818187462579
2020-06-04,static,1.019072518,1.0084795507814106
2020-06-05,static,0.752184971,0.9304743139911961
2020-06-08,static,0.705807737,0.8226739558766425
2020-06-09,static,0.800625867,0.799204865035668
2020-06-10,static,0.644006769,0.8395480297674764
2020-06-11,static,1.057786066,0.7420444471447607
2020-06-12,static,1.873530721,0.9129475656625899
2020-06-15,static,1.253188413,1.3222876751032466
2020-06-16,static,1.762280922,1.1133188897110338
2020-06-17,static,1.132329186,1.3855412911138727
2020-06-18,static,1.039238823,1.1684292043989193
2020-06-19,static,0.711312978,1.130423106725924
2020-06-22,static,0.740172733,0.9257289254296717
2020-06-23,static,1.328171393,0.9051784356017369
2020-06-24,static,0.650854447,1.1168200659347074
2020-06-25,static,0.837126421,0.8160463145496504
2020-06-26,static,0.52225455,0.8790706328491407
2020-06-29,static,1.042937423,0.7355061916086125
2020-06-30,static,0.802324787,0.9617746452462579
2020-07-01,static,0.675392123,0.8320177272659249
2020-07-02,static,0.864374712,0.7818015005456587
2020-07-03,static,0.543806561,0.8603825526049145
2020-07-06,static,0.722722416,0.7276064098691126
2020-07-07,static,0.679454142,0.7759449378742944
2020-07-08,static,0.638745327,0.7500348843340551
2020-07-09,static,0.744665426,0.7307564124623314
2020-07-10,static,0.674234845,0.7649626183692797
2020-07-13,static,0.493799481,0.7454283810114648
2020-07-14,static,0.443172384,0.6532656167543089
2020-07-15,static,0.5759464,0.6047314900505407
2020-07-16,static,0.500501004,0.6476998348615419
2020-07-17,static,0.604128131,0.5902525522070565
2020-07-20,static,0.543316422,0.6224328711739805
2020-07-21,static,0.495727185,0.5967450699871045
2020-07-22,static,0.400900443,0.5791037748635073
2020-07-27,static,0.530159459,0.5267512883546039
2020-07-28,static,0.402418128,0.5731675071131341
2020-07-29,static,0.555561983,0.5067404726072836
2020-07-30,static,0.4355534,0.5663080630279138
2020-07-31,static,0.827835813,0.5135702049490188
