refit_step,regime,country,feature_set,L,protocol,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
3,911,JP,core,60,expanding,4,0.0878699034007627,0.01980445985043,0.0860344767570495,0.01980445985043,0.001
3,911,JP,core,60,expanding,5,0.0893724779139703,0.0166234316970691,0.0753472447395324,0.0166234316970691,0.001
3,911,JP,core,60,expanding,6,0.0678601089698165,0.0172438599005038,0.0720492377877235,0.0172438599005038,0.001
3,911,JP,core,60,expanding,7,0.0725258977333111,0.0143724476000297,0.0633336082100868,0.0143724476000297,0.001
3,911,JP,core,60,expanding,8,0.063860502327556,0.0143818111129154,0.0614102222025394,0.0143818111129154,0.001
3,911,JP,core,60,expanding,9,0.063079494082216,0.0144561953631796,0.0606612376868724,0.0144561953631796,0.001
3,911,JP,core,60,expanding,10,0.0603075705357451,0.0144709012124073,0.0601578094065189,0.0144709012124073,0.001
3,911,JP,core,60,expanding,11,0.0608807201928167,0.0145048365119086,0.0610073506832122,0.0145048365119086,0.001
3,911,JP,core,60,expanding,12,0.058071614156908,0.0137068984047613,0.0594876296818256,0.0137068984047613,0.001
3,911,JP,core,60,expanding,13,0.0619596610429571,0.0137956279110546,0.0569176748394966,0.0137956279110546,0.001
3,911,JP,core,60,expanding,14,0.0587301735557726,0.0134860934307989,0.0571390092372894,0.0134860934307989,0.001
3,911,JP,core,60,expanding,15,0.0550169041018877,0.0134054244629822,0.0556495189666748,0.0134054244629822,0.001
3,911,JP,core,60,expanding,16,0.0560952676432346,0.0132881536661602,0.0552347749471664,0.0132881536661602,0.001
3,911,JP,core,60,expanding,17,0.0533421046031055,0.0134221995934707,0.0555057153105735,0.0134221995934707,0.001
3,911,JP,core,60,expanding,18,0.0499068641729319,0.01336828400174,0.055521160364151,0.01336828400174,0.001
3,911,JP,core,60,expanding,19,0.0499316733274886,0.0132442754032456,0.0549305044114589,0.0132442754032456,0.001
3,911,JP,core,60,expanding,20,0.0534037987465289,0.0128452563479901,0.054829366505146,0.0128452563479901,0.001
3,911,JP,core,60,expanding,21,0.047463955863643,0.0127606990918265,0.053757794201374,0.0127606990918265,0.001
3,911,JP,core,60,expanding,22,0.0549720196915206,0.0130029413645556,0.0538260191679,0.0130029413645556,0.001
3,911,JP,core,60,expanding,23,0.0499528549722771,0.0128432409603756,0.0544056855142116,0.0128432409603756,0.001
3,911,JP,core,60,expanding,24,0.0464844071709398,0.0130986644940967,0.055314440280199,0.0130986644940967,0.001
3,911,JP,core,60,expanding,25,0.0486455501349114,0.0133261213641135,0.0578740946948528,0.0133261213641135,0.001
3,911,JP,core,60,expanding,26,0.0499846658933518,0.0130947005498824,0.055193617939949,0.0130947005498824,0.001
3,911,JP,core,60,expanding,27,0.050735030779198,0.0135674168676424,0.055633433163166,0.0135674168676424,0.001
3,911,JP,core,60,expanding,28,0.0495153609496444,0.0129310587963727,0.0559044145047664,0.0129310587963727,0.0005
3,911,JP,core,60,expanding,29,0.0496975822457626,0.0132963424489109,0.0549290888011455,0.0132963424489109,0.0005
3,911,JP,core,60,expanding,30,0.0502949031987297,0.0127249859416601,0.0546286515891552,0.0127249859416601,0.0005
3,911,JP,core,60,expanding,31,0.0506732915986829,0.0128680359633746,0.0545359961688518,0.0128680359633746,0.0005
3,911,JP,core,60,expanding,32,0.0439363580919913,0.012970443736917,0.0560009628534317,0.012970443736917,0.0005
3,911,JP,core,60,expanding,33,0.0484362192785561,0.012985973449712,0.0563503056764602,0.012985973449712,0.0005
3,911,JP,core,60,expanding,34,0.0475687876121321,0.0128056021865293,0.0550052225589752,0.0128056021865293,0.0005
3,911,JP,core,60,expanding,35,0.0439036667013346,0.0128140061867219,0.0552033074200153,0.0128140061867219,0.0005
3,911,JP,core,60,expanding,36,0.0484127099611865,0.0125738735253505,0.0535271726548671,0.0125738735253505,0.0005
3,911,JP,core,60,expanding,37,0.0463812458315002,0.0124668227150754,0.0531258918344974,0.0124668227150754,0.0005
3,911,JP,core,60,expanding,38,0.0465398588620904,0.0126339117473757,0.0543670058250427,0.0126339117473757,0.0005
3,911,JP,core,60,expanding,39,0.0459996323309727,0.0125692323321469,0.0534564815461635,0.0125692323321469,0.0005
3,911,JP,core,60,expanding,40,0.0441107209938675,0.0129823379630363,0.0563116408884525,0.0129823379630363,0.0005
3,911,JP,core,60,expanding,41,0.0421019417247665,0.0127407346910251,0.0549848228693008,0.0127407346910251,0.0005
3,911,JP,core,60,expanding,42,0.0465195848370221,0.0126312672132662,0.0552198886871337,0.0126312672132662,0.0005
3,911,JP,core,60,expanding,43,0.0464688745007586,0.012605470644565,0.0551494397222995,0.012605470644565,0.0005
3,911,JP,core,60,expanding,44,0.0464842543895564,0.0130462201561338,0.0581652224063873,0.0130462201561338,0.00025
3,911,JP,core,60,expanding,45,0.0424884908957712,0.0129378318915019,0.0570386536419391,0.0129378318915019,0.00025
3,911,JP,core,60,expanding,46,0.0484060782661188,0.0130127494875455,0.0576332062482833,0.0130127494875455,0.00025
3,911,JP,core,60,expanding,47,0.0446838863583198,0.0129042379078352,0.0566623769700527,0.0129042379078352,0.00025
4,911,JP,core,60,expanding,1,0.4759333675557917,0.0244122647336545,0.0793942436575889,0.0244122647336545,0.001
4,911,JP,core,60,expanding,2,0.1869345131245526,0.0227544188429255,0.078150101006031,0.0227544188429255,0.001
4,911,JP,core,60,expanding,3,0.1251945035024122,0.0196904571380746,0.0694950893521308,0.0196904571380746,0.001
4,911,JP,core,60,expanding,4,0.0935314487327228,0.021249648768674,0.0757781192660331,0.021249648768674,0.001
4,911,JP,core,60,expanding,5,0.0758501298048279,0.0169901606817271,0.0585573203861713,0.0169901606817271,0.001
4,911,JP,core,60,expanding,6,0.0715321214361624,0.0136932104137415,0.0464101545512676,0.0136932104137415,0.001
4,911,JP,core,60,expanding,7,0.067431858994744,0.0156376960944175,0.0536286085844039,0.0156376960944175,0.001
4,911,JP,core,60,expanding,8,0.0599782412702387,0.015132528654883,0.0517236441373825,0.015132528654883,0.001
4,911,JP,core,60,expanding,9,0.0720131688497283,0.0129681383610191,0.0438125729560852,0.0129681383610191,0.001
4,911,JP,core,60,expanding,10,0.0663497393781488,0.0131640460985861,0.0439759753644466,0.0131640460985861,0.001
4,911,JP,core,60,expanding,11,0.0610586445439945,0.0175284138121307,0.0586149916052818,0.0175284138121307,0.001
4,911,JP,core,60,expanding,12,0.0689407966353676,0.0130401762183127,0.0431987084448337,0.0130401762183127,0.001
4,911,JP,core,60,expanding,13,0.0523535697297616,0.0150797847810082,0.0503639914095401,0.0150797847810082,0.001
4,911,JP,core,60,expanding,14,0.0671812654896216,0.0143635611619563,0.0483770109713077,0.0143635611619563,0.001
4,911,JP,core,60,expanding,15,0.0561392639170993,0.0130918227200801,0.0438486002385616,0.0130918227200801,0.001
4,911,JP,core,60,expanding,16,0.0564421794631264,0.0140309106155296,0.0466117598116397,0.0140309106155296,0.0005
4,911,JP,core,60,expanding,17,0.0517311306162314,0.0135108476600741,0.0443760640919208,0.0135108476600741,0.0005
4,911,JP,core,60,expanding,18,0.0557054592804475,0.0134905786197747,0.0443335734307765,0.0134905786197747,0.0005
4,911,JP,core,60,expanding,19,0.0571632954207333,0.0137742215353162,0.0455560237169265,0.0137742215353162,0.0005
5,911,JP,core,60,expanding,1,0.45771585691589,0.0250616955670716,0.0842333436012268,0.0250616955670716,0.001
5,911,JP,core,60,expanding,2,0.1846604852010887,0.0248666594524794,0.0856269150972366,0.0248666594524794,0.001
5,911,JP,core,60,expanding,3,0.1212249401260197,0.0190704019318114,0.0643087849020958,0.0190704019318114,0.001
5,911,JP,core,60,expanding,4,0.098238155689989,0.0180538303936338,0.0619666315615177,0.0180538303936338,0.001
5,911,JP,core,60,expanding,5,0.0757988706675325,0.014701204680945,0.0499279163777828,0.014701204680945,0.001
5,911,JP,core,60,expanding,6,0.072595473368801,0.0161236193093106,0.055326621979475,0.0161236193093106,0.001
5,911,JP,core,60,expanding,7,0.0687774238466893,0.0131853615202129,0.0446700602769851,0.0131853615202129,0.001
5,911,JP,core,60,expanding,8,0.0640959711619185,0.0139445958429713,0.0476750507950782,0.0139445958429713,0.001
5,911,JP,core,60,expanding,9,0.063693998588456,0.0141715410269992,0.0474817529320716,0.0141715410269992,0.001
5,911,JP,core,60,expanding,10,0.0587072803116426,0.0128227317087101,0.0423423610627651,0.0128227317087101,0.001
5,911,JP,core,60,expanding,11,0.0591916795870475,0.0127896610279644,0.0423492603003978,0.0127896610279644,0.001
5,911,JP,core,60,expanding,12,0.0560691974915786,0.0124258527791875,0.0416703671216964,0.0124258527791875,0.001
5,911,JP,core,60,expanding,13,0.0568288059496298,0.0127649788040668,0.0432643443346023,0.0127649788040668,0.001
5,911,JP,core,60,expanding,14,0.0613143347143157,0.0119931003161063,0.0399019718170166,0.0119931003161063,0.001
5,911,JP,core,60,expanding,15,0.0558732811836046,0.0131469867470526,0.0435392558574676,0.0131469867470526,0.001
5,911,JP,core,60,expanding,16,0.0572113368892411,0.0129681524216856,0.0428444221615791,0.0129681524216856,0.001
5,911,JP,core,60,expanding,17,0.0525902964396851,0.0127203559817446,0.0422328226268291,0.0127203559817446,0.001
5,911,JP,core,60,expanding,18,0.0526945888592298,0.0133554283681099,0.0446842908859252,0.0133554283681099,0.001
5,911,JP,core,60,expanding,19,0.0558224482143797,0.0127972404830898,0.0425693728029727,0.0127972404830898,0.001
5,911,JP,core,60,expanding,20,0.0553340807880166,0.0120096580189833,0.0399553887546062,0.0120096580189833,0.001
5,911,JP,core,60,expanding,21,0.05052404671019,0.0122454594941011,0.0408060178160667,0.0122454594941011,0.0005
5,911,JP,core,60,expanding,22,0.0528826691452565,0.012044843857528,0.0401763990521431,0.012044843857528,0.0005
5,911,JP,core,60,expanding,23,0.0510337383241511,0.0128657790173867,0.0428894236683845,0.0128657790173867,0.0005
5,911,JP,core,60,expanding,24,0.050840147889565,0.0123601846441599,0.0411770194768905,0.0123601846441599,0.0005
6,911,JP,core,60,expanding,1,0.4430536255626481,0.019241321317024,0.0649948886442762,0.019241321317024,0.001
6,911,JP,core,60,expanding,2,0.1578800937672353,0.0419981425690011,0.1840229463666232,0.0419981425690011,0.001
6,911,JP,core,60,expanding,3,0.1533131819469323,0.0193712672682942,0.0584371318734848,0.0193712672682942,0.001
6,911,JP,core,60,expanding,4,0.1139033495380972,0.0311189442768847,0.133453311426426,0.0311189442768847,0.001
6,911,JP,core,60,expanding,5,0.106276306675969,0.0159065152308613,0.0512338743837022,0.0159065152308613,0.001
6,911,JP,core,60,expanding,6,0.0829586806065292,0.0297238225792543,0.1243773589828121,0.0297238225792543,0.001
6,911,JP,core,60,expanding,7,0.1064939687289104,0.0128770662835284,0.0438460957870554,0.0128770662835284,0.001
6,911,JP,core,60,expanding,8,0.0657100547780644,0.0215135424212106,0.0858827893858525,0.0215135424212106,0.001
6,911,JP,core,60,expanding,9,0.0847459240126486,0.0132165313433986,0.0471117372221466,0.0132165313433986,0.001
6,911,JP,core,60,expanding,10,0.0616646110818484,0.0152886039494683,0.0618329252769698,0.0152886039494683,0.001
6,911,JP,core,60,expanding,11,0.064955677547603,0.0123378718953848,0.0470623886907723,0.0123378718953848,0.001
6,911,JP,core,60,expanding,12,0.0615070700027782,0.0121928932566714,0.0462770619387946,0.0121928932566714,0.001
6,911,JP,core,60,expanding,13,0.0600113988289406,0.013606672588667,0.0547115859478267,0.013606672588667,0.001
6,911,JP,core,60,expanding,14,0.0597056481273063,0.0128614964080657,0.0507051676734169,0.0128614964080657,0.001
6,911,JP,core,60,expanding,15,0.0600055134782828,0.0126448838262438,0.0507558793830337,0.0126448838262438,0.001
6,911,JP,core,60,expanding,16,0.0551091426105233,0.0136557120094284,0.0496984572886531,0.0136557120094284,0.001
6,911,JP,core,60,expanding,17,0.058665029907242,0.0184741710824048,0.0731609490936371,0.0184741710824048,0.001
6,911,JP,core,60,expanding,18,0.0696025493463086,0.0152679018325986,0.0505360743281111,0.0152679018325986,0.001
6,911,JP,core,60,expanding,19,0.0596870297151062,0.0161048040989787,0.0634141715604867,0.0161048040989787,0.0005
6,911,JP,core,60,expanding,20,0.0706087562395501,0.0125841473041645,0.0489256365308121,0.0125841473041645,0.0005
6,911,JP,core,60,expanding,21,0.0556985475508969,0.0124871274750794,0.0490881016950553,0.0124871274750794,0.0005
6,911,JP,core,60,expanding,22,0.0526224248728912,0.0118079266603844,0.0440558934334053,0.0118079266603844,0.0005
6,911,JP,core,60,expanding,23,0.0553365523487792,0.0121355565973227,0.0460051536671261,0.0121355565973227,0.0005
6,911,JP,core,60,expanding,24,0.0530957625310269,0.0120367241120617,0.0458501626584512,0.0120367241120617,0.0005
6,911,JP,core,60,expanding,25,0.0565768355995879,0.0126607418470229,0.0489585753530263,0.0126607418470229,0.0005
6,911,JP,core,60,expanding,26,0.0518614535697692,0.0124353649466377,0.0481039362945663,0.0124353649466377,0.0005
6,911,JP,core,60,expanding,27,0.0631757597559628,0.0126079166661536,0.0498332947270194,0.0126079166661536,0.0005
6,911,JP,core,60,expanding,28,0.0550930286043473,0.0124531411362119,0.0489683917987702,0.0124531411362119,0.0005
6,911,JP,core,60,expanding,29,0.0577903500338292,0.0129199331203951,0.0520942187242543,0.0129199331203951,0.00025
6,911,JP,core,60,expanding,30,0.0502459963812574,0.0124925655072631,0.049474452219125,0.0124925655072631,0.00025
6,911,JP,core,60,expanding,31,0.0537876963634719,0.0121604244235684,0.0466687708203472,0.0121604244235684,0.00025
6,911,JP,core,60,expanding,32,0.0521425850148954,0.012316952579517,0.0477658456830836,0.012316952579517,0.00025
0,911,JP,extended,60,expanding,1,1.1386050149588518,0.0625161429096715,0.2709614932537079,0.0625161429096715,0.001
0,911,JP,extended,60,expanding,2,1.038870614179423,0.1321351627028714,0.7592287659645081,0.1321351627028714,0.001
0,911,JP,extended,60,expanding,3,0.5038799190185439,0.0209866961762167,0.0617167986929416,0.0209866961762167,0.001
0,911,JP,extended,60,expanding,4,0.207379904221481,0.0498439425031369,0.1154447272419929,0.0498439425031369,0.001
0,911,JP,extended,60,expanding,5,0.1622179693109552,0.0210528085014134,0.064979188144207,0.0210528085014134,0.001
0,911,JP,extended,60,expanding,6,0.1450574747483495,0.0172560812671303,0.051646739244461,0.0172560812671303,0.001
0,911,JP,extended,60,expanding,7,0.1172084511375763,0.0396646971853773,0.0937074124813079,0.0396646971853773,0.001
0,911,JP,extended,60,expanding,8,0.1313914807749466,0.0120226942055163,0.0349425636231899,0.0120226942055163,0.001
0,911,JP,extended,60,expanding,9,0.1001316891379759,0.0272202751831372,0.0915841683745384,0.0272202751831372,0.001
0,911,JP,extended,60,expanding,10,0.0825532569326985,0.0129218577815279,0.0371324382722377,0.0129218577815279,0.001
0,911,JP,extended,60,expanding,11,0.095172410752152,0.014300652030399,0.0432158075273036,0.014300652030399,0.001
0,911,JP,extended,60,expanding,12,0.0845793541258489,0.0272273415726278,0.093374028801918,0.0272273415726278,0.001
0,911,JP,extended,60,expanding,13,0.0724940805263082,0.0114914387894434,0.0339857004582881,0.0114914387894434,0.001
0,911,JP,extended,60,expanding,14,0.0751847776938492,0.0152090039269014,0.0468188934028148,0.0152090039269014,0.001
0,911,JP,extended,60,expanding,15,0.059005611641726,0.0121834907416014,0.0366514772176742,0.0121834907416014,0.001
0,911,JP,extended,60,expanding,16,0.0572965005019181,0.0113856565042847,0.0342406444251537,0.0113856565042847,0.001
0,911,JP,extended,60,expanding,17,0.0575847133574351,0.0128366562592667,0.0397795364260673,0.0128366562592667,0.001
0,911,JP,extended,60,expanding,18,0.0610845599480917,0.0118752801254657,0.0362332575023174,0.0118752801254657,0.001
0,911,JP,extended,60,expanding,19,0.0578550489120919,0.0123051614211169,0.0371251590549945,0.0123051614211169,0.001
0,911,JP,extended,60,expanding,20,0.0602852101372161,0.0144772664660048,0.0441765002906322,0.0144772664660048,0.001
0,911,JP,extended,60,expanding,21,0.058079488365583,0.0112294066320049,0.0332524068653583,0.0112294066320049,0.001
0,911,JP,extended,60,expanding,22,0.0549156266513844,0.013289664068938,0.040249265730381,0.013289664068938,0.001
0,911,JP,extended,60,expanding,23,0.059084249739076,0.0119012854042242,0.0355342552065849,0.0119012854042242,0.001
0,911,JP,extended,60,expanding,24,0.0508581168529853,0.0129463104203935,0.0392411574721336,0.0129463104203935,0.001
0,911,JP,extended,60,expanding,25,0.0505478582017018,0.0117841635460224,0.0356454439461231,0.0117841635460224,0.001
0,911,JP,extended,60,expanding,26,0.0573634906134135,0.0121699028498271,0.0372757650911808,0.0121699028498271,0.001
0,911,JP,extended,60,expanding,27,0.0549958735494546,0.0117187740374578,0.0352642349898815,0.0117187740374578,0.001
0,911,JP,extended,60,expanding,28,0.0504680608045047,0.0142487329647627,0.0442763231694698,0.0142487329647627,0.0005
0,911,JP,extended,60,expanding,29,0.0490771862087955,0.0122362446186394,0.0374079383909702,0.0122362446186394,0.0005
0,911,JP,extended,60,expanding,30,0.0503100450609771,0.0121978088190199,0.0374254658818244,0.0121978088190199,0.0005
0,911,JP,extended,60,expanding,31,0.0512727216725618,0.0129343438033872,0.0400448404252529,0.0129343438033872,0.0005
1,911,JP,extended,60,expanding,1,1.084060782510973,0.178084371223497,0.4005703628063202,0.178084371223497,0.001
1,911,JP,extended,60,expanding,2,1.0200156440766546,0.0909576013577756,0.5200697183609009,0.0909576013577756,0.001
1,911,JP,extended,60,expanding,3,0.4390505064910036,0.0774270020405777,0.303167313337326,0.0774270020405777,0.001
1,911,JP,extended,60,expanding,4,0.2154776667340649,0.1280254649970797,0.4255812168121338,0.1280254649970797,0.001
1,911,JP,extended,60,expanding,5,0.1538622079794589,0.0313638981267253,0.164632111787796,0.0313638981267253,0.001
1,911,JP,extended,60,expanding,6,0.1313422755446545,0.0260459861341033,0.1407465040683746,0.0260459861341033,0.001
1,911,JP,extended,60,expanding,7,0.109958986779582,0.0434030694096848,0.19670270383358,0.0434030694096848,0.001
1,911,JP,extended,60,expanding,8,0.096752201661814,0.0185015108310221,0.0953009501099586,0.0185015108310221,0.001
1,911,JP,extended,60,expanding,9,0.0819750447383156,0.0179302674190096,0.0918959528207779,0.0179302674190096,0.001
1,911,JP,extended,60,expanding,10,0.0697481663544906,0.0167187022792313,0.0833113566040992,0.0167187022792313,0.001
1,911,JP,extended,60,expanding,11,0.0744715211572639,0.0154252953812703,0.075168989598751,0.0154252953812703,0.001
1,911,JP,extended,60,expanding,12,0.0651706567782896,0.0185615535244713,0.0876852571964263,0.0185615535244713,0.001
1,911,JP,extended,60,expanding,13,0.0629637252130975,0.0152247481379518,0.0735320448875427,0.0152247481379518,0.001
1,911,JP,extended,60,expanding,14,0.0611397889117861,0.0176295556278373,0.0837509110569953,0.0176295556278373,0.001
1,911,JP,extended,60,expanding,15,0.0666212469240359,0.0151076439069157,0.0723535418510437,0.0151076439069157,0.001
1,911,JP,extended,60,expanding,16,0.0558501201437359,0.0156103437998104,0.0757771357893943,0.0156103437998104,0.001
1,911,JP,extended,60,expanding,17,0.0556215166897076,0.016187609866201,0.0781929343938827,0.016187609866201,0.001
1,911,JP,extended,60,expanding,18,0.0549461536505491,0.0157098053363561,0.075915552675724,0.0157098053363561,0.001
1,911,JP,extended,60,expanding,19,0.051712287373321,0.0151134248379684,0.07343540340662,0.0151134248379684,0.001
1,911,JP,extended,60,expanding,20,0.0585048318008251,0.0178693333744347,0.0847845003008842,0.0178693333744347,0.001
