date,feature_set,protocol,RV_target,RV_pred
2014-01-08,core,static,0.504909194,0.3686463506046522
2014-01-09,core,static,0.447920243,0.49051065672459576
2014-01-10,core,static,0.417811428,0.394849679015229
2014-01-13,core,static,0.472517594,0.7018661615237297
2014-01-14,core,static,0.494842611,0.4679699546394475
2014-01-15,core,static,0.389795974,0.39525900609591236
2014-01-16,core,static,0.371964599,0.35678667785470175
2014-01-17,core,static,0.362594427,0.38577567312812006
2014-01-21,core,static,0.665681588,0.46726535968179744
2014-01-22,core,static,0.313738731,0.3787666191738766
2014-01-23,core,static,0.712433166,0.5957606393421877
2014-01-24,core,static,0.90682039,0.927035957905728
2014-01-27,core,static,0.811336139,0.7728493744372303
2014-01-28,core,static,0.531614497,0.5719816954412671
2014-01-29,core,static,1.042181106,0.6701730781160989
2014-01-30,core,static,0.780146235,0.7824998526834694
2014-01-31,core,static,1.104642255,0.7989035329399341
2014-02-03,core,static,0.966837678,1.2807373938272932
2014-02-04,core,static,0.819944974,0.6689518730547919
2014-02-05,core,static,0.926945914,0.7932390804096284
2014-02-06,core,static,0.557515312,0.7893434159219561
2014-02-07,core,static,0.65374668,0.6965924583059538
2014-02-10,core,static,0.312481814,0.48860616327386236
2014-02-11,core,static,0.416291426,0.6113007220134359
2014-02-12,core,static,0.458313231,0.4720865762491952
2014-02-13,core,static,0.492654453,0.6228573585627628
2014-02-14,core,static,0.38318943,0.5163461663116267
2014-02-18,core,static,0.353713093,0.33567659186703214
2014-02-19,core,static,0.544390049,0.5996779214064771
2014-02-20,core,static,0.512630761,0.5744094714411181
2014-02-21,core,static,0.411565747,0.4476157989575937
2014-02-24,core,static,0.582845441,0.5745206385506721
2014-02-25,core,static,0.568131575,0.5006195265297229
2014-02-26,core,static,0.54708981,0.5172741098244718
2014-02-27,core,static,0.524511154,0.5079745540871037
2014-02-28,core,static,0.611089583,0.6277637713324161
2014-03-03,core,static,0.913379347,0.7123262888688481
2014-03-04,core,static,0.967548115,0.7624610181550024
2014-03-05,core,static,0.415372286,0.5144792308502686
2014-03-06,core,static,0.404077169,0.4305220762273179
2014-03-07,core,static,0.554695362,0.504859373571354
2014-03-10,core,static,0.475148278,0.4808582916645628
2014-03-11,core,static,0.500703224,0.5887601810605383
2014-03-12,core,static,0.676949381,0.5086796284582018
2014-03-13,core,static,0.730791296,0.9121234976492478
2014-03-14,core,static,0.681550393,0.5602564421558816
2014-03-17,core,static,0.747608226,0.5974605617143793
2014-03-18,core,static,0.482317565,0.559641808717853
2014-03-19,core,static,0.757435679,0.7453020376716101
2014-03-20,core,static,0.543073394,0.6793281291893727
2014-03-21,core,static,0.711109266,0.6821421224086279
2014-03-24,core,static,0.69544133,0.7619970168603071
2014-03-25,core,static,0.763626392,0.5872923310025719
2014-03-26,core,static,0.644809343,0.808480223305009
2014-03-27,core,static,0.798746061,0.60263262328131
2014-03-28,core,static,0.616768448,0.6519428488835203
2014-03-31,core,static,0.706260756,0.5587596076423593
2014-04-01,core,static,0.476379581,0.5136542382501609
2014-04-02,core,static,0.372951577,0.4563960097231304
2014-04-03,core,static,0.382439156,0.47446621976735254
2014-04-04,core,static,0.775319627,0.8514398980488133
2014-04-07,core,static,0.732988089,0.7144118608376923
2014-04-08,core,static,0.626038683,0.6097276371073775
2014-04-09,core,static,0.547166824,0.6152202929283871
2014-04-10,core,static,0.831249397,1.057220863931029
2014-04-11,core,static,1.007360736,0.7612024860341707
2014-04-14,core,static,0.852953609,0.6946283985029853
2014-04-15,core,static,0.917920251,0.8736837730192206
2014-04-16,core,static,0.685983056,0.6693529125358487
2014-04-17,core,static,0.473644765,0.6370119902052376
2014-04-21,core,static,0.341622003,0.44313581557943793
2014-04-22,core,static,0.328088233,0.4504279027877324
2014-04-23,core,static,0.364509594,0.3523931373948585
2014-04-24,core,static,0.589108042,0.47025524718275963
2014-04-25,core,static,0.586394131,0.5799597396931013
2014-04-28,core,static,0.823585357,0.714782632742855
2014-04-29,core,static,0.500189445,0.47014983763839957
2014-04-30,core,static,0.49780339,0.4965991449219583
2014-05-01,core,static,0.451168098,0.49296424235726066
2014-05-02,core,static,0.562668713,0.4971556692510524
2014-05-05,core,static,0.729559416,0.6003690950750149
2014-05-06,core,static,0.513074086,0.590946452601477
2014-05-07,core,static,0.896976768,0.5997410681125124
2014-05-08,core,static,0.519382227,0.7417255631202979
2014-05-09,core,static,0.558155441,0.49897061210630433
2014-05-12,core,static,0.480186622,0.5328362758530232
2014-05-13,core,static,0.316968238,0.3743685286316789
2014-05-14,core,static,0.387529962,0.44221954678841496
2014-05-15,core,static,0.691119402,0.700763148604788
2014-05-16,core,static,0.467639438,0.5071962060420332
2014-05-19,core,static,0.342351811,0.43527727691304796
2014-05-20,core,static,0.523482527,0.48653428678998845
2014-05-21,core,static,0.494206952,0.48631178939311354
2014-05-22,core,static,0.301708835,0.44811964631660667
2014-05-23,core,static,0.205924272,0.29224175201507285
2014-05-27,core,static,0.424970694,0.2702904334294485
2014-05-28,core,static,0.293135887,0.3395515818648302
2014-05-29,core,static,0.362905922,0.31381951139599906
2014-05-30,core,static,0.289627191,0.2755573845389079
2014-06-02,core,static,0.390078154,0.2899891443938004
2014-06-03,core,static,0.307638088,0.27495194162395187
2014-06-04,core,static,0.294142636,0.32275592890171323
2014-06-05,core,static,0.390073771,0.4487768942851274
2014-06-06,core,static,0.268965703,0.2541483971640339
2014-06-09,core,static,0.277190725,0.25282191285472766
2014-06-10,core,static,0.297002237,0.22178675483352928
2014-06-11,core,static,0.411385069,0.30137510635369236
2014-06-12,core,static,0.418304726,0.48696261675566316
2014-06-13,core,static,0.434302699,0.3110294074944999
2014-06-16,core,static,0.441614383,0.33477585438563606
2014-06-17,core,static,0.371123286,0.34331616195881126
2014-06-18,core,static,0.419305676,0.4606062762753889
2014-06-19,core,static,0.29128067,0.32976910078187466
2014-06-20,core,static,0.233441948,0.21777397727436243
2014-06-23,core,static,0.266755184,0.18522119295942485
2014-06-24,core,static,0.431724213,0.45277272377130445
2014-06-25,core,static,0.378548036,0.3741243720500281
2014-06-26,core,static,0.496284695,0.43367835002958716
2014-06-27,core,static,0.354368647,0.3356552059526579
2014-06-30,core,static,0.271267267,0.24835794641366982
2014-07-01,core,static,0.36892692,0.36809359916329776
2014-07-02,core,static,0.261517037,0.2411789629975447
2014-07-03,core,static,0.317315219,0.27441611367091456
2014-07-07,core,static,0.363144738,0.2719659143002301
2014-07-08,core,static,0.558941902,0.4232688118634328
2014-07-09,core,static,0.458191834,0.34344822628590327
2014-07-10,core,static,0.761119956,0.5052259426806407
2014-07-11,core,static,0.350848385,0.43023517580026677
2014-07-14,core,static,0.413443254,0.3177783633586545
2014-07-15,core,static,0.538845935,0.505601164305487
2014-07-16,core,static,0.447078049,0.36943199546590877
2014-07-17,core,static,0.641926092,0.6861173960602172
2014-07-18,core,static,0.397797625,0.520698982720297
2014-07-21,core,static,0.408854253,0.382849538517253
2014-07-22,core,static,0.376511476,0.3477585570121942
2014-07-23,core,static,0.252551329,0.3112242434088268
2014-07-24,core,static,0.275801924,0.2628497584748801
2014-07-25,core,static,0.432928348,0.3094814594935381
2014-07-28,core,static,0.422293114,0.403417109153218
2014-07-29,core,static,0.458571923,0.423477480907363
2014-07-30,core,static,0.606133765,0.489669092858598
2014-07-31,core,static,0.865961588,0.8234246768724245
2014-08-01,core,static,0.832430148,0.7054384697277126
2014-08-04,core,static,0.479405158,0.6655365554780467
2014-08-05,core,static,0.886747203,0.6615174680965976
2014-08-06,core,static,0.675062787,0.6905722229906343
2014-08-07,core,static,0.713378642,0.802180779166416
2014-08-08,core,static,0.515885845,0.6886669740888944
2014-08-11,core,static,0.418755397,0.45716229887970616
2014-08-12,core,static,0.467782806,0.4564912857294944
2014-08-13,core,static,0.458245663,0.44775798688176666
2014-08-14,core,static,0.265934587,0.36738641397734056
2014-08-15,core,static,0.749850811,0.5693479607103278
2014-08-18,core,static,0.464969766,0.4515608375423179
2014-08-19,core,static,0.254568979,0.3590423283481844
2014-08-20,core,static,0.301621112,0.35290673439939835
2014-08-21,core,static,0.289569745,0.3067053937586375
2014-08-22,core,static,0.426761488,0.3205072566485748
2014-08-25,core,static,0.353253821,0.3089828417118179
2014-08-26,core,static,0.237598403,0.2547286877654772
2014-08-27,core,static,0.241476348,0.2440391487357596
2014-08-28,core,static,0.402917957,0.2825919273719053
2014-08-29,core,static,0.253895749,0.2990840760014517
2014-09-02,core,static,0.363318877,0.3068635882273748
2014-09-03,core,static,0.371441337,0.353866670436
2014-09-04,core,static,0.408924752,0.4990923246832149
2014-09-05,core,static,0.457331444,0.4435771244841308
2014-09-08,core,static,0.387098629,0.36790792572413006
2014-09-09,core,static,0.533857089,0.44706218919609536
2014-09-10,core,static,0.520188615,0.4439232643424199
2014-09-11,core,static,0.430318485,0.4402161092002097
2014-09-12,core,static,0.474533647,0.4881540914262514
2014-09-15,core,static,0.419088642,0.35018776835429344
2014-09-16,core,static,0.440577303,0.5492370043568484
2014-09-17,core,static,0.717094429,0.5128818889327459
2014-09-18,core,static,0.370395869,0.4197058167247328
2014-09-19,core,static,0.457360871,0.4138226418773995
2014-09-22,core,static,0.44572679,0.5040933459276669
2014-09-23,core,static,0.493050456,0.42292676010929803
2014-09-24,core,static,0.409743645,0.5589809238410421
2014-09-25,core,static,0.703658884,0.7321755752772385
2014-09-26,core,static,0.598559759,0.5723358754615633
2014-09-29,core,static,0.942536125,0.550950984739615
2014-09-30,core,static,0.604216138,0.636116603358688
2014-10-01,core,static,0.775477371,0.8265026088546477
2014-10-02,core,static,0.748891376,0.8514393597937204
2014-10-03,core,static,0.80843179,0.6884484336713943
2014-10-06,core,static,0.654168981,0.7056177703289519
2014-10-07,core,static,0.858822757,0.7888854720922073
2014-10-08,core,static,0.892832925,1.1103471067072164
2014-10-09,core,static,1.045696393,1.093140354623461
2014-10-10,core,static,1.105968738,0.9984568185524095
2014-10-13,core,static,1.176660769,1.1305512356186203
2014-10-14,core,static,1.235714549,0.9912153526942966
2014-10-15,core,static,2.303750197,1.5945573922341219
2014-10-16,core,static,1.658095708,1.535450261872345
2014-10-17,core,static,1.249784902,1.213724272018579
2014-10-20,core,static,0.723367409,0.9641948911293211
2014-10-21,core,static,0.749731626,0.9845729363563615
2014-10-22,core,static,0.744396201,0.9285924715533318
2014-10-23,core,static,1.031681797,0.9511908687234203
2014-10-24,core,static,0.590902099,0.7715411032664303
2014-10-27,core,static,0.62806288,0.590269457901264
2014-10-28,core,static,0.513859882,0.651547891063437
2014-10-29,core,static,0.717358212,0.7487658609853247
2014-10-30,core,static,0.56094756,0.7899010649363561
2014-10-31,core,static,0.740516928,0.5361489169673666
2014-11-03,core,static,0.459621676,0.5367022251693268
2014-11-04,core,static,0.523288008,0.5489815772398565
2014-11-05,core,static,0.589760146,0.44831640512240195
2014-11-06,core,static,0.399685572,0.5840561185917517
2014-11-07,core,static,0.449074971,0.4233613449112559
2014-11-10,core,static,0.284445373,0.3688108246428167
2014-11-11,core,static,0.258749468,0.2984641367462145
2014-11-12,core,static,0.405623591,0.3410720294676914
2014-11-13,core,static,0.507718543,0.49104533157190156
2014-11-14,core,static,0.324055059,0.35234708825074235
2014-11-17,core,static,0.355717143,0.2978134274711399
2014-11-18,core,static,0.292492782,0.3819339350502425
2014-11-19,core,static,0.51722475,0.37456814822017986
2014-11-20,core,static,0.377304413,0.4520948736101402
2014-11-21,core,static,0.66098568,0.38965697353008527
2014-11-24,core,static,0.30394415,0.30965557415502876
2014-11-25,core,static,0.331099385,0.32265881225900706
2014-11-26,core,static,0.187740366,0.2870315377542858
2014-11-28,core,static,0.301181175,0.30035319425929075
2014-12-01,core,static,0.603672625,0.3961106861922859
2014-12-02,core,static,0.38313456,0.41020109303495245
2014-12-03,core,static,0.268757283,0.31480356244001284
2014-12-04,core,static,0.429543671,0.40203411157119695
2014-12-05,core,static,0.364736495,0.3186469024657448
2014-12-08,core,static,0.54912433,0.511727908501578
2014-12-09,core,static,1.017049641,0.6531704124640794
2014-12-10,core,static,0.83447661,0.9125176618482136
2014-12-11,core,static,0.853836882,0.8026952755915877
2014-12-12,core,static,0.914197846,0.847129134263986
2014-12-15,core,static,1.277568345,1.033040221461731
2014-12-16,core,static,1.244651239,1.286872397491887
2014-12-17,core,static,1.286188744,1.1464368311692816
2014-12-18,core,static,1.034126889,1.123034135029382
2014-12-19,core,static,0.589170432,0.7553752863843595
2014-12-22,core,static,0.3526901,0.5250515432576377
2014-12-23,core,static,0.331872235,0.4137023160219037
2014-12-24,core,static,0.215173342,0.38202024857510114
2014-12-26,core,static,0.252063947,0.3021300130136787
2014-12-29,core,static,0.238299237,0.25683729836734936
2014-12-30,core,static,0.300839424,0.2624294068812507
2014-12-31,core,static,0.488464064,0.6074197653338473
2015-01-02,core,static,0.916170829,0.6436878093845083
2015-01-05,core,static,0.836675265,0.9003076258623834
2015-01-06,core,static,1.053530258,0.9942153962446094
2015-01-07,core,static,0.904386207,0.7719847585688495
2015-01-08,core,static,0.846068812,0.8981202028085202
2015-01-09,core,static,0.790740083,0.8722785220016664
2015-01-12,core,static,0.819638733,0.8557036337230213
2015-01-13,core,static,1.479487422,1.2855893136205807
2015-01-14,core,static,1.212691242,1.0839602626423694
2015-01-15,core,static,1.016453062,1.0599317607924288
2015-01-16,core,static,0.802234387,0.9743699311431143
2015-01-20,core,static,0.914850058,0.8647930756385027
2015-01-21,core,static,1.000693238,0.9181724059619698
2015-01-22,core,static,0.781323625,1.052917273867877
2015-01-23,core,static,0.499096822,0.6267471300457886
2015-01-26,core,static,0.548251167,0.5848882099428729
2015-01-27,core,static,1.012906796,0.7848994767768961
2015-01-28,core,static,0.963516854,1.1516007601676617
2015-01-29,core,static,0.935986164,1.0051351762763434
2015-01-30,core,static,0.989835968,0.9349311712498766
2015-02-02,core,static,1.085466413,1.0823770813242997
2015-02-03,core,static,0.941254629,0.8720148424285292
2015-02-04,core,static,0.815791259,0.8022012447261024
2015-02-05,core,static,0.582860708,0.7416865682926583
2015-02-06,core,static,0.642541677,0.772629682424446
2015-02-09,core,static,0.579797544,0.6103181859325764
2015-02-10,core,static,0.622598298,0.6420628224163891
2015-02-11,core,static,0.528076841,0.6166048852557569
2015-02-12,core,static,0.513101217,0.5685045238568218
2015-02-13,core,static,0.323083243,0.44157042615192715
2015-02-17,core,static,0.387810168,0.4019213630094707
2015-02-18,core,static,0.437769548,0.38225755269088835
2015-02-19,core,static,0.44936878,0.4407795220852675
2015-02-20,core,static,0.454608233,0.6054769307363057
2015-02-23,core,static,0.336053839,0.32507234246052497
2015-02-24,core,static,0.318781186,0.3645816522221858
2015-02-25,core,static,0.317974384,0.35801129373163026
2015-02-26,core,static,0.443732994,0.3632635727611837
2015-02-27,core,static,0.347030596,0.35442133767368805
2015-03-02,core,static,0.266758673,0.3264716448969982
2015-03-03,core,static,0.500708655,0.42267877316839086
2015-03-04,core,static,0.667777519,0.5566107279345658
2015-03-05,core,static,0.357004278,0.42558358421473674
2015-03-06,core,static,0.738573039,0.728875846789406
2015-03-09,core,static,0.388119802,0.4340311782690981
2015-03-10,core,static,0.84003955,0.7140423739370969
2015-03-11,core,static,0.590707909,0.5238237731074359
2015-03-12,core,static,0.652318063,0.6416779581400993
2015-03-13,core,static,0.704924799,0.7021071868910747
2015-03-16,core,static,0.523878967,0.6451021204741376
2015-03-17,core,static,0.589990897,0.5361109031706784
2015-03-18,core,static,1.051440905,1.0004552462351808
2015-03-19,core,static,0.55307524,0.6352859383784502
2015-03-20,core,static,0.666098719,0.6319433885653598
2015-03-23,core,static,0.373608733,0.4806022652399101
2015-03-24,core,static,0.450935641,0.5071925702205766
2015-03-25,core,static,0.686545822,0.8703188172104357
2015-03-26,core,static,0.873544446,0.6855061837519117
2015-03-27,core,static,0.586513982,0.5027177740343505
2015-03-30,core,static,0.6811203,0.6090023881736955
2015-03-31,core,static,0.646643381,0.595352911247713
2015-04-01,core,static,0.736158777,0.6720400910915474
2015-04-02,core,static,0.509402994,0.6008101985204436
2015-04-06,core,static,0.533919904,0.7449189604744417
2015-04-07,core,static,0.44269016,0.513918564042463
2015-04-08,core,static,0.718329291,0.4799325408004326
2015-04-09,core,static,0.597693923,0.6291376513565945
2015-04-10,core,static,0.283540144,0.44041175407071437
2015-04-13,core,static,0.351539087,0.4396960025393767
2015-04-14,core,static,0.525908178,0.44601634430724657
2015-04-15,core,static,0.448118892,0.46630594057520963
2015-04-16,core,static,0.40820982,0.4283900004547896
2015-04-17,core,static,0.760849187,0.6934002142604089
2015-04-20,core,static,0.610834099,0.5513677423072855
2015-04-21,core,static,0.452946301,0.5298468609681051
2015-04-22,core,static,0.458896668,0.5382171938009048
2015-04-23,core,static,0.493820235,0.5359742115237174
2015-04-24,core,static,0.327370212,0.37914351705326693
2015-04-27,core,static,0.481981107,0.48998560151257864
2015-04-28,core,static,0.644367484,0.5478053124099831
2015-04-29,core,static,0.66213376,0.5512533275934945
2015-04-30,core,static,0.703750693,0.7602544063415144
2015-05-01,core,static,0.672686658,0.5773215804978844
2015-05-04,core,static,0.375816288,0.45458610787343723
2015-05-05,core,static,0.570682914,0.6621317344514749
2015-05-06,core,static,0.926920621,0.8139216638656112
2015-05-07,core,static,0.560482616,0.6605483885146046
2015-05-08,core,static,0.869983073,0.62102142808599
2015-05-11,core,static,0.409106472,0.5581991149354677
2015-05-12,core,static,0.818326431,0.5823244298651427
2015-05-13,core,static,0.668431508,0.6165494192231287
2015-05-14,core,static,0.548704891,0.6189527063151025
2015-05-15,core,static,0.338674319,0.41497733614451565
2015-05-18,core,static,0.219347534,0.3800759519427478
2015-05-19,core,static,0.312422007,0.31527938856766047
2015-05-20,core,static,0.41882201,0.3914665793851543
2015-05-21,core,static,0.279846713,0.3779064388067661
2015-05-22,core,static,0.330947972,0.23891275393409572
2015-05-26,core,static,0.515584169,0.5607398581496967
2015-05-27,core,static,0.402555147,0.508413581290462
2015-05-28,core,static,0.439012441,0.36570241902047756
2015-05-29,core,static,0.535462364,0.45605644703719855
