date,feature_set,protocol,RV_target,RV_pred
2013-12-19,core,static,0.480279847,0.6672632350421956
2013-12-20,core,static,0.564599767,0.4349241365000166
2013-12-23,core,static,0.469280214,0.4165400258555093
2013-12-24,core,static,0.375924256,0.42358748956898284
2013-12-26,core,static,0.343297252,0.4217679289775096
2013-12-27,core,static,0.40542946,0.42597162519288934
2013-12-30,core,static,0.397558376,0.35574021177959647
2014-01-02,core,static,0.74561902,0.8099036652938462
2014-01-03,core,static,0.83173497,0.7107425769203194
2014-01-06,core,static,0.669451505,0.595153688954565
2014-01-07,core,static,0.669123668,0.5835517779598343
2014-01-08,core,static,0.614557392,0.6140790889917954
2014-01-09,core,static,0.725580443,0.6528986578980134
2014-01-10,core,static,0.814300775,0.7630230341012079
2014-01-13,core,static,0.50972996,0.5582024300722377
2014-01-14,core,static,0.686512093,0.6277186683044081
2014-01-15,core,static,0.455951034,0.5384279438501476
2014-01-16,core,static,0.60305739,0.46260659418624894
2014-01-17,core,static,0.550264396,0.6289155991555758
2014-01-20,core,static,0.551341637,0.56132917304811
2014-01-21,core,static,0.407621156,0.49885669029323343
2014-01-22,core,static,0.400559329,0.39999232993215206
2014-01-23,core,static,0.558196067,0.5655652977520331
2014-01-24,core,static,0.65519576,0.6070607293767324
2014-01-27,core,static,0.656322901,0.5838007997812897
2014-01-28,core,static,0.533162166,0.5227679990900758
2014-01-29,core,static,0.483868196,0.4778885202831526
2014-02-03,core,static,0.48515627,0.5042278969970719
2014-02-04,core,static,0.61776161,0.47503202437224745
2014-02-05,core,static,0.486773395,0.5197072157034484
2014-02-06,core,static,0.56847546,0.45372039313118573
2014-02-07,core,static,0.412947203,0.45951639066453576
2014-02-10,core,static,0.477534353,0.4188627061716895
2014-02-11,core,static,0.432660422,0.44693017617716546
2014-02-12,core,static,0.415712115,0.37507157118410395
2014-02-13,core,static,0.532177918,0.5316395538431997
2014-02-14,core,static,0.434893933,0.4665033992949459
2014-02-17,core,static,0.44116376,0.38347690104102916
2014-02-18,core,static,0.455452399,0.4331915699314054
2014-02-19,core,static,0.518359381,0.42289145343889667
2014-02-20,core,static,0.571203674,0.48289586510406574
2014-02-21,core,static,0.292270587,0.38332876388464576
2014-02-24,core,static,0.496157795,0.41722930363547317
2014-02-25,core,static,0.385845733,0.33955777340494897
2014-02-26,core,static,0.388913119,0.4444197935246914
