date,feature_set,protocol,RV_target,RV_pred
2001-09-03,core,static,0.7466042277205279,0.9732160154951527
2001-09-04,core,static,1.145187657080707,1.312096085502696
2001-09-05,core,static,0.9867531322563172,0.9124002044744601
2001-09-06,core,static,0.921046958756567,0.9488729155876071
2001-09-07,core,static,0.8651238258540369,1.0288760884651373
2001-09-11,core,static,0.99968206501107,1.138307727974287
2001-09-12,core,static,5.145089169831461,0.1498611470493154
2001-09-13,core,static,2.141277241582463,2.0845941790565345
2001-09-14,core,static,2.776654382596077,2.46297806970855
2001-09-17,core,static,1.598265313075398,1.8478307096225668
2001-09-18,core,static,1.388735551759585,1.4316221491919778
2001-09-19,core,static,1.33415494338926,1.7499218955863018
2001-09-20,core,static,1.503242950553236,1.4347914982981405
2001-09-21,core,static,1.443458076821423,1.3710334996163822
2001-09-24,core,static,1.119927516331302,1.332957699440844
2001-09-25,core,static,1.551393454439589,2.027533093603915
2001-09-26,core,static,1.373535612432746,1.2972325111819119
2001-09-27,core,static,1.110424643576952,1.2811248136525177
2001-09-28,core,static,1.266041739793361,1.2515130469122049
2001-10-04,core,static,1.176198578616723,1.0280360024027702
2001-10-05,core,static,0.912437491369051,1.022876842830748
2001-10-08,core,static,0.9601295174541788,1.057210364128694
2001-10-09,core,static,0.8911104435597336,1.0128232746471575
2001-10-10,core,static,0.8368022970997714,0.916957872210177
2001-10-11,core,static,0.7732897061975551,0.8133571187682801
2001-10-12,core,static,1.120119325351991,1.2769930289824123
2001-10-15,core,static,0.8925480027266013,0.9168899365313028
2001-10-16,core,static,0.7437713553921258,0.9373996012469857
2001-10-17,core,static,0.879035460374567,0.8716520226179563
2001-10-18,core,static,1.102221938638948,0.9054062244230037
2001-10-19,core,static,0.9248604870898496,0.9952127697009733
2001-10-22,core,static,0.9472693825919452,0.9023973064207864
2001-10-23,core,static,0.9564705608955496,0.9423047639597799
2001-10-24,core,static,0.7433818266000797,1.0600038119855928
2001-10-25,core,static,0.891346758804074,0.7949366481182342
2001-10-26,core,static,0.8608277187194561,0.8521740666612878
2001-10-29,core,static,0.8435974880065753,0.797421703380205
2001-10-30,core,static,0.8696052711125825,0.7760848735483575
2001-10-31,core,static,0.7350604556807154,0.9068349372931288
2001-11-01,core,static,0.8026954234925082,0.9144639624265593
2001-11-02,core,static,0.8605294848512386,0.7338343072800686
2001-11-05,core,static,0.924983694445086,0.8115922391813005
2001-11-06,core,static,0.8102730077664028,0.727570802137249
2001-11-07,core,static,0.7356961945444321,0.8397977527806477
2001-11-08,core,static,1.165858047465042,0.8637848731316331
2001-11-09,core,static,1.098137123554704,0.9720933767049709
2001-11-12,core,static,1.153564781501672,0.9249876927434192
2001-11-13,core,static,1.596205823640548,1.1575250188095794
2001-11-14,core,static,1.006234922982203,1.3212380597599345
2001-11-15,core,static,1.572288792449402,1.1607063441983987
2001-11-16,core,static,1.051028718128577,1.1756337178734324
2001-11-19,core,static,1.538091223995183,1.4268585512880825
2001-11-20,core,static,1.723045519214742,1.7760438851493114
2001-11-21,core,static,1.494629199332062,1.4050943164458711
2001-11-22,core,static,1.110903421767617,1.4462005256304127
2001-11-23,core,static,1.467233277016303,1.4621578365412597
2001-11-26,core,static,1.82155706255802,1.4910839918667638
2001-11-27,core,static,2.376487829359536,1.7112591790033198
2001-11-28,core,static,1.826867989283572,2.3388795961214317
