date,feature_set,protocol,RV_target,RV_pred
2020-01-06,core,static,0.443829037,0.5888296398710897
2020-01-07,core,static,0.447919573,0.5335073448516318
2020-01-08,core,static,1.027152773,0.7419639472986689
2020-01-09,core,static,0.400295234,0.735549023161077
2020-01-10,core,static,0.508165364,0.43963377571053747
2020-01-14,core,static,0.471203499,0.383516119397644
2020-01-15,core,static,0.343579157,0.4260043911963148
2020-01-16,core,static,0.330707564,0.3234227672018541
2020-01-17,core,static,0.275326113,0.31760606332446534
2020-01-20,core,static,0.247012754,0.1990631394356791
2020-01-21,core,static,0.602698829,0.45074289700331116
2020-01-22,core,static,0.333309522,0.4897463145343803
2020-01-23,core,static,0.519067395,0.38789259172139434
2020-01-24,core,static,0.357799229,0.3731381139613705
2020-01-27,core,static,0.54408387,0.4722474574855231
2020-01-28,core,static,0.604298524,0.41630210172120286
2020-01-29,core,static,0.416585653,0.49348061502571583
2020-01-30,core,static,0.649670362,0.8922116459586675
2020-01-31,core,static,0.766731377,0.6723081869562091
2020-02-03,core,static,0.71047625,0.6966394690820863
2020-02-04,core,static,0.551705316,0.6622061837489304
2020-02-05,core,static,0.552148388,0.5280816923006638
2020-02-06,core,static,0.612367349,0.8135363071454516
2020-02-07,core,static,0.595072367,0.5694939447864905
2020-02-10,core,static,0.569252315,0.5318311992307438
2020-02-12,core,static,0.597908773,0.5154186048349093
2020-02-13,core,static,0.505251332,0.4791569600002982
2020-02-14,core,static,0.432818531,0.48549250869364596
2020-02-17,core,static,0.685831233,0.5586139399800311
2020-02-18,core,static,0.550133498,0.7116134425630174
2020-02-19,core,static,0.453024339,0.58864027687535
2020-02-20,core,static,0.909203928,0.7626313187035717
2020-02-21,core,static,0.69606655,0.672356141499083
2020-02-25,core,static,1.977907045,1.3676085749561662
2020-02-26,core,static,1.144741078,1.0885645477510248
2020-02-27,core,static,0.999743708,1.25228340223733
2020-02-28,core,static,1.812671215,1.6626808779528988
2020-03-02,core,static,1.690420042,1.7677503030368236
2020-03-03,core,static,1.299304182,1.668697175352496
2020-03-04,core,static,1.276170519,1.181207581397433
2020-03-05,core,static,0.896021844,0.9156043796481791
2020-03-06,core,static,0.924346866,1.3974729337954015
2020-03-09,core,static,2.136873712,2.279221782687933
2020-03-10,core,static,2.992283522,2.3965727994248356
2020-03-11,core,static,1.907355177,1.9247023231967244
2020-03-12,core,static,2.338532313,2.458208299996179
2020-03-13,core,static,6.204045398,4.095959657837713
2020-03-16,core,static,3.785798664,3.013132491276447
2020-03-17,core,static,4.355636836,3.3344736178069017
2020-03-18,core,static,2.641051938,2.642702908843708
2020-03-19,core,static,2.735579004,2.7203196844294064
2020-03-23,core,static,2.372933879,2.217000538376274
2020-03-24,core,static,3.043653469,2.6600020005312675
2020-03-25,core,static,3.030864193,2.9683323544847346
2020-03-26,core,static,2.714886874,2.641146180450763
2020-03-27,core,static,2.881819608,2.0047477132852043
2020-03-30,core,static,1.653753133,1.9802716083615408
2020-03-31,core,static,1.782464038,1.7822771209750847
2020-04-01,core,static,1.90831348,2.817766830349997
2020-04-02,core,static,2.137783925,1.7370955180260652
2020-04-03,core,static,1.416143394,1.6534307280749538
2020-04-06,core,static,2.191153262,2.2712239938840773
2020-04-07,core,static,2.200023272,1.8983353538899617
2020-04-08,core,static,2.17473622,2.0956423878278287
2020-04-09,core,static,1.129311095,1.3483255577355369
2020-04-10,core,static,0.94408103,1.1996708525937787
2020-04-13,core,static,0.975749801,1.3852823136046695
2020-04-14,core,static,1.2967237,1.6450739192142598
2020-04-15,core,static,1.249582365,1.0200434676668377
2020-04-16,core,static,0.833278258,1.058804210046115
2020-04-17,core,static,1.198615318,1.1606095091011832
2020-04-20,core,static,0.817113554,0.9364324937734739
2020-04-21,core,static,1.104070623,1.1655360197059652
2020-04-22,core,static,1.151931086,1.063177835665162
2020-04-23,core,static,0.868628915,0.9445204748517917
2020-04-24,core,static,0.661546247,0.8669431535847328
2020-04-27,core,static,0.899870304,1.1079736766143913
2020-04-28,core,static,0.776415023,0.8049265620575131
2020-04-30,core,static,1.134217036,0.9268392608615232
2020-05-01,core,static,0.884076521,1.4097233046228181
2020-05-07,core,static,0.718969849,0.9231456341026079
2020-05-08,core,static,0.964118011,0.9147494124370366
2020-05-11,core,static,0.701833851,0.8669580722112398
2020-05-12,core,static,0.765501596,0.6692864253152286
2020-05-13,core,static,0.738572469,0.861347181004677
2020-05-14,core,static,0.786095812,0.9556045633219556
2020-05-15,core,static,1.065849985,0.9958391247404585
2020-05-18,core,static,0.718953333,0.7711219302177501
2020-05-19,core,static,0.986823879,0.7440809837000495
2020-05-20,core,static,0.542957235,0.8201243900007493
2020-05-21,core,static,0.637151059,0.7437338579954768
2020-05-22,core,static,0.880887866,0.8543645049580504
2020-05-25,core,static,0.480314406,0.6623118633262945
2020-05-26,core,static,0.680123899,0.919221852202973
2020-05-27,core,static,1.099315168,0.8331275276284055
2020-05-28,core,static,1.240934257,0.9811401033234594
2020-05-29,core,static,0.74741215,0.8734509010736512
2020-06-01,core,static,0.779882255,0.7789202231563767
2020-06-02,core,static,0.740833639,0.8180543668258979
2020-06-03,core,static,1.175509488,0.924424587200857
2020-06-04,core,static,1.019072518,1.0836468722708976
2020-06-05,core,static,0.752184971,0.9028710393340621
2020-06-08,core,static,0.705807737,0.6301309030380259
2020-06-09,core,static,0.800625867,0.7484135198594694
2020-06-10,core,static,0.644006769,0.8014613652488479
2020-06-11,core,static,1.057786066,1.2129896226992933
2020-06-12,core,static,1.873530721,1.2822303572437892
2020-06-15,core,static,1.253188413,1.8764656269067492
2020-06-16,core,static,1.762280922,1.5819671929812245
2020-06-17,core,static,1.132329186,1.0044833020041488
2020-06-18,core,static,1.039238823,1.0701539499675619
2020-06-19,core,static,0.711312978,0.8485982804867636
2020-06-22,core,static,0.740172733,0.8490277678982452
2020-06-23,core,static,1.328171393,1.054342432589115
2020-06-24,core,static,0.650854447,0.8121910068352729
2020-06-25,core,static,0.837126421,0.8548989852035981
2020-06-26,core,static,0.52225455,0.7194014167819012
2020-06-29,core,static,1.042937423,0.927023972513179
2020-06-30,core,static,0.802324787,0.722828084022822
2020-07-01,core,static,0.675392123,0.8968936530716803
2020-07-02,core,static,0.864374712,0.6859731877351816
2020-07-03,core,static,0.543806561,0.6717760200937009
2020-07-06,core,static,0.722722416,0.9244227514566985
2020-07-07,core,static,0.679454142,0.6634130754610916
2020-07-08,core,static,0.638745327,0.7220664076221757
2020-07-09,core,static,0.744665426,0.7183152054222208
2020-07-10,core,static,0.674234845,0.8259654912396979
2020-07-13,core,static,0.493799481,0.68199026802635
2020-07-14,core,static,0.443172384,0.5286174715012334
2020-07-15,core,static,0.5759464,0.5235232766179208
2020-07-16,core,static,0.500501004,0.6190131483589201
2020-07-17,core,static,0.604128131,0.5950307849651153
2020-07-20,core,static,0.543316422,0.5673258211825
2020-07-21,core,static,0.495727185,0.466334501037461
2020-07-22,core,static,0.400900443,0.46551378850487835
2020-07-27,core,static,0.530159459,0.6561977542146011
2020-07-28,core,static,0.402418128,0.5268347263843929
2020-07-29,core,static,0.555561983,0.5808025016024893
2020-07-30,core,static,0.4355534,0.5285002982202303
2020-07-31,core,static,0.827835813,1.2392750832086072
2020-08-03,core,static,0.800551802,0.7548443627746119
2020-08-04,core,static,0.531000254,0.6484501896758459
2020-08-05,core,static,0.685309929,0.5771704894155383
2020-08-06,core,static,0.662495102,0.6821536290380366
2020-08-07,core,static,0.582473762,0.6928121487248076
2020-08-12,core,static,0.801026568,0.6074888759746699
2020-08-13,core,static,0.492186934,0.6655309792053403
2020-08-14,core,static,0.376563669,0.46066259117929226
2020-08-17,core,static,0.46562209,0.5141127897104432
2020-08-18,core,static,0.498476245,0.48379117366313357
2020-08-19,core,static,0.479517149,0.5201268834654278
2020-08-20,core,static,0.535003939,0.6057373228605808
2020-08-21,core,static,0.663627343,0.5534002315007953
2020-08-24,core,static,0.472725062,0.48978902156895215
2020-08-25,core,static,0.44046512,0.5176798110023391
2020-08-26,core,static,0.527012451,0.4346941288194841
2020-08-27,core,static,0.406005229,0.49226475166628786
2020-08-28,core,static,2.412221136,1.3618643935437196
2020-08-31,core,static,0.603577303,0.9531194461039549
2020-09-01,core,static,0.622983314,0.5722137435780195
2020-09-02,core,static,0.36441459,0.5508599507544049
2020-09-03,core,static,0.494984937,0.5546147358546203
2020-09-04,core,static,0.561056863,0.6375571053419609
2020-09-07,core,static,0.521269186,0.4673366993694056
2020-09-08,core,static,0.344895876,0.4499147294457539
2020-09-09,core,static,0.600426628,0.4948385717357905
2020-09-10,core,static,0.439098721,0.461241630091769
