date,RV_target,RV_d,RV_w,RV_m,log_return,neg_return,semivariance,parkinson_rv,hl_range,log_volume,implied_vol,fx_level,fx_change,rate_3y,rate_10y,rate_spread,policy_rate,gold_chg,crb_chg,wti_chg,natgas_chg,corn_chg,spillover_SP500,spillover_Nikkei,epu,weekday_sin,weekday_cos,momentum_1w,momentum_1m,momentum_3m,momentum_6m,US_RV_target,US_RV_d,US_RV_w,US_RV_m,US_log_return,US_neg_return,US_semivariance,US_parkinson_rv,US_hl_range,US_log_volume,US_implied_vol,US_fx_level,US_fx_change,US_rate_3y,US_rate_10y,US_rate_spread,US_policy_rate,US_gold_chg,US_crb_chg,US_wti_chg,US_natgas_chg,US_corn_chg,US_spillover_Nikkei,US_spillover_KOSPI,US_epu,US_weekday_sin,US_weekday_cos,US_momentum_1w,US_momentum_1m,US_momentum_3m,US_momentum_6m,split
2001-02-13,1.243384986546001,1.604014054340547,1.591787506002485,1.976017432357577,-0.000701180348934,-0.000701180348934,4.916538817312385e-07,0.0001199622217214,0.0182704833160761,28.31935824672486,,1265.2,0.0030920478871006,5.06,5.98,0.9200000000000008,5.0,-0.0019033117624667,0.0036502737705328,-0.0049164208456244,0.0340147740937983,-0.0023781212841854,0.0117578583137374,0.0,99.18650665092996,0.9510565162951536,0.3090169943749475,0.0208,0.0186,0.111,-0.1709,0.8310874408535578,0.837100267086281,0.8008957124634138,0.924435576326196,0.0117578583137374,0.0,0.0,6.188177264165435e-05,0.0130195217656034,17.83462949646199,21.92,111.19,-0.0029591104734576,4.775,5.04621,0.27121,5.5,0.0026717557251907,-0.0077992825850751,-0.0167579761521108,-0.0626409017713366,0.0,-0.0147829665819335,0.0065709900808916,99.18650665092996,0.0,1.0,-0.0177,0.009,-0.0262,-0.0963,train
2001-02-14,1.12670699294759,1.243384986546001,1.518592521830662,1.936186301052339,0.0083984495106547,0.0,0.0,0.0002336695704375,0.0252885745988108,28.39738576511876,,1256.4,-0.0069554220676572,5.19,6.03,0.8399999999999999,5.0,-0.0038138825324179,-0.0103131305582542,-0.0214097496706191,-0.0832364180096362,0.0143027413587604,-0.0086897655654364,0.0219109106883276,99.18650665092996,0.5877852522924732,-0.8090169943749473,0.048,0.0271,0.0919,-0.1765,0.8289841146613854,0.8310874408535578,0.8180680889356348,0.893994862637349,-0.0086897655654364,-0.0086897655654364,7.551202558224557e-05,7.479396231892686e-05,0.0144904458598725,17.87809643524128,21.37,111.96,0.0069250831909344,4.824,5.06636,0.2423600000000006,5.5,-0.0019033117624667,0.0036502737705328,-0.0049164208456244,0.0340147740937983,-0.0023781212841854,0.0,0.0062444225104138,99.18650665092996,0.9510565162951536,0.3090169943749475,-0.0247,0.0004,-0.024,-0.104,train
2001-02-15,1.194903323550487,1.12670699294759,1.441131970201625,1.870721012934649,-0.0003312739168653,-0.0003312739168653,1.097424079952922e-07,9.48744844464965e-05,0.016317943110846,28.33435622287598,,1252.1,-0.003422476918179,5.14,6.01,0.8700000000000001,5.0,-0.0164624808575804,-0.0114525913060988,-0.0306294177044765,0.0137731061978978,-0.0035252643948295,-0.0021861914336732,-0.0189701679127324,99.18650665092996,-0.587785252292473,-0.8090169943749476,0.0204,0.0077,0.0828,-0.1768,0.941556611445606,0.8289841146613854,0.8533162379973916,0.89253300008626,-0.0021861914336732,-0.0021861914336732,4.779432984666197e-06,5.364885600625932e-05,0.012166393093805,17.97307436943611,21.52,112.04,0.0007145409074671,4.962,5.13314,0.1711400000000003,5.5,-0.0038138825324179,-0.0103131305582542,-0.0214097496706191,-0.0832364180096362,0.0143027413587604,0.0219109106883276,-0.000701180348934,99.18650665092996,0.5877852522924732,-0.8090169943749473,-0.0186,-0.0018,-0.0484999999999999,-0.1178,train
2001-02-16,0.991007951687794,1.194903323550487,1.347790322714483,1.807571309795447,0.0021347904346745,0.0,0.0,5.158486410046165e-05,0.0120181180982609,28.24783407885746,,1246.9,-0.0041530229214917,5.32,6.1,0.7799999999999994,5.0,0.0112884390813548,0.0053572337933491,0.0124999999999999,-0.0046478369681802,0.0,0.0080907753663812,0.0071522842811392,99.18650665092996,-0.9510565162951536,0.3090169943749472,0.0159,0.0025,0.0899,-0.1947,0.8949977330382352,0.941556611445606,0.846742574158224,0.8878281410371713,0.0080907753663812,0.0,0.0,4.863570828954959e-05,0.0115859220117441,18.00295078476087,20.27,113.2,0.0103534451981435,4.931,5.16313,0.2321299999999997,5.5,-0.0164624808575804,-0.0114525913060988,-0.0306294177044765,0.0137731061978978,-0.0035252643948295,-0.0189701679127324,0.0083984495106547,99.18650665092996,-0.587785252292473,-0.8090169943749476,-0.0044,0.0063,-0.0455,-0.1063,train
2001-02-19,1.147947320223363,0.991007951687794,1.232003461814484,1.757251990835409,-0.013732021139275,-0.013732021139275,0.0001885684045694,8.356773778925319e-05,0.0151339936648398,28.10696394813974,,1242.4,-0.0036089501964873,5.4,6.25,0.8499999999999996,5.0,0.0,0.0,0.0,0.0,0.0,-0.0190863206347724,0.0056193006563592,99.18650665092996,0.0,1.0,-0.0042,-0.0373,0.0824,-0.1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
2001-02-20,1.595424091842354,1.147947320223363,1.140790114991047,1.710600532780557,0.0200270504138856,0.0,0.0,0.000261534436716,0.0265959194401551,28.63249639047952,,1248.0,0.0045074050225368,5.4,6.23,0.8300000000000001,5.0,-0.0084680523479598,-0.0061138069718673,-0.0198902606310014,-0.0520833333333333,0.0011792452830188,0.0,-0.0218495641608233,99.18650665092996,0.9510565162951536,0.3090169943749475,0.0166,-0.0178,0.1328,-0.1642,1.539463237394774,0.8949977330382352,0.866745233417013,0.8881141892837147,-0.0190863206347724,-0.0190863206347724,0.0003642876353733,9.474302421120013e-05,0.0162347391147341,18.00629018328431,22.12,112.26,-0.0083038869257949,4.852,5.09868,0.2466799999999996,5.5,0.0112884390813548,0.0053572337933491,0.0124999999999999,-0.0046478369681802,0.0,0.0071522842811392,-0.0003312739168653,99.18650665092996,-0.9510565162951536,0.3090169943749472,-0.0101,-0.0189,-0.0516,-0.1205,train
2001-02-21,1.366094232724448,1.595424091842354,1.211197936050318,1.66147323230643,-0.0236200697259155,-0.0236200697259155,0.0005579076938571,0.0001221288122168,0.0185692900274165,28.51920985989167,,1243.3,-0.0037660256410256,5.72,6.62,0.9000000000000004,5.0,0.0069875776397514,-0.0035726116759676,-0.0017494751574527,-0.0250094732853353,-0.0082449941107184,-0.0175088856667811,0.0024624715149623,99.18650665092996,0.5877852522924732,-0.8090169943749473,-0.0154,-0.0407,0.1187,-0.1772,0.8860684632357282,1.539463237394774,1.007217827478712,0.9014793768173728,-0.0175088856667811,-0.0175088856667811,0.0003065610772924,0.0001780149415843,0.0224560964548767,17.91726886632997,24.69,112.82,0.0049884197398895,4.846,5.10071,0.2547100000000002,5.5,-0.0084680523479598,-0.0061138069718673,-0.0198902606310014,-0.0520833333333333,0.0011792452830188,0.0056193006563592,0.0021347904346745,99.18650665092996,0.9510565162951536,0.3090169943749475,-0.0302,-0.0474,-0.0474,-0.1426,train
2001-02-22,1.720905272639665,1.366094232724448,1.259075384005689,1.5969159829327,-0.0188809792463343,-0.0188809792463343,0.0003564913773005,0.0003308257205404,0.0301331824960146,28.46423888687913,,1235.7,-0.0061127644172764,5.66,6.75,1.09,5.0,0.0015420200462608,-0.0022300193336538,0.0101647388713634,-0.0007773027594246,-0.003562945368171,-0.0186809209597863,0.006782422218173,99.18650665092996,-0.587785252292473,-0.8090169943749476,-0.0335,-0.0702,0.1169,-0.2101,1.119386097791553,0.8860684632357282,1.018214031955146,0.8987528686299568,-0.0186809209597863,-0.0186809209597863,0.0003489768079057,0.0001993404672786,0.0237478789423788,17.96961184486157,25.75,113.12,0.0026591029959228,4.846,5.13522,0.2892200000000003,5.5,0.0069875776397514,-0.0035726116759676,-0.0017494751574527,-0.0250094732853353,-0.0082449941107184,0.0024624715149623,0.0200270504138856,99.18650665092996,0.5877852522924732,-0.8090169943749473,-0.0461,-0.065,-0.0683,-0.1629,train
2001-02-23,1.775898855977446,1.720905272639665,1.364275773823525,1.582185043554138,0.0001885288754695,0.0,0.0,0.0001284728293476,0.0189196599945159,28.38017474151152,,1244.3,0.0069596180302662,6.0,7.08,1.08,5.0,0.0088529638183219,0.0035524251837726,0.0076335877862594,-0.0021392454297938,-0.00238379022646,-0.0019536785197305,-0.0106624153003603,99.18650665092996,-0.9510565162951536,0.3090169943749472,-0.0354,-0.07,0.1346,-0.1893,1.864233902624346,1.119386097791553,1.07629442858118,0.8989325183177197,-0.0019536785197305,-0.0019536785197305,3.816859758456574e-06,0.0002328494688883,0.0252310786864833,18.1274935250172,26.76,113.34,0.001944837340877,4.801,5.1454,0.3444000000000003,5.5,0.0015420200462608,-0.0022300193336538,0.0101647388713634,-0.0007773027594246,-0.003562945368171,0.006782422218173,-0.0236200697259155,99.18650665092996,-0.587785252292473,-0.8090169943749476,-0.0556,-0.0670999999999999,-0.0526,-0.1637,train
2001-02-26,1.125393120273089,1.775898855977446,1.521253954681455,1.598948500089624,0.0030799791638557,0.0,0.0,7.319330387682854e-05,0.014231531469965,28.22079635785566,,1246.6,0.0018484288354898,5.87,6.99,1.12,5.0,0.0179320869896986,-0.0086172109250092,-0.021349862258953,-0.0259208731241473,0.0,-0.0055709558651842,0.0009809858160566,99.18650665092996,0.0,1.0,-0.019,-0.0108,0.1026,-0.198,1.865987771053176,1.864233902624346,1.260829886816927,0.93830547585575,-0.0055709558651842,-0.0055709558651842,3.103554925183123e-05,0.0002844957245769,0.0277880339685036,18.03997981016665,27.21,112.03,-0.0115581436386095,4.755,5.09868,0.34368,5.5,0.0088529638183219,0.0035524251837726,0.0076335877862594,-0.0021392454297938,-0.00238379022646,-0.0106624153003603,-0.0188809792463343,99.18650665092996,-0.9510565162951536,0.3090169943749472,-0.0428,-0.0842,-0.0579,-0.1727,train
2001-02-27,1.616567723997977,1.125393120273089,1.5167431146914,1.574789897574516,-0.0133290590526606,-0.0133290590526606,0.0001776638152293,0.0004384301054002,0.035424277576744,28.39585573436849,,1247.8,0.0009626183218354,5.74,6.89,1.1499999999999997,5.0,0.0059970014992503,0.0005100884153252,-0.0102040816326531,0.0562224889955982,0.044205495818399,0.0173387381745715,0.015264570538017,99.18650665092996,0.9510565162951536,0.3090169943749475,-0.0512,-0.0239,0.0425,-0.2086,1.142813176044974,1.865987771053176,1.455027894419915,0.9832928765516402,0.0173387381745715,0.0,0.0,0.0001546479189158,0.0204946160217725,17.90179713632802,25.43,112.77,0.0066053735606532,4.687,5.03801,0.3510099999999996,5.5,0.0179320869896986,-0.0086172109250092,-0.021349862258953,-0.0259208731241473,0.0,0.0009809858160566,0.0001885288754695,99.18650665092996,0.0,1.0,-0.026,-0.0644,-0.0552,-0.1585,train
