date,feature_set,protocol,RV_target,RV_pred
2007-08-01,core,static,0.880103381,0.9674081315403382
2007-08-02,core,static,1.440892311,1.0536757696862415
2007-08-03,core,static,1.064901696,0.9556021230769582
2007-08-06,core,static,0.923194533,1.0006697911174267
2007-08-07,core,static,0.763156427,0.8073538086863821
2007-08-08,core,static,0.767076401,0.8290286611718947
2007-08-09,core,static,0.729142043,0.6798526805562165
2007-08-10,core,static,1.199605537,1.038077889101199
2007-08-13,core,static,0.935748199,0.8809703362641413
2007-08-14,core,static,0.601165523,0.6599980762936186
2007-08-15,core,static,0.869264329,0.8672926904279759
2007-08-16,core,static,1.703508475,1.389897470158371
2007-08-17,core,static,1.891166394,1.8369096719320104
2007-08-20,core,static,1.884293639,1.7225045782290986
2007-08-21,core,static,1.239924028,1.4375873943292605
2007-08-22,core,static,0.92904145,0.9817599164963926
2007-08-23,core,static,1.203796327,1.1117474124125024
2007-08-24,core,static,0.759028228,0.9152459467509743
2007-08-27,core,static,0.74931331,0.9646213325990673
2007-08-28,core,static,0.643669331,0.8490004463735529
2007-08-29,core,static,1.360722677,0.9155210573545084
2007-08-30,core,static,0.884478117,0.9096892409591687
2007-08-31,core,static,0.765922942,1.0072655001551023
2007-09-03,core,static,0.73561737,0.6906376363796547
2007-09-04,core,static,0.646959721,0.70799640678102
2007-09-05,core,static,0.822203926,1.1267401186495247
2007-09-06,core,static,1.282779039,1.4034055305420416
2007-09-07,core,static,0.948389339,1.0163772611502502
2007-09-10,core,static,1.398300264,0.993366967719795
2007-09-11,core,static,1.083504123,1.2171401805784305
2007-09-12,core,static,1.310946124,1.1144787077904474
2007-09-13,core,static,0.815487722,0.826465179010999
2007-09-14,core,static,0.828726744,1.098362331475214
2007-09-18,core,static,0.880454616,1.0475520991286806
2007-09-19,core,static,1.326768719,1.077911377139641
2007-09-20,core,static,0.65482805,0.9336616989111427
2007-09-21,core,static,0.648135339,0.7098182896234702
2007-09-25,core,static,0.738892381,0.8195917909378612
2007-09-26,core,static,0.60008959,0.6488990979223863
2007-09-27,core,static,0.798136474,0.9848334102565328
2007-09-28,core,static,0.623738756,0.7979698922547322
2007-10-01,core,static,0.811875287,0.7800813214375333
2007-10-02,core,static,0.579759285,0.5715488595860732
2007-10-03,core,static,0.638478086,0.7075494071004134
2007-10-04,core,static,0.707450117,0.6323421459728661
2007-10-05,core,static,0.534444803,0.6203661888425701
2007-10-09,core,static,0.565422982,0.579381984459993
2007-10-10,core,static,0.492693793,0.5664766259998478
