date,protocol,RV_target,RV_pred
2001-09-03,static,0.7466042277205279,2.2217816079156223
2001-09-04,static,1.145187657080707,2.1133233955347532
2001-09-05,static,0.9867531322563172,2.308934803814254
2001-09-06,static,0.921046958756567,2.2215769157811898
2001-09-07,static,0.8651238258540369,2.10195476425776
2001-09-11,static,0.99968206501107,2.0090251851431673
2001-09-12,static,5.145089169831461,2.1579499437314418
2001-09-13,static,2.141277241582463,5.135010982914439
2001-09-14,static,2.776654382596077,4.947778122478031
2001-09-17,static,1.598265313075398,4.628632670860522
2001-09-18,static,1.388735551759585,4.300801047643149
2001-09-19,static,1.33415494338926,4.0806666993172
2001-09-20,static,1.503242950553236,3.6962771297642276
2001-09-21,static,1.443458076821423,3.395892277684167
2001-09-24,static,1.119927516331302,3.160556574521561
2001-09-25,static,1.551393454439589,2.995966198118081
2001-09-26,static,1.373535612432746,2.863445582520411
2001-09-27,static,1.110424643576952,2.643825572674154
2001-09-28,static,1.266041739793361,2.4567171401961834
2001-10-04,static,1.176198578616723,2.366544996406408
2001-10-05,static,0.912437491369051,2.7227581874858426
2001-10-08,static,0.9601295174541788,2.525182238591014
2001-10-09,static,0.8911104435597336,2.3944072368647884
2001-10-10,static,0.8368022970997714,2.3983487539731687
2001-10-11,static,0.7732897061975551,2.269463934066155
2001-10-12,static,1.120119325351991,2.3547572541280943
2001-10-15,static,0.8925480027266013,2.2132103096740816
2001-10-16,static,0.7437713553921258,2.101554789981116
2001-10-17,static,0.879035460374567,2.0793547548083025
2001-10-18,static,1.102221938638948,2.033238076892566
2001-10-19,static,0.9248604870898496,1.966301785463492
2001-10-22,static,0.9472693825919452,1.9094190817539147
2001-10-23,static,0.9564705608955496,1.8446422277991221
2001-10-24,static,0.7433818266000797,1.7957454157513357
2001-10-25,static,0.891346758804074,1.90720644129402
2001-10-26,static,0.8608277187194561,1.8428784982766677
2001-10-29,static,0.8435974880065753,1.7918676705796988
2001-10-30,static,0.8696052711125825,1.7743408889266379
2001-10-31,static,0.7350604556807154,1.9785891719692075
2001-11-01,static,0.8026954234925082,1.9197672546722053
2001-11-02,static,0.8605294848512386,1.901066678712288
2001-11-05,static,0.924983694445086,1.8881415169428777
2001-11-06,static,0.8102730077664028,1.9674666707212438
2001-11-07,static,0.7356961945444321,1.908125599074687
2001-11-08,static,1.165858047465042,1.85662511485571
2001-11-09,static,1.098137123554704,1.9372559519353305
2001-11-12,static,1.153564781501672,1.881818779161772
2001-11-13,static,1.596205823640548,1.8862339050862476
2001-11-14,static,1.006234922982203,1.8454368415343794
2001-11-15,static,1.572288792449402,2.1017628818343885
2001-11-16,static,1.051028718128577,2.0021051292064262
2001-11-19,static,1.538091223995183,1.938575695767797
2001-11-20,static,1.723045519214742,2.0840749579986135
2001-11-21,static,1.494629199332062,2.0753750900191132
2001-11-22,static,1.110903421767617,1.9809506463278639
2001-11-23,static,1.467233277016303,1.97780616703715
2001-11-26,static,1.82155706255802,2.2442569785348976
2001-11-27,static,2.376487829359536,2.6790861335631186
2001-11-28,static,1.826867989283572,2.498288152168391
2001-11-30,static,1.513803035473572,3.1738675382899397
2001-12-03,static,1.787136773097124,2.9884463583879026
2001-12-04,static,1.810811548301756,2.776813942444221
2001-12-05,static,1.933331873981805,2.569766961577117
2001-12-06,static,3.201974888641383,3.191963293215348
2001-12-07,static,2.083002605611428,2.926026439897018
2001-12-10,static,1.743564335427288,2.8577413988786136
2001-12-11,static,2.353218627950238,3.259485298140754
2001-12-12,static,2.186173563740766,2.98355660795698
2001-12-13,static,2.257690252861539,2.8144737729255125
2001-12-14,static,1.753668615952284,2.6146500672725925
2001-12-17,static,1.703746631209582,2.5105925778603804
2001-12-18,static,1.824488052476913,2.528034158023237
2001-12-19,static,1.606913198559586,2.3724856350844568
2001-12-20,static,1.755229414515379,2.2354643849611397
2001-12-21,static,1.439663388505452,2.3288645807648787
2001-12-24,static,1.368207245133207,2.4572333928291776
2001-12-26,static,1.063168211085151,2.3010418527360326
2001-12-27,static,2.189078874110981,2.2075843365612773
2001-12-28,static,1.516338632175214,2.243648526877301
2002-01-02,static,2.187262210942255,2.517511058652958
2002-01-03,static,2.12373366999325,2.854147264913307
2002-01-04,static,1.36550615514065,2.6388691122960948
2002-01-07,static,1.98613936437527,2.648313071199575
2002-01-08,static,1.446533371115233,2.4671538945570917
2002-01-09,static,1.696238280823481,2.451042452777529
2002-01-10,static,1.814648978833648,2.4404447623698684
2002-01-11,static,1.667684558567357,2.56322471797801
2002-01-14,static,1.629561197807557,2.388623767322707
2002-01-15,static,1.532822962650286,2.391027701100075
2002-01-16,static,1.781030740964344,2.5810687330792588
2002-01-17,static,1.576298760937152,2.4356518542129355
2002-01-21,static,1.482450774994232,2.2844443199169073
2002-01-22,static,1.311908978403609,2.1629665619208347
2002-01-23,static,1.308388373391479,2.083664870910088
2002-01-24,static,1.590331369100792,2.187852496090245
2002-01-25,static,1.598927209093647,2.201422034344299
2002-01-29,static,1.63259299481714,2.2381607073604215
2002-01-30,static,1.339845044935794,2.1155054648286655
2002-01-31,static,1.303690811634415,2.3371184332287025
2002-02-01,static,1.475071606322893,2.1989943598548565
2002-02-04,static,1.483778937040488,2.101254157753928
2002-02-05,static,1.612008231331342,2.0924608210679416
2002-02-06,static,1.259819171113061,2.052553355389628
2002-02-07,static,1.206454851699391,1.963120162472887
2002-02-08,static,1.468513969991433,2.0110570290659155
2002-02-14,static,1.762551567628874,2.018207927252922
2002-02-15,static,1.353448126977905,3.327029215264826
2002-02-18,static,1.285103075163623,3.0968300867781258
2002-02-19,static,1.330037295978951,2.86051700774818
2002-02-20,static,0.9250179465406608,2.6677644607134163
2002-02-21,static,1.448153060670038,2.4897118255689183
2002-02-22,static,1.300029540372064,2.3802276642645923
2002-02-25,static,1.120974997072192,2.2433743134553046
2002-02-26,static,0.9606084672701184,2.1197629671999607
2002-02-27,static,1.360693290566614,2.0656865006658798
2002-02-28,static,1.204821197689931,2.1892032880258605
