refit_step,regime,country,feature_set,L,protocol,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
0,normal,US,core,60,expanding,1,1.1028821800012736,0.05984593772222352,0.055256548968183626,0.05984593772222352,0.001
0,normal,US,core,60,expanding,2,0.4909379871437521,0.09279754116759871,0.09056852346264435,0.09279754116759871,0.001
0,normal,US,core,60,expanding,3,0.2629271477563099,0.05710834419742854,0.04938504542677087,0.05710834419742854,0.001
0,normal,US,core,60,expanding,4,0.21818567127449434,0.07092852969915162,0.06646808423826667,0.07092852969915162,0.001
0,normal,US,core,60,expanding,5,0.20978206076098552,0.05164044256323571,0.044310055151291855,0.05164044256323571,0.001
0,normal,US,core,60,expanding,6,0.19969636926213424,0.0555179016406434,0.04976007505410608,0.0555179016406434,0.001
0,normal,US,core,60,expanding,7,0.1877818381193367,0.049966743366418945,0.04313748506720428,0.049966743366418945,0.001
0,normal,US,core,60,expanding,8,0.1692756217605663,0.053617024832024344,0.049068301089890735,0.053617024832024344,0.001
0,normal,US,core,60,expanding,9,0.13469717202014825,0.04375367585895963,0.0406835506115732,0.04375367585895963,0.001
0,normal,US,core,60,expanding,10,0.13164399502412327,0.03999893021775482,0.03719502876617797,0.03999893021775482,0.001
0,normal,US,core,60,expanding,11,0.11049465569787328,0.038736618377386255,0.035964909393760715,0.038736618377386255,0.001
0,normal,US,core,60,expanding,12,0.11981167472758383,0.03805750283301805,0.034842600531383244,0.03805750283301805,0.001
0,normal,US,core,60,expanding,13,0.0989262389277921,0.03873583211508996,0.03509178608728406,0.03873583211508996,0.001
0,normal,US,core,60,expanding,14,0.09810099577208531,0.036558405763860005,0.03393535913921284,0.036558405763860005,0.001
0,normal,US,core,60,expanding,15,0.10804229358763882,0.03430859292362497,0.03148965901017537,0.03430859292362497,0.001
0,normal,US,core,60,expanding,16,0.07908922658265148,0.032540061220805334,0.0307192704658448,0.032540061220805334,0.001
0,normal,US,core,60,expanding,17,0.09937401637818351,0.0355222027538211,0.03252337528718817,0.0355222027538211,0.001
0,normal,US,core,60,expanding,18,0.10724593373350991,0.03098670010859565,0.02989781672924989,0.03098670010859565,0.001
0,normal,US,core,60,expanding,19,0.09044977634071691,0.03148219827858643,0.0306449373495486,0.03148219827858643,0.001
0,normal,US,core,60,expanding,20,0.10051286712314415,0.033020549170183454,0.032554744942121,0.033020549170183454,0.001
0,normal,US,core,60,expanding,21,0.0841647108464053,0.03284226336173397,0.031637074811753714,0.03284226336173397,0.001
0,normal,US,core,60,expanding,22,0.08766409565101971,0.030185532533213672,0.030011784689363222,0.030185532533213672,0.001
0,normal,US,core,60,expanding,23,0.07833094505359951,0.03242116586317185,0.03260401410235505,0.03242116586317185,0.001
0,normal,US,core,60,expanding,24,0.07520042344493277,0.03336551454124914,0.031285279448568126,0.03336551454124914,0.001
0,normal,US,core,60,expanding,25,0.09575688002653433,0.03130916615972395,0.0316818845041589,0.03130916615972395,0.001
0,normal,US,core,60,expanding,26,0.19898061066303613,0.05014511091595542,0.04053973534474229,0.05014511091595542,0.001
0,normal,US,core,60,expanding,27,0.08344649863692949,0.031569549632068115,0.03018105476152456,0.031569549632068115,0.001
0,normal,US,core,60,expanding,28,0.08004132034848117,0.031150910298862654,0.03072291346998878,0.031150910298862654,0.001
0,normal,US,core,60,expanding,29,0.07694707063009154,0.03083395017602857,0.030789101958376308,0.03083395017602857,0.0005
0,normal,US,core,60,expanding,30,0.0832217692459836,0.03189071077647066,0.03151426536252121,0.03189071077647066,0.0005
0,normal,US,core,60,expanding,31,0.08384747845128715,0.030657253538978593,0.030188542185532442,0.030657253538978593,0.0005
0,normal,US,core,60,expanding,32,0.1029673299392746,0.030451766534047763,0.03049092590700154,0.030451766534047763,0.0005
1,normal,US,core,60,expanding,1,1.098040926383267,0.05733014467211696,0.050403115561149105,0.05733014467211696,0.001
1,normal,US,core,60,expanding,2,0.561041558667062,0.05551785594056589,0.04640583862231709,0.05551785594056589,0.001
1,normal,US,core,60,expanding,3,0.15360216298337523,0.04223983017081176,0.03768731678909905,0.04223983017081176,0.001
1,normal,US,core,60,expanding,4,0.12999963229788927,0.04173700613677552,0.03750610889820112,0.04173700613677552,0.001
1,normal,US,core,60,expanding,5,0.1661718328360158,0.04619670373498644,0.03859196295979751,0.04619670373498644,0.001
1,normal,US,core,60,expanding,6,0.16511254339881679,0.0675652739872215,0.05970350254463965,0.0675652739872215,0.001
1,normal,US,core,60,expanding,7,0.1858840681114431,0.05981494385902406,0.05022720377207725,0.05981494385902406,0.001
1,normal,US,core,60,expanding,8,0.15012978096613291,0.04592705195925389,0.03978476694981411,0.04592705195925389,0.001
1,normal,US,core,60,expanding,9,0.1363785509604549,0.04435161007977639,0.03784782536025204,0.04435161007977639,0.001
1,normal,US,core,60,expanding,10,0.11671280909690493,0.03923769799952392,0.033129027956372535,0.03923769799952392,0.001
1,normal,US,core,60,expanding,11,0.09068456011612126,0.03680506103383306,0.031601224400866885,0.03680506103383306,0.001
1,normal,US,core,60,expanding,12,0.08944528323241178,0.03326770086374463,0.0301973015624792,0.03326770086374463,0.001
1,normal,US,core,60,expanding,13,0.14575624486271388,0.03464979200883896,0.03133380274708082,0.03464979200883896,0.001
1,normal,US,core,60,expanding,14,0.10304819305629392,0.03324977257971566,0.028835203966965296,0.03324977257971566,0.001
1,normal,US,core,60,expanding,15,0.10342756023511067,0.032192294816315054,0.02958740589408856,0.032192294816315054,0.001
1,normal,US,core,60,expanding,16,0.09692325618875303,0.03489992121481241,0.03196352725664813,0.03489992121481241,0.001
1,normal,US,core,60,expanding,17,0.08756174384978425,0.032176013531106606,0.028469108675590337,0.032176013531106606,0.001
1,normal,US,core,60,expanding,18,0.08407234102690854,0.03453198314785389,0.03057695153517004,0.03453198314785389,0.001
1,normal,US,core,60,expanding,19,0.10372813348880731,0.03795151214959975,0.03264672844175329,0.03795151214959975,0.001
1,normal,US,core,60,expanding,20,0.08696610774301083,0.031658915336643466,0.02867001583673622,0.031658915336643466,0.001
1,normal,US,core,60,expanding,21,0.1082925796508789,0.034316998498084804,0.030011193534968207,0.034316998498084804,0.001
1,normal,US,core,60,expanding,22,0.07647230204748749,0.03027452479823763,0.028126516939650653,0.03027452479823763,0.001
1,normal,US,core,60,expanding,23,0.09588806709277191,0.03400068688527824,0.029478385925610015,0.03400068688527824,0.001
1,normal,US,core,60,expanding,24,0.0751052133708501,0.03152755921574389,0.028789842566133008,0.03152755921574389,0.001
1,normal,US,core,60,expanding,25,0.1030492976328198,0.029690638127540983,0.027623105351047544,0.029690638127540983,0.001
1,normal,US,core,60,expanding,26,0.0861828479646498,0.028742313739860095,0.02762102696691537,0.028742313739860095,0.001
1,normal,US,core,60,expanding,27,0.07987193352610157,0.0322052030308041,0.029061634381746648,0.0322052030308041,0.001
1,normal,US,core,60,expanding,28,0.06970554632916132,0.033581341325242084,0.029460710536407548,0.033581341325242084,0.001
1,normal,US,core,60,expanding,29,0.09160876127740046,0.03477600284578749,0.030475003403436746,0.03477600284578749,0.001
1,normal,US,core,60,expanding,30,0.06949075298208494,0.030409842939885485,0.027797106026565543,0.030409842939885485,0.001
1,normal,US,core,60,expanding,31,0.07418228351443722,0.03520464110908572,0.030236540128057193,0.03520464110908572,0.001
1,normal,US,core,60,expanding,32,0.09452707904910651,0.03346305842638084,0.03006348760016767,0.03346305842638084,0.001
1,normal,US,core,60,expanding,33,0.10746400869396829,0.028639108830135478,0.02771187211230138,0.028639108830135478,0.0005
1,normal,US,core,60,expanding,34,0.07471080705787768,0.03003669713479605,0.027752630005462717,0.03003669713479605,0.0005
1,normal,US,core,60,expanding,35,0.07974962837292748,0.03058123775925634,0.027930288537760306,0.03058123775925634,0.0005
1,normal,US,core,60,expanding,36,0.08876321618260986,0.02890496306554433,0.02757074883499505,0.02890496306554433,0.0005
1,normal,US,core,60,expanding,37,0.06961261217786052,0.030009365758082083,0.027616254707917252,0.030009365758082083,0.0005
1,normal,US,core,60,expanding,38,0.12106462932950315,0.028165269804021897,0.02787177441227367,0.028165269804021897,0.0005
1,normal,US,core,60,expanding,39,0.0717950491958881,0.03004164228141907,0.02802746306665285,0.03004164228141907,0.0005
1,normal,US,core,60,expanding,40,0.1052045346953046,0.028657183699872406,0.02802335779314115,0.028657183699872406,0.0005
1,normal,US,core,60,expanding,41,0.07103676492244128,0.03002589104680396,0.027840809424622148,0.03002589104680396,0.0005
1,normal,US,core,60,expanding,42,0.1083956184564476,0.028126766777461957,0.02757078422165009,0.028126766777461957,0.0005
1,normal,US,core,60,expanding,43,0.06562880924705919,0.029262852801769983,0.027463545226555038,0.029262852801769983,0.0005
1,normal,US,core,60,expanding,44,0.09046522977204147,0.028514767536033735,0.02766220368862844,0.028514767536033735,0.0005
1,normal,US,core,60,expanding,45,0.07423992139906058,0.02783864941370853,0.02671878039476604,0.02783864941370853,0.0005
1,normal,US,core,60,expanding,46,0.06975493384944466,0.02773927634241152,0.02708493268236201,0.02773927634241152,0.0005
1,normal,US,core,60,expanding,47,0.07335513000761502,0.027983736246037907,0.02700529576817841,0.027983736246037907,0.0005
1,normal,US,core,60,expanding,48,0.06429957272167258,0.027898711112515573,0.02673052957847109,0.027898711112515573,0.0005
1,normal,US,core,60,expanding,49,0.07539971943278918,0.02759166037238653,0.026646907450325025,0.02759166037238653,0.0005
1,normal,US,core,60,expanding,50,0.06665289261737917,0.029367399173207364,0.02768805326184175,0.029367399173207364,0.0005
1,normal,US,core,60,expanding,51,0.09442513972764777,0.028168850958963505,0.027663877554511655,0.028168850958963505,0.0005
1,normal,US,core,60,expanding,52,0.07104447545003435,0.02793476256226551,0.02673706556427179,0.02793476256226551,0.0005
1,normal,US,core,60,expanding,53,0.08070839137489441,0.028278427519541464,0.02741763802025489,0.028278427519541464,0.0005
1,normal,US,core,60,expanding,54,0.063541747700794,0.028896119700405024,0.02693654254540023,0.028896119700405024,0.0005
1,normal,US,core,60,expanding,55,0.09624604924517147,0.02748039088582596,0.027049098725879215,0.02748039088582596,0.0005
1,normal,US,core,60,expanding,56,0.08129619797856875,0.02892351441784875,0.027153716856754263,0.02892351441784875,0.0005
1,normal,US,core,60,expanding,57,0.08505327259616019,0.02829036500443637,0.027308438448829853,0.02829036500443637,0.0005
1,normal,US,core,60,expanding,58,0.0591105253398825,0.0288174168570489,0.0274789794573355,0.0288174168570489,0.0005
1,normal,US,core,60,expanding,59,0.07245602691482554,0.028515257977477965,0.027352214140576137,0.028515257977477965,0.0005
1,normal,US,core,60,expanding,60,0.07039037102891836,0.02925730873546062,0.027167379243634424,0.02925730873546062,0.0005
1,normal,US,core,60,expanding,61,0.09726428895131628,0.027928745692063092,0.027080939423357726,0.027928745692063092,0.0005
1,normal,US,core,60,expanding,62,0.07523400304994024,0.028314113943786582,0.02682336458010415,0.028314113943786582,0.00025
1,normal,US,core,60,expanding,63,0.06922149024954596,0.02804188302462054,0.02704548283085602,0.02804188302462054,0.00025
1,normal,US,core,60,expanding,64,0.07169916021344118,0.028923727309485895,0.02736908363852095,0.028923727309485895,0.00025
1,normal,US,core,60,expanding,65,0.05977073922692347,0.028412733070381762,0.027268515290905012,0.028412733070381762,0.00025
2,normal,US,core,60,expanding,1,1.0921166485769844,0.0625800225895039,0.0557865892465298,0.0625800225895039,0.001
2,normal,US,core,60,expanding,2,0.2859166089853379,0.047357968986419245,0.040742306124705537,0.047357968986419245,0.001
2,normal,US,core,60,expanding,3,0.14249307492595684,0.04308134554240014,0.03899379005798927,0.04308134554240014,0.001
2,normal,US,core,60,expanding,4,0.1267575889228309,0.039259436959277326,0.03524320423603058,0.039259436959277326,0.001
2,normal,US,core,60,expanding,5,0.10888567185752591,0.03853798950012848,0.03412238912513623,0.03853798950012848,0.001
2,normal,US,core,60,expanding,6,0.10277189598530885,0.04063914329349302,0.036486155740343605,0.04063914329349302,0.001
2,normal,US,core,60,expanding,7,0.17687818550189882,0.055386789456117407,0.04875268191099167,0.055386789456117407,0.001
