refit_step,regime,country,feature_set,L,stage,epoch,train_loss,valid_loss,valid_mse,valid_qlike,lr
0,normal,US,core,22,tuning,28,0.07235230987703466,0.02966122814994373,0.029499225093883724,0.02966122814994373,0.0005
0,normal,US,core,22,tuning,29,0.07375052175240837,0.029338379082311947,0.02911105252831821,0.029338379082311947,0.0005
0,normal,US,core,22,tuning,30,0.07452527212959735,0.029120158804013394,0.02911446786121182,0.029120158804013394,0.0005
0,normal,US,core,22,tuning,31,0.07322458481766492,0.030460674165846982,0.0300550822117053,0.030460674165846982,0.0005
0,normal,US,core,22,tuning,32,0.10718053370734318,0.030453556263565162,0.03008490868221983,0.030453556263565162,0.0005
0,normal,US,core,22,tuning,33,0.07610116681862183,0.030620455059003796,0.02974622952843843,0.030620455059003796,0.0005
0,normal,US,core,22,tuning,34,0.07537918631836636,0.03025468063550415,0.0297049711395806,0.03025468063550415,0.0005
0,normal,US,core,22,tuning,35,0.07072010167491613,0.030094354818904073,0.02935874583604543,0.030094354818904073,0.0005
0,normal,US,core,22,tuning,36,0.08357675457596578,0.03031631746634338,0.03002109088504267,0.03031631746634338,0.0005
0,normal,US,core,22,tuning,37,0.06217370651805775,0.029869731188687767,0.029831145083892487,0.029869731188687767,0.00025
0,normal,US,core,22,tuning,38,0.06935018527974796,0.02958426003231759,0.029572759939011612,0.02958426003231759,0.00025
0,normal,US,core,22,tuning,39,0.06915180736505394,0.02945862093746785,0.029402538026009388,0.02945862093746785,0.00025
0,normal,US,core,22,tuning,40,0.07082098322879297,0.029472796903926502,0.029255444964342438,0.029472796903926502,0.00025
0,normal,US,core,60,tuning,1,0.9335287850155147,0.0658327476294782,0.05791039576407949,0.0658327476294782,0.001
0,normal,US,core,60,tuning,2,0.38636958962061047,0.08174205343158084,0.07581025367904558,0.08174205343158084,0.001
0,normal,US,core,60,tuning,3,0.3648087476219904,0.07774998232505911,0.06880025303528714,0.07774998232505911,0.001
0,normal,US,core,60,tuning,4,0.4654705234272122,0.04804840521383962,0.041630411439615746,0.04804840521383962,0.001
0,normal,US,core,60,tuning,5,0.2620195062793447,0.04271769640936857,0.037328995852602326,0.04271769640936857,0.001
0,normal,US,core,60,tuning,6,0.14618793077412592,0.05047209915595778,0.043897614236405716,0.05047209915595778,0.001
0,normal,US,core,60,tuning,7,0.1190439613202725,0.04151977774527732,0.03666516400785314,0.04151977774527732,0.001
0,normal,US,core,60,tuning,8,0.13478905236806685,0.041737022847553595,0.03653429140863211,0.041737022847553595,0.001
0,normal,US,core,60,tuning,9,0.1616251413652108,0.04043260100055425,0.03575541801279477,0.04043260100055425,0.001
0,normal,US,core,60,tuning,10,0.11174345455918457,0.038827586042551425,0.034678399157912834,0.038827586042551425,0.001
0,normal,US,core,60,tuning,11,0.13131527992152123,0.042180395183913436,0.03789062879007796,0.042180395183913436,0.001
0,normal,US,core,60,tuning,12,0.10424975668511242,0.04079949566435631,0.03590508788941877,0.04079949566435631,0.001
0,normal,US,core,60,tuning,13,0.12012287287160708,0.037730443156485,0.03333534309161981,0.037730443156485,0.001
0,normal,US,core,60,tuning,14,0.09023550728841306,0.03448103221058972,0.032142257656563415,0.03448103221058972,0.001
0,normal,US,core,60,tuning,15,0.10189359997830243,0.0356250207930319,0.03437993498776741,0.0356250207930319,0.001
0,normal,US,core,60,tuning,16,0.13276835907986015,0.037584024187552766,0.03427914086096136,0.037584024187552766,0.001
0,normal,US,core,60,tuning,17,0.09001314317348107,0.033350248513090514,0.031509312259938874,0.033350248513090514,0.001
0,normal,US,core,60,tuning,18,0.08844622430779368,0.03458561085439663,0.0324253793658593,0.03458561085439663,0.001
0,normal,US,core,60,tuning,19,0.09256835330788746,0.0343817277083587,0.033114733645626206,0.0343817277083587,0.001
0,normal,US,core,60,tuning,20,0.08730041481659015,0.03282454093608135,0.030565379224275883,0.03282454093608135,0.001
0,normal,US,core,60,tuning,21,0.08342488632090403,0.03100999417768612,0.030007893256401356,0.03100999417768612,0.001
0,normal,US,core,60,tuning,22,0.09214669637817902,0.03596935106272162,0.032027626954931984,0.03596935106272162,0.001
0,normal,US,core,60,tuning,23,0.0963972721183867,0.03054556191991216,0.029407036663750885,0.03054556191991216,0.001
0,normal,US,core,60,tuning,24,0.10763635311761295,0.03518226301762543,0.03390587327390791,0.03518226301762543,0.001
0,normal,US,core,60,tuning,25,0.13539062777366534,0.04587922340652354,0.03927541887866179,0.04587922340652354,0.001
0,normal,US,core,60,tuning,26,0.09030751901826262,0.0332219989071454,0.03131483177923167,0.0332219989071454,0.001
0,normal,US,core,60,tuning,27,0.08515395354600626,0.031045343092043255,0.029029073075873577,0.031045343092043255,0.001
0,normal,US,core,60,tuning,28,0.08719267591380356,0.03155599043828984,0.029630001921486477,0.03155599043828984,0.001
0,normal,US,core,60,tuning,29,0.07908779902946365,0.03197283758265716,0.029694245818987667,0.03197283758265716,0.001
0,normal,US,core,60,tuning,30,0.06900167748143402,0.029383779373899015,0.028976033195087562,0.029383779373899015,0.0005
0,normal,US,core,60,tuning,31,0.10657645224648063,0.029545157286114388,0.02936888566763387,0.029545157286114388,0.0005
0,normal,US,core,60,tuning,32,0.07562605777689745,0.029980860718369577,0.029177705183065693,0.029980860718369577,0.0005
0,normal,US,core,60,tuning,33,0.10346692579272998,0.029738938215484827,0.029191153532578777,0.029738938215484827,0.0005
0,normal,US,core,60,tuning,34,0.0770142292868304,0.028989016547546643,0.028527440367038307,0.028989016547546643,0.0005
0,normal,US,core,60,tuning,35,0.10916136154217382,0.0283137885475484,0.028985439519961124,0.0283137885475484,0.0005
0,normal,US,core,60,tuning,36,0.07763784481489695,0.02962545486808983,0.02893135683029419,0.02962545486808983,0.0005
0,normal,US,core,60,tuning,37,0.08526775799118164,0.0282182577423382,0.028641402172918613,0.0282182577423382,0.0005
0,normal,US,core,60,tuning,38,0.07313161016305832,0.029215107105647724,0.029014756225726822,0.029215107105647724,0.0005
0,normal,US,core,60,tuning,39,0.08841841724477237,0.028755981784893136,0.02856152561371741,0.028755981784893136,0.0005
0,normal,US,core,60,tuning,40,0.0745837454197548,0.029989509595555925,0.029119065844936096,0.029989509595555925,0.0005
0,normal,US,core,60,tuning,41,0.08106728114016938,0.02879462716268648,0.02907475291681384,0.02879462716268648,0.0005
0,normal,US,core,60,tuning,42,0.07309430168276979,0.02957672198005838,0.029089954446103027,0.02957672198005838,0.0005
0,normal,US,core,60,tuning,43,0.09733773638971285,0.027758005817853485,0.028583697901059517,0.027758005817853485,0.0005
0,normal,US,core,60,tuning,44,0.06964653716118337,0.02859655883096988,0.02882533760837062,0.02859655883096988,0.0005
0,normal,US,core,60,tuning,45,0.0906945973522566,0.027858360985945747,0.028494193387979812,0.027858360985945747,0.0005
0,normal,US,core,60,tuning,46,0.06717706139808316,0.028295915650117395,0.02843513718544848,0.028295915650117395,0.0005
0,normal,US,core,60,tuning,47,0.10351889178009013,0.027290696852768023,0.02830416763297065,0.027290696852768023,0.0005
0,normal,US,core,60,tuning,48,0.07408123804186861,0.028468606502182196,0.029094453728039982,0.028468606502182196,0.0005
0,normal,US,core,60,tuning,49,0.07392668555319575,0.029366832277443612,0.02851141474242856,0.029366832277443612,0.0005
0,normal,US,core,60,tuning,50,0.09707028385897919,0.027839586196347958,0.028596234434236416,0.027839586196347958,0.0005
0,normal,US,core,60,tuning,51,0.06553880862695405,0.027384793718350495,0.027687098341349792,0.027384793718350495,0.0005
0,normal,US,core,60,tuning,52,0.09390490689211987,0.02843496652840086,0.028928873578285275,0.02843496652840086,0.0005
0,normal,US,core,60,tuning,53,0.06128894700565201,0.027963279816722638,0.02806932602092447,0.027963279816722638,0.0005
0,normal,US,core,60,tuning,54,0.07423633528701908,0.028974922403919124,0.0286751212589001,0.028974922403919124,0.00025
0,normal,US,core,60,tuning,55,0.06757515710671796,0.028698996573639158,0.028643726073058227,0.028698996573639158,0.00025
0,normal,US,core,60,tuning,56,0.06912968317674441,0.028741157949128914,0.02876052316719953,0.028741157949128914,0.00025
0,normal,US,core,60,tuning,57,0.0703898890302722,0.029343403462411936,0.02894535094587935,0.029343403462411936,0.00025
0,normal,US,core,252,tuning,1,0.8910189639819232,0.10699684076417204,0.10718801281904515,0.10699684076417204,0.001
0,normal,US,core,252,tuning,2,0.8165704933813926,0.06414579916004533,0.05571768527092199,0.06414579916004533,0.001
0,normal,US,core,252,tuning,3,0.5898992361406056,0.05074188846790524,0.04431801190666059,0.05074188846790524,0.001
0,normal,US,core,252,tuning,4,0.22552927660662714,0.049916555786847214,0.04229603168874861,0.049916555786847214,0.001
0,normal,US,core,252,tuning,5,0.2165806521779231,0.06655816856353061,0.05768852186179444,0.06655816856353061,0.001
0,normal,US,core,252,tuning,6,0.28346105437713504,0.048305552680745566,0.04183254825326765,0.048305552680745566,0.001
0,normal,US,core,252,tuning,7,0.2502506182759902,0.04691572330704703,0.040830155989162537,0.04691572330704703,0.001
0,normal,US,core,252,tuning,8,0.15553617462139346,0.04286062647531768,0.03785794137023654,0.04286062647531768,0.001
0,normal,US,core,252,tuning,9,0.12762888294246685,0.039568163371130456,0.03536638843536141,0.039568163371130456,0.001
0,normal,US,core,252,tuning,10,0.1241089024470866,0.03768587872540995,0.03481277886027168,0.03768587872540995,0.001
0,normal,US,core,252,tuning,11,0.14413744914514248,0.044430760906989074,0.03885902888454468,0.044430760906989074,0.001
0,normal,US,core,252,tuning,12,0.10067059727694604,0.037281050338426706,0.03393902121619745,0.037281050338426706,0.001
0,normal,US,core,252,tuning,13,0.11250113674853146,0.03338975506937473,0.031185199561797584,0.03338975506937473,0.001
0,normal,US,core,252,tuning,14,0.10633254195254874,0.03155422233213784,0.030992313763016296,0.03155422233213784,0.001
0,normal,US,core,252,tuning,15,0.10800305424658468,0.03171278830406076,0.032020600247583374,0.03171278830406076,0.001
0,normal,US,core,252,tuning,16,0.09707442360324155,0.031177356965625902,0.0306544245732396,0.031177356965625902,0.001
0,normal,US,core,252,tuning,17,0.11886640959762033,0.03597053714887808,0.03429098799824715,0.03597053714887808,0.001
0,normal,US,core,252,tuning,18,0.09717470810706691,0.034286662702058546,0.03280239048682654,0.034286662702058546,0.001
0,normal,US,core,252,tuning,19,0.09424116099897822,0.030385388157394746,0.03049232966446947,0.030385388157394746,0.001
0,normal,US,core,252,tuning,20,0.09920378995111948,0.03829077969553905,0.03502967564956001,0.03829077969553905,0.001
0,normal,US,core,252,tuning,21,0.09713385732935183,0.036645662672071325,0.03339368603726032,0.036645662672071325,0.001
0,normal,US,core,252,tuning,22,0.08722776454999219,0.02947195938296269,0.029118341872313984,0.02947195938296269,0.001
0,normal,US,core,252,tuning,23,0.08294943639076223,0.03128624379830856,0.029252566772664017,0.03128624379830856,0.001
0,normal,US,core,252,tuning,24,0.0823142777232188,0.030798380597550086,0.029791191536859562,0.030798380597550086,0.001
0,normal,US,core,252,tuning,25,0.13235118978628524,0.04391665191025011,0.03762376400469084,0.04391665191025011,0.001
0,normal,US,core,252,tuning,26,0.08892012765908669,0.03786395282899198,0.03454973646568451,0.03786395282899198,0.001
0,normal,US,core,252,tuning,27,0.11402940995110038,0.03984195583636133,0.03485808673171187,0.03984195583636133,0.001
0,normal,US,core,252,tuning,28,0.08913637881574069,0.032532615227518276,0.029969987882809204,0.032532615227518276,0.001
0,normal,US,core,252,tuning,29,0.10978998519352005,0.03075818068361552,0.029875947066799927,0.03075818068361552,0.0005
0,normal,US,core,252,tuning,30,0.09375343377644306,0.031127676944831026,0.02946944612818273,0.031127676944831026,0.0005
0,normal,US,core,252,tuning,31,0.07970135999725486,0.02973410328246338,0.028897752204961456,0.02973410328246338,0.0005
0,normal,US,core,252,tuning,32,0.0716293057169682,0.02964174248544636,0.028458934873637005,0.02964174248544636,0.0005
0,normal,US,core,60,final,1,0.8058209231682285,0.8058209231682285,0.8058209231682285,0.8058209231682285,0.001
0,normal,US,core,60,final,2,0.31658214474187607,0.31658214474187607,0.31658214474187607,0.31658214474187607,0.001
0,normal,US,core,60,final,3,0.1856979929675563,0.1856979929675563,0.1856979929675563,0.1856979929675563,0.001
0,normal,US,core,60,final,4,0.15516917011191317,0.15516917011191317,0.15516917011191317,0.15516917011191317,0.001
0,normal,US,core,60,final,5,0.1265461606941259,0.1265461606941259,0.1265461606941259,0.1265461606941259,0.001
0,normal,US,core,60,final,6,0.11008978767397105,0.11008978767397105,0.11008978767397105,0.11008978767397105,0.001
0,normal,US,core,60,final,7,0.08934446975380209,0.08934446975380209,0.08934446975380209,0.08934446975380209,0.001
0,normal,US,core,60,final,8,0.10840821992437531,0.10840821992437531,0.10840821992437531,0.10840821992437531,0.001
0,normal,US,core,60,final,9,0.08673592325062054,0.08673592325062054,0.08673592325062054,0.08673592325062054,0.001
0,normal,US,core,60,final,10,0.1333509890102426,0.1333509890102426,0.1333509890102426,0.1333509890102426,0.001
0,normal,US,core,60,final,11,0.09622887945626682,0.09622887945626682,0.09622887945626682,0.09622887945626682,0.001
0,normal,US,core,60,final,12,0.10264298659644762,0.10264298659644762,0.10264298659644762,0.10264298659644762,0.001
0,normal,US,core,60,final,13,0.07774394241667638,0.07774394241667638,0.07774394241667638,0.07774394241667638,0.001
0,normal,US,core,60,final,14,0.110022254836289,0.110022254836289,0.110022254836289,0.110022254836289,0.001
0,normal,US,core,60,final,15,0.07799232120417356,0.07799232120417356,0.07799232120417356,0.07799232120417356,0.001
0,normal,US,core,60,final,16,0.08165547827388532,0.08165547827388532,0.08165547827388532,0.08165547827388532,0.001
0,normal,US,core,60,final,17,0.08959531047690815,0.08959531047690815,0.08959531047690815,0.08959531047690815,0.001
0,normal,US,core,60,final,18,0.0813128850027619,0.0813128850027619,0.0813128850027619,0.0813128850027619,0.001
0,normal,US,core,60,final,19,0.092018215670708,0.092018215670708,0.092018215670708,0.092018215670708,0.001
0,normal,US,core,60,final,20,0.0750371238673592,0.0750371238673592,0.0750371238673592,0.0750371238673592,0.0005
0,normal,US,core,60,final,21,0.07128856967744622,0.07128856967744622,0.07128856967744622,0.07128856967744622,0.0005
0,normal,US,core,60,final,22,0.07279754004781519,0.07279754004781519,0.07279754004781519,0.07279754004781519,0.0005
0,normal,US,core,60,final,23,0.08264361769308604,0.08264361769308604,0.08264361769308604,0.08264361769308604,0.0005
0,normal,US,core,60,final,24,0.07535522145736005,0.07535522145736005,0.07535522145736005,0.07535522145736005,0.0005
0,normal,US,core,60,final,25,0.07350215956255833,0.07350215956255833,0.07350215956255833,0.07350215956255833,0.0005
0,normal,US,core,60,final,26,0.07195975698343812,0.07195975698343812,0.07195975698343812,0.07195975698343812,0.0005
0,normal,US,core,60,final,27,0.06669992552220073,0.06669992552220073,0.06669992552220073,0.06669992552220073,0.0005
0,normal,US,core,60,final,28,0.07194814076725926,0.07194814076725926,0.07194814076725926,0.07194814076725926,0.0005
0,normal,US,core,60,final,29,0.07146242057448854,0.07146242057448854,0.07146242057448854,0.07146242057448854,0.0005
0,normal,US,core,60,final,30,0.06461155477592917,0.06461155477592917,0.06461155477592917,0.06461155477592917,0.0005
0,normal,US,core,60,final,31,0.06761473734159926,0.06761473734159926,0.06761473734159926,0.06761473734159926,0.0005
0,normal,US,core,60,final,32,0.0683000720293199,0.0683000720293199,0.0683000720293199,0.0683000720293199,0.0005
0,normal,US,core,60,final,33,0.06437253399208062,0.06437253399208062,0.06437253399208062,0.06437253399208062,0.0005
0,normal,US,core,60,final,34,0.06312407117763946,0.06312407117763946,0.06312407117763946,0.06312407117763946,0.0005
0,normal,US,core,60,final,35,0.06649723077737736,0.06649723077737736,0.06649723077737736,0.06649723077737736,0.0005
0,normal,US,core,60,final,36,0.07232375757659566,0.07232375757659566,0.07232375757659566,0.07232375757659566,0.0005
0,normal,US,core,60,final,37,0.06289902370185155,0.06289902370185155,0.06289902370185155,0.06289902370185155,0.0005
0,normal,US,core,60,final,38,0.07656507936329927,0.07656507936329927,0.07656507936329927,0.07656507936329927,0.0005
0,normal,US,core,60,final,39,0.06661488319380215,0.06661488319380215,0.06661488319380215,0.06661488319380215,0.0005
0,normal,US,core,60,final,40,0.06489853453207256,0.06489853453207256,0.06489853453207256,0.06489853453207256,0.0005
0,normal,US,core,60,final,41,0.06489682077549964,0.06489682077549964,0.06489682077549964,0.06489682077549964,0.0005
0,normal,US,core,60,final,42,0.06891791737557205,0.06891791737557205,0.06891791737557205,0.06891791737557205,0.0005
0,normal,US,core,60,final,43,0.0659350057448415,0.0659350057448415,0.0659350057448415,0.0659350057448415,0.0005
0,normal,US,core,60,final,44,0.07470264072052224,0.07470264072052224,0.07470264072052224,0.07470264072052224,0.00025
0,normal,US,core,60,final,45,0.06662723002588655,0.06662723002588655,0.06662723002588655,0.06662723002588655,0.00025
0,normal,US,core,60,final,46,0.0579199098505799,0.0579199098505799,0.0579199098505799,0.0579199098505799,0.00025
0,normal,US,core,60,final,47,0.07117656347216628,0.07117656347216628,0.07117656347216628,0.07117656347216628,0.00025
0,normal,US,momentum,22,tuning,1,0.9484360956815561,0.08739276540711452,0.08388667630230486,0.08739276540711452,0.001
0,normal,US,momentum,22,tuning,2,0.4009744627920207,0.06750363077549595,0.05850691448440665,0.06750363077549595,0.001
0,normal,US,momentum,22,tuning,3,0.308436106023596,0.0626103035538096,0.05368570359092456,0.0626103035538096,0.001
0,normal,US,momentum,22,tuning,4,0.2067849017762727,0.06952792422977354,0.0605559585535008,0.06952792422977354,0.001
0,normal,US,momentum,22,tuning,5,0.21008133250126682,0.06407571729539763,0.05700852677756148,0.06407571729539763,0.001
0,normal,US,momentum,22,tuning,6,0.1676984948534814,0.06202100719226763,0.05395769846180211,0.06202100719226763,0.001
0,normal,US,momentum,22,tuning,7,0.14238378102867558,0.057844040776244166,0.05374153201346812,0.057844040776244166,0.001
0,normal,US,momentum,22,tuning,8,0.1825925386795439,0.0575698425540465,0.052331288135334435,0.0575698425540465,0.001
0,normal,US,momentum,22,tuning,9,0.14380708801327666,0.05130488884958029,0.04368191677708871,0.05130488884958029,0.001
0,normal,US,momentum,22,tuning,10,0.11164276093013059,0.04921479929830904,0.046187387462779,0.04921479929830904,0.001
0,normal,US,momentum,22,tuning,11,0.10928292075289701,0.0458308443590855,0.04052913293478046,0.0458308443590855,0.001
0,normal,US,momentum,22,tuning,12,0.10361731777075214,0.037551117923379056,0.03517133228686958,0.037551117923379056,0.001
0,normal,US,momentum,22,tuning,13,0.10263560029933759,0.03634311939482705,0.0362398436388715,0.03634311939482705,0.001
0,normal,US,momentum,22,tuning,14,0.09943040683538436,0.04351878579288013,0.03770028921985343,0.04351878579288013,0.001
0,normal,US,momentum,22,tuning,15,0.1119448583181828,0.03567918538341268,0.034374729063906685,0.03567918538341268,0.001
0,normal,US,momentum,22,tuning,16,0.08645070428000395,0.03636677418245735,0.03387455075331356,0.03636677418245735,0.001
0,normal,US,momentum,22,tuning,17,0.11335984355028075,0.039298641737316155,0.03786133667417312,0.039298641737316155,0.001
0,normal,US,momentum,22,tuning,18,0.10784998278447157,0.04328821691556682,0.03889960670851083,0.04328821691556682,0.001
0,normal,US,momentum,22,tuning,19,0.093412352731525,0.03311254652814694,0.03244233654863514,0.03311254652814694,0.001
0,normal,US,momentum,22,tuning,20,0.08517715157245873,0.03626089319072215,0.033814700011149224,0.03626089319072215,0.001
0,normal,US,momentum,22,tuning,21,0.09079873918850391,0.03339080246731828,0.0320171469034767,0.03339080246731828,0.001
0,normal,US,momentum,22,tuning,22,0.07442050771293951,0.03389472298146026,0.03214842689190457,0.03389472298146026,0.001
0,normal,US,momentum,22,tuning,23,0.10006693508557797,0.04038908649433353,0.03630636153897278,0.04038908649433353,0.001
0,normal,US,momentum,22,tuning,24,0.08743800660195845,0.03451169942356577,0.03232796019745674,0.03451169942356577,0.001
0,normal,US,momentum,22,tuning,25,0.08027341356076369,0.03129062371375614,0.030604705056212402,0.03129062371375614,0.001
0,normal,US,momentum,22,tuning,26,0.07584830046917933,0.033153731057532554,0.031297193707625855,0.033153731057532554,0.001
0,normal,US,momentum,22,tuning,27,0.09562034536831204,0.037527813041677675,0.03449684523207986,0.037527813041677675,0.001
0,normal,US,momentum,22,tuning,28,0.08457804361043127,0.03704025341677791,0.0345853067743095,0.03704025341677791,0.001
0,normal,US,momentum,22,tuning,29,0.08035442773321923,0.03235582116131205,0.031885008397604164,0.03235582116131205,0.001
0,normal,US,momentum,22,tuning,30,0.0963323316079203,0.033960380231696806,0.032295488756105835,0.033960380231696806,0.001
0,normal,US,momentum,22,tuning,31,0.08332014143748769,0.03143356734095796,0.030223561568634785,0.03143356734095796,0.001
0,normal,US,momentum,22,tuning,32,0.1017901480753995,0.033212487508002535,0.031389370347141274,0.033212487508002535,0.0005
0,normal,US,momentum,22,tuning,33,0.07924413292900569,0.03231693820092397,0.030522348447573986,0.03231693820092397,0.0005
0,normal,US,momentum,22,tuning,34,0.09028995685765004,0.032091314331322146,0.03073812734055896,0.032091314331322146,0.0005
0,normal,US,momentum,22,tuning,35,0.07115419343244743,0.0323741811543683,0.03082345898001797,0.0323741811543683,0.0005
0,normal,US,momentum,60,tuning,1,0.7792310633155283,0.07373932369179564,0.07544635200924553,0.07373932369179564,0.001
0,normal,US,momentum,60,tuning,2,0.495824449179803,0.06009184910656265,0.05386118751328453,0.06009184910656265,0.001
0,normal,US,momentum,60,tuning,3,0.39394085111782806,0.08127012599563423,0.0735700341022533,0.08127012599563423,0.001
0,normal,US,momentum,60,tuning,4,0.335322862969577,0.05378259499755741,0.047109318182991425,0.05378259499755741,0.001
0,normal,US,momentum,60,tuning,5,0.3077282198245012,0.04593568604945326,0.040783087564669106,0.04593568604945326,0.001
0,normal,US,momentum,60,tuning,6,0.1780031596272521,0.04959795874793703,0.042806968475754555,0.04959795874793703,0.001
0,normal,US,momentum,60,tuning,7,0.16671871807103772,0.053513803307318676,0.048419265466716446,0.053513803307318676,0.001
0,normal,US,momentum,60,tuning,8,0.19510796757907523,0.05114166673952338,0.04470931687079399,0.05114166673952338,0.001
0,normal,US,momentum,60,tuning,9,0.14102008669110466,0.046772028538599394,0.041281623493423576,0.046772028538599394,0.001
0,normal,US,momentum,60,tuning,10,0.10332573450186706,0.04145699602792604,0.03752239362112147,0.04145699602792604,0.001
0,normal,US,momentum,60,tuning,11,0.10626724785499038,0.04074926081544642,0.03664091295698886,0.04074926081544642,0.001
0,normal,US,momentum,60,tuning,12,0.12909194114903166,0.039582687381943066,0.037621589745634156,0.039582687381943066,0.001
0,normal,US,momentum,60,tuning,13,0.10832754712968586,0.03755568914087094,0.03386491089470302,0.03755568914087094,0.001
0,normal,US,momentum,60,tuning,14,0.08397521248856432,0.031819555505102126,0.031692107012973945,0.031819555505102126,0.001
0,normal,US,momentum,60,tuning,15,0.09918092127495581,0.033150162077834625,0.03135324151001193,0.033150162077834625,0.001
0,normal,US,momentum,60,tuning,16,0.09782654356964639,0.03617406642829791,0.03369745222682303,0.03617406642829791,0.001
0,normal,US,momentum,60,tuning,17,0.08744309593299215,0.03652234835253028,0.034357771159631935,0.03652234835253028,0.001
0,normal,US,momentum,60,tuning,18,0.08860772404611987,0.03500054906969631,0.03250219800284964,0.03500054906969631,0.001
0,normal,US,momentum,60,tuning,19,0.10002631063213342,0.034548902613749106,0.031809716297703766,0.034548902613749106,0.001
0,normal,US,momentum,60,tuning,20,0.21195191135767016,0.07053138190315288,0.05160626802195909,0.07053138190315288,0.001
0,normal,US,momentum,60,tuning,21,0.08274202821110357,0.035167330201401045,0.03289071820205144,0.035167330201401045,0.0005
0,normal,US,momentum,60,tuning,22,0.07522823369201226,0.034409534660190165,0.032507291284533356,0.034409534660190165,0.0005
0,normal,US,momentum,60,tuning,23,0.09047993316639787,0.03370348098098716,0.0322217796469041,0.03370348098098716,0.0005
0,normal,US,momentum,60,tuning,24,0.08046982629308136,0.03191933113000623,0.030491449645621033,0.03191933113000623,0.0005
0,normal,US,momentum,252,tuning,1,0.959092391798759,0.09762277778697248,0.09844968155792108,0.09762277778697248,0.001
0,normal,US,momentum,252,tuning,2,0.43096715945195296,0.06715823310085031,0.06152276540167718,0.06715823310085031,0.001
0,normal,US,momentum,252,tuning,3,0.33488056033096747,0.07430194933696374,0.066812419903137,0.07430194933696374,0.001
0,normal,US,momentum,252,tuning,4,0.2828214529319283,0.06255588507397913,0.055175941923390266,0.06255588507397913,0.001
0,normal,US,momentum,252,tuning,5,0.23293983818453687,0.04927912437786086,0.043092928679564255,0.04927912437786086,0.001
0,normal,US,momentum,252,tuning,6,0.1450454696538203,0.04813293382037096,0.04183450466382645,0.04813293382037096,0.001
0,normal,US,momentum,252,tuning,7,0.12811082811614874,0.04132824301955703,0.037544810864706284,0.04132824301955703,0.001
